segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,05_芝_中距離,umaban,01,118,51.8,67.8,0.477
COURSE_27,05_芝_中距離,umaban,02,117,56.7,63.4,0.476
COURSE_27,05_芝_中距離,umaban,03,118,26.0,49.6,0.477
COURSE_27,05_芝_中距離,umaban,04,118,83.0,69.9,0.477
COURSE_27,05_芝_中距離,umaban,05,118,66.7,73.5,0.477
COURSE_27,05_芝_中距離,umaban,06,118,61.4,57.1,0.477
COURSE_27,05_芝_中距離,umaban,07,118,40.4,55.3,0.477
COURSE_27,05_芝_中距離,umaban,08,117,45.1,44.5,0.476
COURSE_27,05_芝_中距離,umaban,09,112,84.7,84.4,0.468
COURSE_27,05_芝_中距離,umaban,10,104,36.0,60.1,0.454
COURSE_27,05_芝_中距離,umaban,11,89,41.6,38.4,0.427
COURSE_27,05_芝_中距離,umaban,12,74,74.3,118.4,0.395
COURSE_27,05_芝_中距離,umaban,13,62,26.9,29.8,0.366
COURSE_27,05_芝_中距離,umaban,14,53,7.1,40.6,0.342
COURSE_27,05_芝_中距離,umaban,15,43,22.5,44.1,0.312
COURSE_27,05_芝_中距離,umaban,16,36,18.4,33.3,0.287
