segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_中距離,bamei_chichi,アイルハヴアナザー,55,35.7,68.6,0.348
COURSE_27,03_芝_中距離,bamei_chichi,アドマイヤムーン,38,10.2,8.6,0.295
COURSE_27,03_芝_中距離,bamei_chichi,エイシンフラッシュ,96,77.5,133.3,0.44
COURSE_27,03_芝_中距離,bamei_chichi,エピファネイア,129,16.6,66.2,0.494
COURSE_27,03_芝_中距離,bamei_chichi,オルフェーヴル,118,68.3,94.7,0.477
COURSE_27,03_芝_中距離,bamei_chichi,キズナ,88,164.3,79.3,0.425
COURSE_27,03_芝_中距離,bamei_chichi,キタサンブラック,35,49.5,103.2,0.284
COURSE_27,03_芝_中距離,bamei_chichi,キングカメハメハ,112,64.3,96.9,0.468
COURSE_27,03_芝_中距離,bamei_chichi,グラスワンダー,30,0.0,73.4,0.264
COURSE_27,03_芝_中距離,bamei_chichi,ゴールドシップ,177,92.7,60.0,0.554
COURSE_27,03_芝_中距離,bamei_chichi,サトノクラウン,39,92.8,58.7,0.298
COURSE_27,03_芝_中距離,bamei_chichi,サトノダイヤモンド,31,7.9,43.3,0.268
COURSE_27,03_芝_中距離,bamei_chichi,シルバーステート,43,54.4,38.1,0.312
COURSE_27,03_芝_中距離,bamei_chichi,シンボリクリスエス,52,0.0,145.4,0.339
COURSE_27,03_芝_中距離,bamei_chichi,ジャスタウェイ,89,29.4,110.1,0.427
COURSE_27,03_芝_中距離,bamei_chichi,ジャングルポケット,64,0.5,26.0,0.371
COURSE_27,03_芝_中距離,bamei_chichi,スクリーンヒーロー,106,136.1,112.3,0.458
COURSE_27,03_芝_中距離,bamei_chichi,ステイゴールド,165,87.4,109.1,0.54
COURSE_27,03_芝_中距離,bamei_chichi,ゼンノロブロイ,65,3.9,7.0,0.374
COURSE_27,03_芝_中距離,bamei_chichi,タニノギムレット,48,315.8,65.4,0.327
COURSE_27,03_芝_中距離,bamei_chichi,タートルボウル,31,211.9,137.6,0.268
COURSE_27,03_芝_中距離,bamei_chichi,ダイワメジャー,100,71.8,58.3,0.447
COURSE_27,03_芝_中距離,bamei_chichi,ダノンシャンティ,33,101.9,83.4,0.276
COURSE_27,03_芝_中距離,bamei_chichi,ダノンバラード,66,104.6,94.5,0.376
COURSE_27,03_芝_中距離,bamei_chichi,ディープインパクト,254,59.4,56.1,0.623
COURSE_27,03_芝_中距離,bamei_chichi,ディープブリランテ,50,29.8,57.0,0.333
COURSE_27,03_芝_中距離,bamei_chichi,トーセンホマレボシ,36,222.4,111.5,0.287
COURSE_27,03_芝_中距離,bamei_chichi,ドゥラメンテ,90,30.3,48.6,0.429
COURSE_27,03_芝_中距離,bamei_chichi,ナカヤマフェスタ,48,110.4,64.8,0.327
COURSE_27,03_芝_中距離,bamei_chichi,ネオユニヴァース,48,15.7,112.7,0.327
COURSE_27,03_芝_中距離,bamei_chichi,ノヴェリスト,65,16.9,48.4,0.374
COURSE_27,03_芝_中距離,bamei_chichi,ハーツクライ,230,45.5,57.6,0.604
COURSE_27,03_芝_中距離,bamei_chichi,ハービンジャー,256,48.4,83.5,0.625
COURSE_27,03_芝_中距離,bamei_chichi,バゴ,46,66.5,85.9,0.321
COURSE_27,03_芝_中距離,bamei_chichi,ブラックタイド,104,131.1,98.0,0.454
COURSE_27,03_芝_中距離,bamei_chichi,マツリダゴッホ,61,5.6,159.1,0.364
COURSE_27,03_芝_中距離,bamei_chichi,マンハッタンカフェ,67,185.7,103.7,0.379
COURSE_27,03_芝_中距離,bamei_chichi,メイショウサムソン,48,136.2,76.4,0.327
COURSE_27,03_芝_中距離,bamei_chichi,モーリス,76,136.2,98.4,0.4
COURSE_27,03_芝_中距離,bamei_chichi,リアルスティール,46,163.4,134.3,0.321
COURSE_27,03_芝_中距離,bamei_chichi,リオンディーズ,42,117.1,175.1,0.308
COURSE_27,03_芝_中距離,bamei_chichi,ルーラーシップ,193,42.0,46.9,0.57
COURSE_27,03_芝_中距離,bamei_chichi,ローエングリン,46,53.6,116.0,0.321
COURSE_27,03_芝_中距離,bamei_chichi,ロードカナロア,80,40.0,59.7,0.408
COURSE_27,03_芝_中距離,bamei_chichi,ワークフォース,40,0.0,55.6,0.302
COURSE_27,03_芝_中距離,bamei_chichi,ヴィクトワールピサ,131,33.8,37.2,0.497
