segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_ダ_短距離,prev1_corner4,00,33,20.6,101.3,0.276
COURSE_27,02_ダ_短距離,prev1_corner4,01,190,62.3,81.0,0.567
COURSE_27,02_ダ_短距離,prev1_corner4,02,239,65.9,65.3,0.612
COURSE_27,02_ダ_短距離,prev1_corner4,03,187,88.6,74.1,0.564
COURSE_27,02_ダ_短距離,prev1_corner4,04,121,34.2,109.7,0.482
COURSE_27,02_ダ_短距離,prev1_corner4,05,115,48.1,65.0,0.473
COURSE_27,02_ダ_短距離,prev1_corner4,06,103,13.4,49.6,0.453
COURSE_27,02_ダ_短距離,prev1_corner4,07,91,43.6,94.0,0.431
COURSE_27,02_ダ_短距離,prev1_corner4,08,97,2.2,50.4,0.442
COURSE_27,02_ダ_短距離,prev1_corner4,09,78,51.6,64.0,0.404
COURSE_27,02_ダ_短距離,prev1_corner4,10,59,313.4,59.1,0.359
COURSE_27,02_ダ_短距離,prev1_corner4,11,46,14.0,46.4,0.321
COURSE_27,02_ダ_短距離,prev1_corner4,12,47,127.0,191.9,0.324
COURSE_27,02_ダ_短距離,prev1_corner4,13,33,70.9,10.3,0.276
