segment,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,bamei_hahachichi,ウォーフロント,50,66.5,86.5,0.333
COURSE_27,bamei_hahachichi,ウッドマン,110,97.1,67.7,0.464
COURSE_27,bamei_hahachichi,エアジハード,91,105.4,101.2,0.431
COURSE_27,bamei_hahachichi,エイシンサンディ,61,51.6,103.3,0.364
COURSE_27,bamei_hahachichi,エイシンフラッシュ,55,82.2,56.8,0.348
COURSE_27,bamei_hahachichi,エクシードアンドエクセル,51,87.1,68.0,0.336
COURSE_27,bamei_hahachichi,エリシオ,228,92.9,59.1,0.603
COURSE_27,bamei_hahachichi,エルコレドール,75,54.2,55.9,0.397
COURSE_27,bamei_hahachichi,エルコンドルパサー,462,41.8,70.5,0.732
COURSE_27,bamei_hahachichi,エルハーブ,52,132.9,87.5,0.339
COURSE_27,bamei_hahachichi,エルプラド,78,200.5,138.0,0.404
COURSE_27,bamei_hahachichi,エンドスウィープ,404,75.3,90.5,0.709
COURSE_27,bamei_hahachichi,エンパイアメーカー,414,78.2,107.4,0.713
COURSE_27,bamei_hahachichi,エーピーインディ,205,52.7,65.1,0.582
COURSE_27,bamei_hahachichi,オアシスドリーム,59,50.3,70.1,0.359
COURSE_27,bamei_hahachichi,オジジアン,47,57.5,36.7,0.324
COURSE_27,bamei_hahachichi,オペラハウス,312,35.1,84.9,0.662
COURSE_27,bamei_hahachichi,オラトリオ,44,23.9,38.2,0.315
COURSE_27,bamei_hahachichi,オルフェーヴル,136,30.5,77.6,0.504
COURSE_27,bamei_hahachichi,オレハマッテルゼ,44,248.0,89.2,0.315
COURSE_27,bamei_hahachichi,オーサムアゲイン,72,48.9,70.6,0.391
COURSE_27,bamei_hahachichi,オース,85,164.3,109.0,0.419
COURSE_27,bamei_hahachichi,オーペン,56,148.2,130.9,0.35
COURSE_27,bamei_hahachichi,オールドトリエステ,32,298.1,164.3,0.272
COURSE_27,bamei_hahachichi,カコイーシーズ,108,78.8,84.4,0.461
COURSE_27,bamei_hahachichi,カドージェネルー,33,64.6,71.0,0.276
COURSE_27,bamei_hahachichi,カポウティ,61,61.7,110.8,0.364
COURSE_27,bamei_hahachichi,カリズマティック,144,37.3,70.5,0.514
COURSE_27,bamei_hahachichi,カルドウン,49,26.0,67.5,0.33
COURSE_27,bamei_hahachichi,カーネギー,69,65.3,88.2,0.384
COURSE_27,bamei_hahachichi,カーリアン,170,57.9,99.0,0.546
COURSE_27,bamei_hahachichi,カーリン,53,50.8,76.2,0.342
COURSE_27,bamei_hahachichi,ガリレオ,314,96.0,77.8,0.663
COURSE_27,bamei_hahachichi,ガルチ,34,53.7,63.7,0.28
COURSE_27,bamei_hahachichi,キトゥンズジョイ,99,18.8,73.6,0.445
COURSE_27,bamei_hahachichi,キャプテンスティーヴ,221,78.3,97.7,0.597
COURSE_27,bamei_hahachichi,キャンディライド,63,121.4,70.8,0.369
COURSE_27,bamei_hahachichi,キングカメハメハ,2507,80.1,91.2,0.929
COURSE_27,bamei_hahachichi,キンググローリアス,110,21.3,37.5,0.464
COURSE_27,bamei_hahachichi,キングズベスト,139,28.6,84.3,0.508
COURSE_27,bamei_hahachichi,キングヘイロー,541,64.3,81.3,0.758
COURSE_27,bamei_hahachichi,キングマンボ,446,86.4,78.6,0.726
COURSE_27,bamei_hahachichi,キンシャサノキセキ,132,108.8,60.0,0.498
COURSE_27,bamei_hahachichi,クリスエス,59,10.3,81.3,0.359
COURSE_27,bamei_hahachichi,クロフネ,2185,62.2,73.2,0.919
COURSE_27,bamei_hahachichi,クロージングアーギュメント,31,94.7,58.8,0.268
COURSE_27,bamei_hahachichi,クワイエットアメリカン,44,62.7,80.8,0.315
COURSE_27,bamei_hahachichi,グラスワンダー,419,58.5,60.2,0.715
COURSE_27,bamei_hahachichi,グランデラ,45,34.1,82.3,0.318
COURSE_27,bamei_hahachichi,グランドスラム,114,69.9,102.5,0.471
COURSE_27,bamei_hahachichi,グランドロッジ,63,46.3,130.2,0.369
COURSE_27,bamei_hahachichi,グリーンデザート,98,72.3,76.6,0.444
COURSE_27,bamei_hahachichi,ケイムホーム,178,109.6,83.0,0.555
COURSE_27,bamei_hahachichi,ケンダルジャン,34,51.3,104.4,0.28
COURSE_27,bamei_hahachichi,ケンドール,31,191.4,199.1,0.268
COURSE_27,bamei_hahachichi,ケープクロス,140,39.2,111.6,0.509
COURSE_27,bamei_hahachichi,コジーン,160,60.3,54.1,0.535
COURSE_27,bamei_hahachichi,コマンズ,99,69.9,82.8,0.445
COURSE_27,bamei_hahachichi,コマンダーインチーフ,312,61.2,58.8,0.662
COURSE_27,bamei_hahachichi,コロナドズクエスト,248,60.9,59.1,0.619
COURSE_27,bamei_hahachichi,コングラッツ,70,64.2,60.5,0.386
COURSE_27,bamei_hahachichi,コンデュイット,78,71.5,102.4,0.404
COURSE_27,bamei_hahachichi,ゴーストザッパー,86,20.3,38.7,0.421
COURSE_27,bamei_hahachichi,ゴールドアリュール,680,85.2,70.4,0.793
COURSE_27,bamei_hahachichi,ゴールドヘイロー,96,191.1,95.3,0.44
COURSE_27,bamei_hahachichi,ゴーンウェスト,224,104.3,93.8,0.599
COURSE_27,bamei_hahachichi,サウスヴィグラス,416,148.6,80.7,0.714
COURSE_27,bamei_hahachichi,サクラバクシンオー,1308,101.7,73.7,0.875
COURSE_27,bamei_hahachichi,サクラプレジデント,52,142.8,99.3,0.339
COURSE_27,bamei_hahachichi,サクラユタカオー,109,32.6,73.0,0.463
COURSE_27,bamei_hahachichi,サクラローレル,116,77.5,49.1,0.474
COURSE_27,bamei_hahachichi,サザンヘイロー,42,52.0,78.2,0.308
COURSE_27,bamei_hahachichi,サッカーボーイ,115,73.7,80.2,0.473
COURSE_27,bamei_hahachichi,サドラーズウェルズ,313,89.1,74.3,0.663
COURSE_27,bamei_hahachichi,サニーブライアン,51,52.3,125.0,0.336
COURSE_27,bamei_hahachichi,サムライハート,47,36.2,41.9,0.324
COURSE_27,bamei_hahachichi,サンダーガルチ,187,60.3,59.0,0.564
COURSE_27,bamei_hahachichi,サンデーサイレンス,3367,91.0,77.0,0.945
COURSE_27,bamei_hahachichi,ザフォニック,39,36.4,58.6,0.298
COURSE_27,bamei_hahachichi,ザール,31,37.5,94.8,0.268
COURSE_27,bamei_hahachichi,シアトリカル,90,21.7,69.5,0.429
COURSE_27,bamei_hahachichi,シアトルスルー,30,55.5,76.2,0.264
COURSE_27,bamei_hahachichi,シティジップ,51,54.5,35.8,0.336
COURSE_27,bamei_hahachichi,シニスターミニスター,68,53.0,79.2,0.381
COURSE_27,bamei_hahachichi,シャマーダル,154,49.1,83.7,0.527
COURSE_27,bamei_hahachichi,シャンハイ,80,102.4,122.8,0.408
COURSE_27,bamei_hahachichi,ショウナンカンプ,58,86.8,94.3,0.356
COURSE_27,bamei_hahachichi,ショロコフ,33,177.3,93.7,0.276
COURSE_27,bamei_hahachichi,シルヴァーデピュティ,71,136.8,135.6,0.388
COURSE_27,bamei_hahachichi,シルヴァーホーク,105,29.5,68.2,0.456
COURSE_27,bamei_hahachichi,シロッコ,35,51.7,128.0,0.284
COURSE_27,bamei_hahachichi,シングスピール,345,81.5,81.4,0.681
COURSE_27,bamei_hahachichi,シンダー,68,35.3,79.9,0.381
COURSE_27,bamei_hahachichi,シンボリクリスエス,1707,74.8,74.7,0.9
COURSE_27,bamei_hahachichi,シンボリルドルフ,33,25.7,26.5,0.276
COURSE_27,bamei_hahachichi,シーキングザゴールド,256,60.9,76.5,0.625
COURSE_27,bamei_hahachichi,シーザスターズ,83,90.8,59.1,0.415
COURSE_27,bamei_hahachichi,ジェイドロバリー,288,67.9,87.3,0.647
COURSE_27,bamei_hahachichi,ジェニュイン,134,23.4,72.8,0.501
COURSE_27,bamei_hahachichi,ジェネラス,125,46.4,35.1,0.488
COURSE_27,bamei_hahachichi,ジャイアンツコーズウェイ,388,74.4,69.6,0.702
COURSE_27,bamei_hahachichi,ジャングルポケット,862,95.4,84.2,0.826
COURSE_27,bamei_hahachichi,ジャンプスタート,32,93.6,51.7,0.272
COURSE_27,bamei_hahachichi,ジョリーズヘイロー,85,60.8,49.0,0.419
COURSE_27,bamei_hahachichi,スウェプトオーヴァーボード,320,78.1,76.7,0.667
COURSE_27,bamei_hahachichi,スカイメサ,38,52.4,84.0,0.295
COURSE_27,bamei_hahachichi,スキャターザゴールド,32,3.3,40.9,0.272
COURSE_27,bamei_hahachichi,スキャットダディ,77,53.2,65.1,0.402
COURSE_27,bamei_hahachichi,スキャン,130,111.1,98.5,0.495
COURSE_27,bamei_hahachichi,スクリーンヒーロー,49,47.3,45.1,0.33
COURSE_27,bamei_hahachichi,スズカマンボ,65,38.9,58.3,0.374
COURSE_27,bamei_hahachichi,スタチューオブリバティ,86,65.4,60.4,0.421
COURSE_27,bamei_hahachichi,スターオブコジーン,83,88.5,125.9,0.415
COURSE_27,bamei_hahachichi,スターリングローズ,99,52.2,76.7,0.445
COURSE_27,bamei_hahachichi,ステイゴールド,723,115.4,80.5,0.802
COURSE_27,bamei_hahachichi,ストラヴィンスキー,165,75.5,78.8,0.54
COURSE_27,bamei_hahachichi,ストリートクライ,165,118.2,63.9,0.54
COURSE_27,bamei_hahachichi,ストリートセンス,84,16.3,46.7,0.417
COURSE_27,bamei_hahachichi,ストーミングホーム,104,69.5,101.2,0.454
COURSE_27,bamei_hahachichi,ストーミーアトランティック,38,46.4,57.6,0.295
COURSE_27,bamei_hahachichi,ストームキャット,498,100.2,81.0,0.745
COURSE_27,bamei_hahachichi,スニッツェル,93,87.4,74.4,0.434
COURSE_27,bamei_hahachichi,スパイキュール,42,39.2,64.3,0.308
COURSE_27,bamei_hahachichi,スピニングワールド,122,76.6,108.8,0.483
COURSE_27,bamei_hahachichi,スピードワールド,33,12.7,13.5,0.276
COURSE_27,bamei_hahachichi,スペシャルウィーク,1524,81.3,72.4,0.89
COURSE_27,bamei_hahachichi,スマーティジョーンズ,41,171.9,106.9,0.305
COURSE_27,bamei_hahachichi,スマートストライク,168,44.7,60.2,0.544
COURSE_27,bamei_hahachichi,スマートファルコン,37,76.4,59.5,0.291
COURSE_27,bamei_hahachichi,スマートボーイ,44,40.6,55.6,0.315
COURSE_27,bamei_hahachichi,スモークグラッケン,54,18.9,80.4,0.345
COURSE_27,bamei_hahachichi,セイントバラード,53,38.0,80.8,0.342
COURSE_27,bamei_hahachichi,セイントリアム,42,62.4,175.4,0.308
COURSE_27,bamei_hahachichi,セルカーク,70,9.7,63.8,0.386
COURSE_27,bamei_hahachichi,セーヴルローズ,32,12.3,59.6,0.272
COURSE_27,bamei_hahachichi,ゼンノエルシド,98,74.6,64.9,0.444
COURSE_27,bamei_hahachichi,ゼンノロブロイ,839,81.7,72.2,0.823
COURSE_27,bamei_hahachichi,ソルトレイク,77,68.8,62.0,0.402
COURSE_27,bamei_hahachichi,ソングアンドアプレイヤー,74,45.6,94.1,0.395
COURSE_27,bamei_hahachichi,ソングオブウインド,39,48.5,67.7,0.298
COURSE_27,bamei_hahachichi,ソヴィエトスター,34,56.0,74.5,0.28
COURSE_27,bamei_hahachichi,タイキシャトル,1102,89.8,82.5,0.857
COURSE_27,bamei_hahachichi,タップダンスシチー,39,179.9,86.8,0.298
COURSE_27,bamei_hahachichi,タニノギムレット,564,75.2,75.8,0.765
COURSE_27,bamei_hahachichi,タバスコキャット,146,26.0,59.7,0.517
COURSE_27,bamei_hahachichi,タピット,168,115.3,115.9,0.544
COURSE_27,bamei_hahachichi,タマモクロス,100,186.1,116.8,0.447
COURSE_27,bamei_hahachichi,タヤスツヨシ,94,31.7,43.6,0.436
COURSE_27,bamei_hahachichi,タートルボウル,30,65.6,52.4,0.264
COURSE_27,bamei_hahachichi,ダイイシス,41,0.0,74.4,0.305
COURSE_27,bamei_hahachichi,ダイナガリバー,41,54.0,41.6,0.305
COURSE_27,bamei_hahachichi,ダイナフォーマー,87,85.7,72.5,0.423
COURSE_27,bamei_hahachichi,ダイワメジャー,934,81.4,69.2,0.837
COURSE_27,bamei_hahachichi,ダノンシャンティ,70,28.2,60.7,0.386
COURSE_27,bamei_hahachichi,ダルシャーン,33,236.8,110.7,0.276
COURSE_27,bamei_hahachichi,ダンシリ,42,61.4,81.0,0.308
COURSE_27,bamei_hahachichi,ダンシングブレーヴ,259,62.1,80.6,0.627
COURSE_27,bamei_hahachichi,ダンジグ,71,95.1,59.1,0.388
COURSE_27,bamei_hahachichi,ダンジリ,51,41.9,86.1,0.336
COURSE_27,bamei_hahachichi,ダンスインザダーク,1694,67.4,72.2,0.899
COURSE_27,bamei_hahachichi,チェロキーラン,48,42.2,127.8,0.327
COURSE_27,bamei_hahachichi,チチカステナンゴ,164,53.3,120.2,0.539
COURSE_27,bamei_hahachichi,チーフベアハート,176,37.3,80.7,0.553
COURSE_27,bamei_hahachichi,ティズナウ,91,28.8,78.6,0.431
COURSE_27,bamei_hahachichi,ティンバーカントリー,368,87.5,85.3,0.692
COURSE_27,bamei_hahachichi,テイエムオペラオー,49,37.8,63.4,0.33
COURSE_27,bamei_hahachichi,テイルオブザキャット,98,60.0,67.3,0.444
COURSE_27,bamei_hahachichi,テオフィロ,76,0.0,100.7,0.4
COURSE_27,bamei_hahachichi,テンビー,39,94.7,68.4,0.298
COURSE_27,bamei_hahachichi,ディアブロ,71,0.0,71.1,0.388
COURSE_27,bamei_hahachichi,ディキシーユニオン,40,39.8,61.9,0.302
COURSE_27,bamei_hahachichi,ディキシーランドバンド,67,162.1,84.9,0.379
COURSE_27,bamei_hahachichi,ディクタット,77,96.3,92.9,0.402
COURSE_27,bamei_hahachichi,ディスタントヴュー,38,105.2,86.8,0.295
COURSE_27,bamei_hahachichi,ディストーテッドヒューマー,235,132.8,86.0,0.608
COURSE_27,bamei_hahachichi,ディラントーマス,40,11.8,103.7,0.302
COURSE_27,bamei_hahachichi,ディープインパクト,2184,96.7,79.4,0.919
COURSE_27,bamei_hahachichi,ディープスカイ,87,29.0,40.0,0.423
COURSE_27,bamei_hahachichi,ディープブリランテ,83,26.0,77.7,0.415
COURSE_27,bamei_hahachichi,デインヒル,240,56.4,81.8,0.612
COURSE_27,bamei_hahachichi,デインヒルダンサー,141,61.0,77.3,0.511
COURSE_27,bamei_hahachichi,デザートキング,52,104.9,106.3,0.339
COURSE_27,bamei_hahachichi,デヒア,184,37.1,51.3,0.561
COURSE_27,bamei_hahachichi,デピュティミニスター,101,140.2,81.6,0.449
COURSE_27,bamei_hahachichi,デュランダル,168,120.4,103.9,0.544
COURSE_27,bamei_hahachichi,トウカイテイオー,240,122.0,95.1,0.612
COURSE_27,bamei_hahachichi,トニービン,554,38.6,65.2,0.762
COURSE_27,bamei_hahachichi,トブーグ,31,58.1,74.1,0.268
COURSE_27,bamei_hahachichi,トワイニング,269,18.4,68.8,0.634
COURSE_27,bamei_hahachichi,トーセンダンス,45,81.8,40.2,0.318
COURSE_27,bamei_hahachichi,ドクターデヴィアス,43,35.7,20.8,0.312
COURSE_27,bamei_hahachichi,ドバイデスティネーション,53,169.2,65.3,0.342
COURSE_27,bamei_hahachichi,ドバウィ,147,92.8,76.3,0.518
COURSE_27,bamei_hahachichi,ドリームジャーニー,36,82.6,93.0,0.287
COURSE_27,bamei_hahachichi,ナシュワン,50,55.6,155.2,0.333
COURSE_27,bamei_hahachichi,ナリタトップロード,46,473.6,148.4,0.321
COURSE_27,bamei_hahachichi,ナリタブライアン,50,167.7,47.2,0.333
COURSE_27,bamei_hahachichi,ニホンピロウイナー,44,143.1,56.8,0.315
COURSE_27,bamei_hahachichi,ニューアプローチ,58,190.1,112.9,0.356
COURSE_27,bamei_hahachichi,ニューメラス,35,101.4,82.5,0.284
COURSE_27,bamei_hahachichi,ヌレイエフ,50,13.9,59.7,0.333
COURSE_27,bamei_hahachichi,ネオユニヴァース,1181,85.8,79.6,0.864
COURSE_27,bamei_hahachichi,ノットフォーセール,41,57.4,61.9,0.305
COURSE_27,bamei_hahachichi,ノボジャック,44,36.9,117.4,0.315
COURSE_27,bamei_hahachichi,ノヴェリスト,47,43.8,71.1,0.324
COURSE_27,bamei_hahachichi,ノーザンテースト,145,98.2,131.6,0.516
COURSE_27,bamei_hahachichi,ハイイールド,46,59.7,29.2,0.321
COURSE_27,bamei_hahachichi,ハイエストオナー,43,19.8,38.7,0.312
COURSE_27,bamei_hahachichi,ハイシャパラル,108,99.8,68.3,0.461
COURSE_27,bamei_hahachichi,ハーツクライ,887,100.3,78.4,0.83
COURSE_27,bamei_hahachichi,ハードスパン,116,98.4,89.5,0.474
COURSE_27,bamei_hahachichi,ハービンジャー,379,107.7,82.3,0.698
COURSE_27,bamei_hahachichi,ハーランズホリデー,46,67.1,87.6,0.321
COURSE_27,bamei_hahachichi,バゴ,203,42.7,73.4,0.58
COURSE_27,bamei_hahachichi,バチアー,33,0.0,61.5,0.276
COURSE_27,bamei_hahachichi,バブルガムフェロー,239,21.7,82.2,0.612
COURSE_27,bamei_hahachichi,バラシア,43,45.4,114.0,0.312
COURSE_27,bamei_hahachichi,バーナーディニ,133,43.1,65.9,0.5
COURSE_27,bamei_hahachichi,バーンスタイン,51,28.7,37.9,0.336
COURSE_27,bamei_hahachichi,パイロ,118,79.0,88.7,0.477
COURSE_27,bamei_hahachichi,パラダイスクリーク,167,76.5,85.8,0.543
COURSE_27,bamei_hahachichi,パントレセレブル,98,46.1,36.2,0.444
COURSE_27,bamei_hahachichi,ビッグシャッフル,43,65.9,48.6,0.312
COURSE_27,bamei_hahachichi,ビロングトゥーミー,58,216.8,114.9,0.356
COURSE_27,bamei_hahachichi,ピュアプライズ,47,31.1,47.8,0.324
COURSE_27,bamei_hahachichi,ピルサドスキー,31,64.2,59.8,0.268
COURSE_27,bamei_hahachichi,ピヴォタル,146,74.8,61.9,0.517
COURSE_27,bamei_hahachichi,ファストネットロック,42,40.3,61.0,0.308
COURSE_27,bamei_hahachichi,ファスリエフ,238,76.0,86.2,0.611
COURSE_27,bamei_hahachichi,ファルブラヴ,415,87.6,59.6,0.714
COURSE_27,bamei_hahachichi,ファンタスティックライト,113,97.1,70.1,0.469
COURSE_27,bamei_hahachichi,フォレストリー,48,117.7,86.7,0.327
COURSE_27,bamei_hahachichi,フォレストワイルドキャット,47,26.1,63.9,0.324
COURSE_27,bamei_hahachichi,フォーティナイナー,484,50.8,81.0,0.74
COURSE_27,bamei_hahachichi,フサイチコンコルド,262,90.7,90.8,0.629
COURSE_27,bamei_hahachichi,フサイチペガサス,280,76.7,63.9,0.642
COURSE_27,bamei_hahachichi,フジキセキ,1976,63.8,76.8,0.912
COURSE_27,bamei_hahachichi,フットステップスインザサンド,32,24.5,118.1,0.272
COURSE_27,bamei_hahachichi,フランケル,82,66.6,56.3,0.412
COURSE_27,bamei_hahachichi,フレンチデピュティ,1935,72.1,79.3,0.91
COURSE_27,bamei_hahachichi,ブライアンズタイム,1679,46.4,66.3,0.899
COURSE_27,bamei_hahachichi,ブラックタイアフェアー,108,144.4,64.9,0.461
COURSE_27,bamei_hahachichi,ブラックタイド,224,70.1,68.5,0.599
COURSE_27,bamei_hahachichi,ブラックホーク,90,89.3,53.6,0.429
COURSE_27,bamei_hahachichi,ブルーグラスキャット,63,111.5,115.9,0.369
COURSE_27,bamei_hahachichi,ブロークンヴァウ,36,32.1,94.7,0.287
COURSE_27,bamei_hahachichi,プラティニ,32,156.9,66.1,0.272
COURSE_27,bamei_hahachichi,プリサイスエンド,114,101.2,68.3,0.471
COURSE_27,bamei_hahachichi,プルピット,136,77.6,82.0,0.504
COURSE_27,bamei_hahachichi,ヘクタープロテクター,200,60.8,68.9,0.577
COURSE_27,bamei_hahachichi,ヘニーヒューズ,71,85.2,105.6,0.388
COURSE_27,bamei_hahachichi,ヘネシー,76,57.3,67.8,0.4
COURSE_27,bamei_hahachichi,ヘンリーザナヴィゲーター,32,60.9,50.0,0.272
COURSE_27,bamei_hahachichi,ベーリング,32,33.3,35.2,0.272
COURSE_27,bamei_hahachichi,ペティオンヴィル,38,110.0,73.6,0.295
COURSE_27,bamei_hahachichi,ペンタイア,43,41.8,108.0,0.312
COURSE_27,bamei_hahachichi,ホワイトマズル,532,108.9,84.5,0.756
COURSE_27,bamei_hahachichi,ホークウイング,37,48.2,49.1,0.291
COURSE_27,bamei_hahachichi,ホーリング,86,7.2,40.5,0.421
COURSE_27,bamei_hahachichi,ホーリーブル,36,389.0,174.1,0.287
COURSE_27,bamei_hahachichi,ホーリーローマンエンペラー,58,136.6,80.0,0.356
COURSE_27,bamei_hahachichi,ボストンハーバー,350,102.2,80.3,0.683
COURSE_27,bamei_hahachichi,ポリッシュネイビー,35,213.2,88.0,0.284
COURSE_27,bamei_hahachichi,マイニング,32,30.4,84.7,0.272
COURSE_27,bamei_hahachichi,マイネルラヴ,418,74.0,86.8,0.715
COURSE_27,bamei_hahachichi,マインシャフト,62,56.8,65.8,0.366
COURSE_27,bamei_hahachichi,マウントリヴァーモア,81,100.3,130.7,0.41
COURSE_27,bamei_hahachichi,マキャヴェリアン,111,87.4,81.7,0.466
COURSE_27,bamei_hahachichi,マツリダゴッホ,55,155.2,92.7,0.348
COURSE_27,bamei_hahachichi,マヤノトップガン,266,112.2,75.8,0.632
COURSE_27,bamei_hahachichi,マリアズモン,38,38.0,66.6,0.295
COURSE_27,bamei_hahachichi,マリエンバード,71,14.9,80.4,0.388
COURSE_27,bamei_hahachichi,マリブムーン,65,45.9,76.7,0.374
COURSE_27,bamei_hahachichi,マルジュ,54,66.4,59.6,0.345
COURSE_27,bamei_hahachichi,マルゼンスキー,49,87.2,93.8,0.33
COURSE_27,bamei_hahachichi,マンデュロ,45,22.9,55.0,0.318
COURSE_27,bamei_hahachichi,マンハッタンカフェ,1200,88.4,79.3,0.866
COURSE_27,bamei_hahachichi,マーベラスサンデー,237,31.1,72.4,0.61
COURSE_27,bamei_hahachichi,ミスターグリーリー,168,61.7,79.0,0.544
COURSE_27,bamei_hahachichi,ミスタープロスペクター,31,0.0,33.3,0.268
COURSE_27,bamei_hahachichi,ミスワキ,78,66.1,79.4,0.404
COURSE_27,bamei_hahachichi,ミゼンマスト,46,35.3,85.8,0.321
COURSE_27,bamei_hahachichi,ムタファーウエク,34,115.7,81.8,0.28
COURSE_27,bamei_hahachichi,ムトト,37,140.6,84.7,0.291
COURSE_27,bamei_hahachichi,ムーンバラッド,32,41.8,52.8,0.272
COURSE_27,bamei_hahachichi,メイショウオウドウ,68,34.4,48.5,0.381
COURSE_27,bamei_hahachichi,メイショウサムソン,107,59.6,56.8,0.459
COURSE_27,bamei_hahachichi,メイショウボーラー,77,230.7,99.8,0.402
COURSE_27,bamei_hahachichi,メジロブライト,34,76.8,148.5,0.28
COURSE_27,bamei_hahachichi,メジロベイリー,66,156.7,133.5,0.376
COURSE_27,bamei_hahachichi,メジロマックイーン,190,71.2,65.8,0.567
COURSE_27,bamei_hahachichi,メジロライアン,225,100.6,94.5,0.6
COURSE_27,bamei_hahachichi,メダグリアドーロ,182,87.8,59.5,0.559
COURSE_27,bamei_hahachichi,メディシアン,58,27.0,76.9,0.356
COURSE_27,bamei_hahachichi,モアザンレディ,140,209.7,150.7,0.509
COURSE_27,bamei_hahachichi,モルフェデスペクタ,36,87.9,35.8,0.287
COURSE_27,bamei_hahachichi,モンジュー,108,27.7,36.9,0.461
COURSE_27,bamei_hahachichi,モンズーン,236,96.1,87.6,0.609
COURSE_27,bamei_hahachichi,ヨナグスカ,31,65.7,54.4,0.268
COURSE_27,bamei_hahachichi,ヨハネスブルグ,154,84.0,86.8,0.527
COURSE_27,bamei_hahachichi,ラストタイクーン,63,112.3,110.3,0.369
COURSE_27,bamei_hahachichi,ラムタラ,232,56.2,62.1,0.606
COURSE_27,bamei_hahachichi,ラーイ,183,114.2,88.2,0.56
COURSE_27,bamei_hahachichi,リアルシャダイ,100,61.1,56.8,0.447
COURSE_27,bamei_hahachichi,リダウツチョイス,85,99.3,92.4,0.419
COURSE_27,bamei_hahachichi,リンカーン,60,37.6,35.3,0.361
COURSE_27,bamei_hahachichi,リンドシェーバー,73,39.4,88.9,0.393
COURSE_27,bamei_hahachichi,ルアーヴル,45,82.1,143.4,0.318
COURSE_27,bamei_hahachichi,ルーラーシップ,200,66.4,74.7,0.577
COURSE_27,bamei_hahachichi,ルールオブロー,35,100.7,84.1,0.284
COURSE_27,bamei_hahachichi,レインボークエスト,48,8.4,64.5,0.327
COURSE_27,bamei_hahachichi,レイヴンズパス,47,51.1,66.5,0.324
COURSE_27,bamei_hahachichi,レッドランサム,121,78.0,71.5,0.482
