segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_ダ_中距離,prev2_chakujun,1.0,407,117.4,70.9,0.71
COURSE_27,03_ダ_中距離,prev2_chakujun,10.0,338,65.9,104.8,0.677
COURSE_27,03_ダ_中距離,prev2_chakujun,11.0,271,48.7,102.1,0.636
COURSE_27,03_ダ_中距離,prev2_chakujun,12.0,249,28.1,75.2,0.619
COURSE_27,03_ダ_中距離,prev2_chakujun,13.0,216,207.2,63.5,0.592
COURSE_27,03_ダ_中距離,prev2_chakujun,14.0,188,107.2,61.8,0.565
COURSE_27,03_ダ_中距離,prev2_chakujun,15.0,147,37.9,47.1,0.518
COURSE_27,03_ダ_中距離,prev2_chakujun,16.0,107,49.7,38.7,0.459
COURSE_27,03_ダ_中距離,prev2_chakujun,2.0,396,79.8,81.9,0.705
COURSE_27,03_ダ_中距離,prev2_chakujun,3.0,416,66.9,74.6,0.714
COURSE_27,03_ダ_中距離,prev2_chakujun,4.0,431,80.3,72.4,0.72
COURSE_27,03_ダ_中距離,prev2_chakujun,5.0,448,86.0,86.0,0.727
COURSE_27,03_ダ_中距離,prev2_chakujun,6.0,400,145.5,72.3,0.707
COURSE_27,03_ダ_中距離,prev2_chakujun,7.0,367,22.1,65.1,0.692
COURSE_27,03_ダ_中距離,prev2_chakujun,8.0,411,201.6,64.3,0.712
COURSE_27,03_ダ_中距離,prev2_chakujun,9.0,391,50.6,78.1,0.703
