segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_障_長距離,prev1_chakujun,1.0,202,124.4,62.1,0.579
COURSE_27,04_障_長距離,prev1_chakujun,10.0,202,118.1,99.0,0.579
COURSE_27,04_障_長距離,prev1_chakujun,11.0,170,93.1,97.4,0.546
COURSE_27,04_障_長距離,prev1_chakujun,12.0,143,34.4,38.3,0.513
COURSE_27,04_障_長距離,prev1_chakujun,13.0,126,42.0,28.2,0.489
COURSE_27,04_障_長距離,prev1_chakujun,14.0,77,77.5,124.3,0.402
COURSE_27,04_障_長距離,prev1_chakujun,15.0,57,39.6,53.0,0.353
COURSE_27,04_障_長距離,prev1_chakujun,2.0,190,80.0,87.9,0.567
COURSE_27,04_障_長距離,prev1_chakujun,3.0,180,76.7,78.1,0.557
COURSE_27,04_障_長距離,prev1_chakujun,4.0,194,78.9,78.4,0.571
COURSE_27,04_障_長距離,prev1_chakujun,5.0,198,86.0,73.2,0.575
COURSE_27,04_障_長距離,prev1_chakujun,6.0,206,55.9,82.6,0.583
COURSE_27,04_障_長距離,prev1_chakujun,7.0,218,97.7,103.7,0.594
COURSE_27,04_障_長距離,prev1_chakujun,8.0,214,62.5,67.2,0.59
COURSE_27,04_障_長距離,prev1_chakujun,9.0,209,63.0,76.6,0.586
