segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_芝_短距離,prev1_chakujun,1.0,267,77.2,88.1,0.633
COURSE_27,02_芝_短距離,prev1_chakujun,10.0,210,16.4,81.2,0.587
COURSE_27,02_芝_短距離,prev1_chakujun,11.0,197,125.1,85.3,0.574
COURSE_27,02_芝_短距離,prev1_chakujun,12.0,168,15.7,75.9,0.544
COURSE_27,02_芝_短距離,prev1_chakujun,13.0,162,32.9,127.7,0.537
COURSE_27,02_芝_短距離,prev1_chakujun,14.0,151,65.7,61.3,0.523
COURSE_27,02_芝_短距離,prev1_chakujun,15.0,121,3.4,227.6,0.482
COURSE_27,02_芝_短距離,prev1_chakujun,16.0,99,164.0,69.6,0.445
COURSE_27,02_芝_短距離,prev1_chakujun,2.0,226,70.0,77.3,0.601
COURSE_27,02_芝_短距離,prev1_chakujun,3.0,255,47.6,70.0,0.624
COURSE_27,02_芝_短距離,prev1_chakujun,4.0,252,71.7,76.4,0.622
COURSE_27,02_芝_短距離,prev1_chakujun,5.0,227,65.9,60.7,0.602
COURSE_27,02_芝_短距離,prev1_chakujun,6.0,295,125.0,86.9,0.652
COURSE_27,02_芝_短距離,prev1_chakujun,7.0,263,48.2,57.7,0.63
COURSE_27,02_芝_短距離,prev1_chakujun,8.0,235,73.4,74.6,0.608
COURSE_27,02_芝_短距離,prev1_chakujun,9.0,256,29.5,62.8,0.625
