segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_ダ_短距離,prev2_chakujun,1.0,445,97.3,75.7,0.726
COURSE_27,04_ダ_短距離,prev2_chakujun,10.0,399,53.0,73.5,0.707
COURSE_27,04_ダ_短距離,prev2_chakujun,11.0,328,85.3,85.2,0.671
COURSE_27,04_ダ_短距離,prev2_chakujun,12.0,314,33.5,41.6,0.663
COURSE_27,04_ダ_短距離,prev2_chakujun,13.0,308,53.2,54.9,0.66
COURSE_27,04_ダ_短距離,prev2_chakujun,14.0,239,42.0,37.6,0.612
COURSE_27,04_ダ_短距離,prev2_chakujun,15.0,199,59.0,40.4,0.576
COURSE_27,04_ダ_短距離,prev2_chakujun,16.0,132,191.2,52.7,0.498
COURSE_27,04_ダ_短距離,prev2_chakujun,2.0,480,67.3,78.0,0.739
COURSE_27,04_ダ_短距離,prev2_chakujun,3.0,523,89.5,77.6,0.753
COURSE_27,04_ダ_短距離,prev2_chakujun,4.0,523,85.0,76.1,0.753
COURSE_27,04_ダ_短距離,prev2_chakujun,5.0,469,75.2,86.8,0.735
COURSE_27,04_ダ_短距離,prev2_chakujun,6.0,457,99.7,111.0,0.73
COURSE_27,04_ダ_短距離,prev2_chakujun,7.0,482,36.8,70.8,0.739
COURSE_27,04_ダ_短距離,prev2_chakujun,8.0,439,42.6,87.2,0.723
COURSE_27,04_ダ_短距離,prev2_chakujun,9.0,434,55.9,65.5,0.721
