segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_芝_長距離,prev1_corner4,01,73,87.3,83.4,0.393
COURSE_27,03_芝_長距離,prev1_corner4,02,105,47.4,62.8,0.456
COURSE_27,03_芝_長距離,prev1_corner4,03,78,37.7,77.3,0.404
COURSE_27,03_芝_長距離,prev1_corner4,04,72,80.6,55.8,0.391
COURSE_27,03_芝_長距離,prev1_corner4,05,83,104.7,74.9,0.415
COURSE_27,03_芝_長距離,prev1_corner4,06,75,30.2,66.9,0.397
COURSE_27,03_芝_長距離,prev1_corner4,07,80,40.5,66.6,0.408
COURSE_27,03_芝_長距離,prev1_corner4,08,71,156.5,62.0,0.388
COURSE_27,03_芝_長距離,prev1_corner4,09,80,98.4,59.6,0.408
COURSE_27,03_芝_長距離,prev1_corner4,10,65,138.6,36.8,0.374
COURSE_27,03_芝_長距離,prev1_corner4,11,66,5.4,55.8,0.376
COURSE_27,03_芝_長距離,prev1_corner4,12,38,23.4,144.0,0.295
COURSE_27,03_芝_長距離,prev1_corner4,13,40,20.0,74.4,0.302
COURSE_27,03_芝_長距離,prev1_corner4,14,42,69.8,55.3,0.308
