segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,03_ダ_中距離,bamei_chichi,アイルハヴアナザー,70,106.0,80.2,0.386
COURSE_27,03_ダ_中距離,bamei_chichi,アグネスデジタル,32,17.3,153.2,0.272
COURSE_27,03_ダ_中距離,bamei_chichi,アドマイヤムーン,30,8.5,87.1,0.264
COURSE_27,03_ダ_中距離,bamei_chichi,エイシンフラッシュ,48,150.5,91.4,0.327
COURSE_27,03_ダ_中距離,bamei_chichi,エスポワールシチー,54,15.2,60.3,0.345
COURSE_27,03_ダ_中距離,bamei_chichi,エピファネイア,35,66.3,28.1,0.284
COURSE_27,03_ダ_中距離,bamei_chichi,エンパイアメーカー,64,22.4,36.0,0.371
COURSE_27,03_ダ_中距離,bamei_chichi,オルフェーヴル,73,149.2,78.5,0.393
COURSE_27,03_ダ_中距離,bamei_chichi,カジノドライヴ,44,15.7,40.4,0.315
COURSE_27,03_ダ_中距離,bamei_chichi,カネヒキリ,61,96.2,75.9,0.364
COURSE_27,03_ダ_中距離,bamei_chichi,カレンブラックヒル,31,70.6,58.7,0.268
COURSE_27,03_ダ_中距離,bamei_chichi,キズナ,50,29.6,72.2,0.333
COURSE_27,03_ダ_中距離,bamei_chichi,キングカメハメハ,130,58.1,104.7,0.495
COURSE_27,03_ダ_中距離,bamei_chichi,キンシャサノキセキ,105,62.9,72.6,0.456
COURSE_27,03_ダ_中距離,bamei_chichi,クロフネ,118,80.8,56.2,0.477
COURSE_27,03_ダ_中距離,bamei_chichi,ゴールドアリュール,133,98.1,167.1,0.5
COURSE_27,03_ダ_中距離,bamei_chichi,サウスヴィグラス,54,65.6,66.3,0.345
COURSE_27,03_ダ_中距離,bamei_chichi,サムライハート,36,1.4,102.3,0.287
COURSE_27,03_ダ_中距離,bamei_chichi,シニスターミニスター,130,183.1,123.9,0.495
COURSE_27,03_ダ_中距離,bamei_chichi,シンボリクリスエス,83,47.8,95.4,0.415
COURSE_27,03_ダ_中距離,bamei_chichi,ジャスタウェイ,62,386.5,149.7,0.366
COURSE_27,03_ダ_中距離,bamei_chichi,ジャングルポケット,30,21.7,57.6,0.264
COURSE_27,03_ダ_中距離,bamei_chichi,スクリーンヒーロー,59,30.1,130.8,0.359
COURSE_27,03_ダ_中距離,bamei_chichi,ステイゴールド,40,38.9,54.1,0.302
COURSE_27,03_ダ_中距離,bamei_chichi,スマートファルコン,57,102.6,63.8,0.353
COURSE_27,03_ダ_中距離,bamei_chichi,ゼンノロブロイ,68,136.2,64.1,0.381
COURSE_27,03_ダ_中距離,bamei_chichi,タートルボウル,39,20.7,58.8,0.298
COURSE_27,03_ダ_中距離,bamei_chichi,ダイワメジャー,78,20.7,58.4,0.404
COURSE_27,03_ダ_中距離,bamei_chichi,ダンカーク,33,42.5,63.7,0.276
COURSE_27,03_ダ_中距離,bamei_chichi,ディープインパクト,49,26.4,33.7,0.33
COURSE_27,03_ダ_中距離,bamei_chichi,ディープスカイ,38,125.0,62.0,0.295
COURSE_27,03_ダ_中距離,bamei_chichi,ディープブリランテ,32,0.0,21.8,0.272
COURSE_27,03_ダ_中距離,bamei_chichi,ドゥラメンテ,43,63.9,66.1,0.312
COURSE_27,03_ダ_中距離,bamei_chichi,ドレフォン,74,134.4,74.4,0.395
COURSE_27,03_ダ_中距離,bamei_chichi,ネオユニヴァース,75,34.2,24.2,0.397
COURSE_27,03_ダ_中距離,bamei_chichi,ハーツクライ,115,49.0,61.9,0.473
COURSE_27,03_ダ_中距離,bamei_chichi,ハービンジャー,53,46.0,46.0,0.342
COURSE_27,03_ダ_中距離,bamei_chichi,バトルプラン,31,0.0,1.2,0.268
COURSE_27,03_ダ_中距離,bamei_chichi,パイロ,104,56.4,73.0,0.454
COURSE_27,03_ダ_中距離,bamei_chichi,フリオーソ,35,10.3,31.8,0.284
COURSE_27,03_ダ_中距離,bamei_chichi,ブラックタイド,72,109.5,64.8,0.391
COURSE_27,03_ダ_中距離,bamei_chichi,プリサイスエンド,47,54.0,58.1,0.324
COURSE_27,03_ダ_中距離,bamei_chichi,ヘニーヒューズ,112,41.1,87.3,0.468
COURSE_27,03_ダ_中距離,bamei_chichi,ホッコータルマエ,56,82.4,40.2,0.35
COURSE_27,03_ダ_中距離,bamei_chichi,マインドユアビスケッツ,38,53.9,84.3,0.295
COURSE_27,03_ダ_中距離,bamei_chichi,マクフィ,33,65.1,43.4,0.276
COURSE_27,03_ダ_中距離,bamei_chichi,マジェスティックウォリアー,56,99.2,73.2,0.35
COURSE_27,03_ダ_中距離,bamei_chichi,マンハッタンカフェ,31,34.9,46.8,0.268
COURSE_27,03_ダ_中距離,bamei_chichi,メイショウサムソン,32,0.0,56.6,0.272
COURSE_27,03_ダ_中距離,bamei_chichi,メイショウボーラー,51,2.1,26.7,0.336
COURSE_27,03_ダ_中距離,bamei_chichi,モーリス,30,30.9,71.3,0.264
COURSE_27,03_ダ_中距離,bamei_chichi,リオンディーズ,36,22.7,53.3,0.287
COURSE_27,03_ダ_中距離,bamei_chichi,ルーラーシップ,129,340.5,90.9,0.494
COURSE_27,03_ダ_中距離,bamei_chichi,ロージズインメイ,52,328.5,83.3,0.339
COURSE_27,03_ダ_中距離,bamei_chichi,ロードカナロア,95,311.1,103.1,0.438
COURSE_27,03_ダ_中距離,bamei_chichi,ワークフォース,33,38.3,50.7,0.276
COURSE_27,03_ダ_中距離,bamei_chichi,ヴァーミリアン,53,50.9,122.9,0.342
COURSE_27,03_ダ_中距離,bamei_chichi,ヴィクトワールピサ,66,6.4,26.6,0.376
