segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_ダ_短距離,umaban,01,142,94.7,113.6,0.512
COURSE_27,02_ダ_短距離,umaban,02,144,51.0,74.0,0.514
COURSE_27,02_ダ_短距離,umaban,03,142,32.8,53.2,0.512
COURSE_27,02_ダ_短距離,umaban,04,144,37.2,79.7,0.514
COURSE_27,02_ダ_短距離,umaban,05,144,45.6,72.1,0.514
COURSE_27,02_ダ_短距離,umaban,06,145,19.9,67.5,0.516
COURSE_27,02_ダ_短距離,umaban,07,144,58.7,69.7,0.514
COURSE_27,02_ダ_短距離,umaban,08,142,170.3,95.4,0.512
COURSE_27,02_ダ_短距離,umaban,09,132,151.8,52.6,0.498
COURSE_27,02_ダ_短距離,umaban,10,126,28.4,57.1,0.489
COURSE_27,02_ダ_短距離,umaban,11,117,72.0,57.3,0.476
COURSE_27,02_ダ_短距離,umaban,12,104,61.5,65.8,0.454
