segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_中距離,prev1_chakujun,1.0,326,70.3,64.4,0.67
COURSE_27,04_芝_中距離,prev1_chakujun,10.0,344,78.2,66.7,0.68
COURSE_27,04_芝_中距離,prev1_chakujun,11.0,310,141.2,97.5,0.661
COURSE_27,04_芝_中距離,prev1_chakujun,12.0,271,60.1,76.7,0.636
COURSE_27,04_芝_中距離,prev1_chakujun,13.0,237,14.4,54.2,0.61
COURSE_27,04_芝_中距離,prev1_chakujun,14.0,184,75.9,64.9,0.561
COURSE_27,04_芝_中距離,prev1_chakujun,15.0,129,0.0,11.5,0.494
COURSE_27,04_芝_中距離,prev1_chakujun,16.0,106,36.7,24.3,0.458
COURSE_27,04_芝_中距離,prev1_chakujun,2.0,407,53.3,70.0,0.71
COURSE_27,04_芝_中距離,prev1_chakujun,3.0,462,91.4,81.8,0.732
COURSE_27,04_芝_中距離,prev1_chakujun,4.0,450,114.7,97.1,0.728
COURSE_27,04_芝_中距離,prev1_chakujun,5.0,452,71.2,81.4,0.728
COURSE_27,04_芝_中距離,prev1_chakujun,6.0,437,80.4,66.6,0.723
COURSE_27,04_芝_中距離,prev1_chakujun,7.0,399,63.9,55.9,0.707
COURSE_27,04_芝_中距離,prev1_chakujun,8.0,428,28.2,56.3,0.719
COURSE_27,04_芝_中距離,prev1_chakujun,9.0,412,45.2,65.4,0.712
