segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_中距離,bamei_chichi,アイルハヴアナザー,34,131.8,45.2,0.28
COURSE_27,01_芝_中距離,bamei_chichi,アドマイヤムーン,38,109.0,61.5,0.295
COURSE_27,01_芝_中距離,bamei_chichi,エイシンフラッシュ,65,33.5,98.0,0.374
COURSE_27,01_芝_中距離,bamei_chichi,エピファネイア,102,37.7,57.2,0.451
COURSE_27,01_芝_中距離,bamei_chichi,オルフェーヴル,104,66.5,74.6,0.454
COURSE_27,01_芝_中距離,bamei_chichi,キズナ,116,128.8,75.4,0.474
COURSE_27,01_芝_中距離,bamei_chichi,キタサンブラック,40,310.7,144.3,0.302
COURSE_27,01_芝_中距離,bamei_chichi,キングカメハメハ,140,100.2,87.5,0.509
COURSE_27,01_芝_中距離,bamei_chichi,ゴールドシップ,132,89.5,139.0,0.498
COURSE_27,01_芝_中距離,bamei_chichi,サトノダイヤモンド,35,118.1,49.1,0.284
COURSE_27,01_芝_中距離,bamei_chichi,シンボリクリスエス,31,298.7,72.8,0.268
COURSE_27,01_芝_中距離,bamei_chichi,ジャスタウェイ,54,24.7,91.5,0.345
COURSE_27,01_芝_中距離,bamei_chichi,ジャングルポケット,50,74.4,108.8,0.333
COURSE_27,01_芝_中距離,bamei_chichi,スクリーンヒーロー,81,65.2,99.8,0.41
COURSE_27,01_芝_中距離,bamei_chichi,ステイゴールド,105,75.1,106.0,0.456
COURSE_27,01_芝_中距離,bamei_chichi,タートルボウル,30,82.8,66.0,0.264
COURSE_27,01_芝_中距離,bamei_chichi,ダイワメジャー,49,16.6,38.9,0.33
COURSE_27,01_芝_中距離,bamei_chichi,ダノンバラード,44,25.2,96.4,0.315
COURSE_27,01_芝_中距離,bamei_chichi,ディープインパクト,231,60.8,64.3,0.605
COURSE_27,01_芝_中距離,bamei_chichi,ディープブリランテ,33,98.2,24.7,0.276
COURSE_27,01_芝_中距離,bamei_chichi,ドゥラメンテ,86,150.9,94.7,0.421
COURSE_27,01_芝_中距離,bamei_chichi,ネオユニヴァース,36,48.1,52.1,0.287
COURSE_27,01_芝_中距離,bamei_chichi,ノヴェリスト,47,70.5,85.0,0.324
COURSE_27,01_芝_中距離,bamei_chichi,ハーツクライ,203,89.8,74.7,0.58
COURSE_27,01_芝_中距離,bamei_chichi,ハービンジャー,295,94.4,91.2,0.652
COURSE_27,01_芝_中距離,bamei_chichi,ブラックタイド,72,6.6,43.2,0.391
COURSE_27,01_芝_中距離,bamei_chichi,マツリダゴッホ,32,56.7,80.4,0.272
COURSE_27,01_芝_中距離,bamei_chichi,マンハッタンカフェ,56,61.6,94.4,0.35
COURSE_27,01_芝_中距離,bamei_chichi,メイショウサムソン,44,4.4,63.9,0.315
COURSE_27,01_芝_中距離,bamei_chichi,モーリス,64,42.6,68.8,0.371
COURSE_27,01_芝_中距離,bamei_chichi,リオンディーズ,35,49.8,77.5,0.284
COURSE_27,01_芝_中距離,bamei_chichi,ルーラーシップ,124,56.4,85.7,0.486
COURSE_27,01_芝_中距離,bamei_chichi,ロードカナロア,78,37.0,65.8,0.404
COURSE_27,01_芝_中距離,bamei_chichi,ワークフォース,30,10.3,38.5,0.264
COURSE_27,01_芝_中距離,bamei_chichi,ヴィクトワールピサ,60,106.2,41.4,0.361
