segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_芝_中距離,umaban,01,444,113.8,56.8,0.725
COURSE_27,04_芝_中距離,umaban,02,446,50.1,73.3,0.726
COURSE_27,04_芝_中距離,umaban,03,443,105.3,70.2,0.725
COURSE_27,04_芝_中距離,umaban,04,445,46.8,58.4,0.726
COURSE_27,04_芝_中距離,umaban,05,443,40.2,63.7,0.725
COURSE_27,04_芝_中距離,umaban,06,442,49.3,66.1,0.725
COURSE_27,04_芝_中距離,umaban,07,440,49.3,51.3,0.724
COURSE_27,04_芝_中距離,umaban,08,438,71.3,72.2,0.723
COURSE_27,04_芝_中距離,umaban,09,426,81.2,88.7,0.718
COURSE_27,04_芝_中距離,umaban,10,397,97.9,97.5,0.706
COURSE_27,04_芝_中距離,umaban,11,356,52.2,50.9,0.686
COURSE_27,04_芝_中距離,umaban,12,330,60.1,61.8,0.672
COURSE_27,04_芝_中距離,umaban,13,289,99.3,66.8,0.648
COURSE_27,04_芝_中距離,umaban,14,240,79.8,96.4,0.612
COURSE_27,04_芝_中距離,umaban,15,195,77.7,56.9,0.572
COURSE_27,04_芝_中距離,umaban,16,157,72.4,73.0,0.531
COURSE_27,04_芝_中距離,umaban,17,81,43.5,43.1,0.41
COURSE_27,04_芝_中距離,umaban,18,69,51.2,149.9,0.384
