segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_ダ_短距離,prev3_chakujun,1.0,78,92.5,110.0,0.404
COURSE_27,02_ダ_短距離,prev3_chakujun,10.0,91,24.4,123.6,0.431
COURSE_27,02_ダ_短距離,prev3_chakujun,11.0,79,21.6,40.4,0.406
COURSE_27,02_ダ_短距離,prev3_chakujun,12.0,67,64.2,71.9,0.379
COURSE_27,02_ダ_短距離,prev3_chakujun,13.0,65,5.5,12.3,0.374
COURSE_27,02_ダ_短距離,prev3_chakujun,14.0,49,47.5,47.4,0.33
COURSE_27,02_ダ_短距離,prev3_chakujun,15.0,35,32.4,66.4,0.284
COURSE_27,02_ダ_短距離,prev3_chakujun,16.0,37,482.2,118.3,0.291
COURSE_27,02_ダ_短距離,prev3_chakujun,2.0,118,48.8,78.8,0.477
COURSE_27,02_ダ_短距離,prev3_chakujun,3.0,107,46.8,74.5,0.459
COURSE_27,02_ダ_短距離,prev3_chakujun,4.0,117,58.0,98.5,0.476
COURSE_27,02_ダ_短距離,prev3_chakujun,5.0,102,106.8,72.2,0.451
COURSE_27,02_ダ_短距離,prev3_chakujun,6.0,109,52.5,75.3,0.463
COURSE_27,02_ダ_短距離,prev3_chakujun,7.0,91,45.5,50.1,0.431
COURSE_27,02_ダ_短距離,prev3_chakujun,8.0,99,68.9,58.5,0.445
COURSE_27,02_ダ_短距離,prev3_chakujun,9.0,81,54.6,67.5,0.41
