segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_長距離,prev3_chakujun,1.0,79,62.5,56.5,0.406
COURSE_27,01_芝_長距離,prev3_chakujun,10.0,40,107.1,186.7,0.302
COURSE_27,01_芝_長距離,prev3_chakujun,11.0,34,17.0,36.6,0.28
COURSE_27,01_芝_長距離,prev3_chakujun,13.0,34,0.0,8.2,0.28
COURSE_27,01_芝_長距離,prev3_chakujun,2.0,76,100.2,87.3,0.4
COURSE_27,01_芝_長距離,prev3_chakujun,3.0,84,38.8,61.9,0.417
COURSE_27,01_芝_長距離,prev3_chakujun,4.0,82,108.8,77.7,0.412
COURSE_27,01_芝_長距離,prev3_chakujun,5.0,78,57.9,74.0,0.404
COURSE_27,01_芝_長距離,prev3_chakujun,6.0,75,121.0,70.0,0.397
COURSE_27,01_芝_長距離,prev3_chakujun,7.0,70,67.4,53.6,0.386
COURSE_27,01_芝_長距離,prev3_chakujun,8.0,70,92.1,106.6,0.386
COURSE_27,01_芝_長距離,prev3_chakujun,9.0,57,0.0,35.9,0.353
