segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_ダ_短距離,bamei_hahachichi,アグネスタキオン,49,0.0,41.7,0.33
COURSE_27,01_ダ_短距離,bamei_hahachichi,キングカメハメハ,48,31.5,68.7,0.327
COURSE_27,01_ダ_短距離,bamei_hahachichi,クロフネ,49,81.4,60.0,0.33
COURSE_27,01_ダ_短距離,bamei_hahachichi,ゴールドアリュール,32,4.8,26.7,0.272
COURSE_27,01_ダ_短距離,bamei_hahachichi,サクラバクシンオー,38,81.9,52.1,0.295
COURSE_27,01_ダ_短距離,bamei_hahachichi,サンデーサイレンス,43,273.7,167.1,0.312
COURSE_27,01_ダ_短距離,bamei_hahachichi,スペシャルウィーク,38,35.3,69.9,0.295
COURSE_27,01_ダ_短距離,bamei_hahachichi,ダンスインザダーク,31,66.1,74.6,0.268
COURSE_27,01_ダ_短距離,bamei_hahachichi,ディープインパクト,33,92.6,101.7,0.276
COURSE_27,01_ダ_短距離,bamei_hahachichi,フジキセキ,47,5.4,49.3,0.324
COURSE_27,01_ダ_短距離,bamei_hahachichi,フレンチデピュティ,38,85.3,96.6,0.295
COURSE_27,01_ダ_短距離,bamei_hahachichi,ブライアンズタイム,33,101.8,35.2,0.276
