segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,02_ダ_中距離,bamei_hahachichi,アグネスタキオン,94,123.0,99.1,0.436
COURSE_27,02_ダ_中距離,bamei_hahachichi,アフリート,49,20.6,73.4,0.33
COURSE_27,02_ダ_中距離,bamei_hahachichi,キングカメハメハ,113,65.9,68.8,0.469
COURSE_27,02_ダ_中距離,bamei_hahachichi,クロフネ,92,31.8,68.2,0.432
COURSE_27,02_ダ_中距離,bamei_hahachichi,ゴールドアリュール,52,90.9,108.5,0.339
COURSE_27,02_ダ_中距離,bamei_hahachichi,サクラバクシンオー,49,44.2,56.1,0.33
COURSE_27,02_ダ_中距離,bamei_hahachichi,サンデーサイレンス,163,135.6,103.9,0.538
COURSE_27,02_ダ_中距離,bamei_hahachichi,シンボリクリスエス,76,78.4,78.2,0.4
COURSE_27,02_ダ_中距離,bamei_hahachichi,スペシャルウィーク,77,39.6,52.4,0.402
COURSE_27,02_ダ_中距離,bamei_hahachichi,ダンスインザダーク,66,12.3,70.5,0.376
COURSE_27,02_ダ_中距離,bamei_hahachichi,ディープインパクト,56,18.0,52.0,0.35
COURSE_27,02_ダ_中距離,bamei_hahachichi,ネオユニヴァース,55,115.8,71.6,0.348
COURSE_27,02_ダ_中距離,bamei_hahachichi,フジキセキ,84,114.8,103.6,0.417
COURSE_27,02_ダ_中距離,bamei_hahachichi,フレンチデピュティ,90,95.9,82.3,0.429
COURSE_27,02_ダ_中距離,bamei_hahachichi,ブライアンズタイム,83,109.2,51.0,0.415
COURSE_27,02_ダ_中距離,bamei_hahachichi,マンハッタンカフェ,57,38.4,74.1,0.353
