segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,01_芝_マイル,prev1_corner4,01,149,84.2,86.6,0.521
COURSE_27,01_芝_マイル,prev1_corner4,02,194,110.8,91.2,0.571
COURSE_27,01_芝_マイル,prev1_corner4,03,165,51.7,71.8,0.54
COURSE_27,01_芝_マイル,prev1_corner4,04,142,20.5,85.9,0.512
COURSE_27,01_芝_マイル,prev1_corner4,05,146,120.1,116.2,0.517
COURSE_27,01_芝_マイル,prev1_corner4,06,122,62.0,63.8,0.483
COURSE_27,01_芝_マイル,prev1_corner4,07,125,69.7,68.8,0.488
COURSE_27,01_芝_マイル,prev1_corner4,08,112,38.2,118.6,0.468
COURSE_27,01_芝_マイル,prev1_corner4,09,96,40.9,54.5,0.44
COURSE_27,01_芝_マイル,prev1_corner4,10,83,13.1,85.8,0.415
COURSE_27,01_芝_マイル,prev1_corner4,11,83,19.6,19.2,0.415
COURSE_27,01_芝_マイル,prev1_corner4,12,65,0.0,84.6,0.374
COURSE_27,01_芝_マイル,prev1_corner4,13,44,0.0,16.3,0.315
COURSE_27,01_芝_マイル,prev1_corner4,14,41,291.4,141.3,0.305
COURSE_27,01_芝_マイル,prev1_corner4,15,30,213.0,167.1,0.264
