segment,segment_value,factors,bin_label,n,win_roi,place_roi,confidence
COURSE_27,04_ダ_短距離,bamei_chichi,アイルハヴアナザー,62,62.0,57.8,0.366
COURSE_27,04_ダ_短距離,bamei_chichi,アジアエクスプレス,80,2.5,56.2,0.408
COURSE_27,04_ダ_短距離,bamei_chichi,アドマイヤムーン,44,32.7,153.3,0.315
COURSE_27,04_ダ_短距離,bamei_chichi,アポロキングダム,46,38.1,68.2,0.321
COURSE_27,04_ダ_短距離,bamei_chichi,イスラボニータ,46,50.6,83.4,0.321
COURSE_27,04_ダ_短距離,bamei_chichi,エイシンフラッシュ,66,66.0,51.5,0.376
COURSE_27,04_ダ_短距離,bamei_chichi,エスポワールシチー,83,73.9,82.7,0.415
COURSE_27,04_ダ_短距離,bamei_chichi,エピファネイア,39,35.4,75.1,0.298
COURSE_27,04_ダ_短距離,bamei_chichi,エンパイアメーカー,49,48.4,98.7,0.33
COURSE_27,04_ダ_短距離,bamei_chichi,オルフェーヴル,50,124.5,143.9,0.333
COURSE_27,04_ダ_短距離,bamei_chichi,カジノドライヴ,35,15.9,8.2,0.284
COURSE_27,04_ダ_短距離,bamei_chichi,カネヒキリ,39,15.6,44.8,0.298
COURSE_27,04_ダ_短距離,bamei_chichi,カレンブラックヒル,47,42.8,113.8,0.324
COURSE_27,04_ダ_短距離,bamei_chichi,キズナ,43,28.2,22.0,0.312
COURSE_27,04_ダ_短距離,bamei_chichi,キングカメハメハ,65,0.0,68.6,0.374
COURSE_27,04_ダ_短距離,bamei_chichi,キングズベスト,33,0.0,31.4,0.276
COURSE_27,04_ダ_短距離,bamei_chichi,キンシャサノキセキ,269,42.8,85.5,0.634
COURSE_27,04_ダ_短距離,bamei_chichi,クロフネ,74,90.0,63.1,0.395
COURSE_27,04_ダ_短距離,bamei_chichi,グランプリボス,31,0.0,72.0,0.268
COURSE_27,04_ダ_短距離,bamei_chichi,ケイムホーム,49,95.3,58.5,0.33
COURSE_27,04_ダ_短距離,bamei_chichi,コパノリッキー,63,48.4,45.5,0.369
COURSE_27,04_ダ_短距離,bamei_chichi,ゴールドアリュール,116,32.4,36.1,0.474
COURSE_27,04_ダ_短距離,bamei_chichi,サウスヴィグラス,257,62.0,54.8,0.625
COURSE_27,04_ダ_短距離,bamei_chichi,ザファクター,35,56.3,60.1,0.284
COURSE_27,04_ダ_短距離,bamei_chichi,シニスターミニスター,105,64.1,152.0,0.456
COURSE_27,04_ダ_短距離,bamei_chichi,シルバーステート,30,9.3,44.0,0.264
COURSE_27,04_ダ_短距離,bamei_chichi,シンボリクリスエス,32,62.2,164.9,0.272
COURSE_27,04_ダ_短距離,bamei_chichi,ジャスタウェイ,40,57.2,65.8,0.302
COURSE_27,04_ダ_短距離,bamei_chichi,ジョーカプチーノ,40,21.6,28.3,0.302
COURSE_27,04_ダ_短距離,bamei_chichi,スウェプトオーヴァーボード,95,95.1,57.9,0.438
COURSE_27,04_ダ_短距離,bamei_chichi,スクリーンヒーロー,78,63.1,64.0,0.404
COURSE_27,04_ダ_短距離,bamei_chichi,ストロングリターン,97,48.5,54.5,0.442
COURSE_27,04_ダ_短距離,bamei_chichi,スマートファルコン,60,174.8,100.7,0.361
COURSE_27,04_ダ_短距離,bamei_chichi,ゼンノロブロイ,31,6.5,49.0,0.268
COURSE_27,04_ダ_短距離,bamei_chichi,タイキシャトル,40,40.6,87.0,0.302
COURSE_27,04_ダ_短距離,bamei_chichi,タイムパラドックス,34,144.4,70.7,0.28
COURSE_27,04_ダ_短距離,bamei_chichi,タートルボウル,32,10.9,55.9,0.272
COURSE_27,04_ダ_短距離,bamei_chichi,ダイワメジャー,128,69.7,36.9,0.492
COURSE_27,04_ダ_短距離,bamei_chichi,ダノンシャンティ,39,37.8,48.8,0.298
COURSE_27,04_ダ_短距離,bamei_chichi,ダノンレジェンド,50,25.9,56.5,0.333
COURSE_27,04_ダ_短距離,bamei_chichi,ダンカーク,55,75.2,106.6,0.348
COURSE_27,04_ダ_短距離,bamei_chichi,ディスクリートキャット,73,74.3,71.6,0.393
COURSE_27,04_ダ_短距離,bamei_chichi,ディープブリランテ,49,0.0,18.2,0.33
COURSE_27,04_ダ_短距離,bamei_chichi,トゥザグローリー,30,125.2,133.2,0.264
COURSE_27,04_ダ_短距離,bamei_chichi,トゥザワールド,36,12.7,80.0,0.287
COURSE_27,04_ダ_短距離,bamei_chichi,トランセンド,37,27.5,22.2,0.291
COURSE_27,04_ダ_短距離,bamei_chichi,ドゥラメンテ,41,159.1,33.5,0.305
