segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ_条件戦,kishu_kitai_sanchakunai_ritsu+ten_shisu_juni+kijun_ninkijun_tansho,kishu_kitai_sanchakunai_ritsu,ten_shisu_juni,kijun_ninkijun_tansho,3,342,93.76,1.86,91.65,True
SURFACE_2_ダ_条件戦,manken_shirushi+bataiju_zogen+ten_shisu_juni,manken_shirushi,bataiju_zogen,ten_shisu_juni,4,414,96.3,8.3,88.17,True
SURFACE_2_ダ_条件戦,kyori_kubun+bataiju+gekiso_juni,kyori_kubun,bataiju,gekiso_juni,6,616,95.97,11.38,86.87,True
SURFACE_2_ダ_条件戦,bataiju_zogen+ten_shisu_juni+gekiso_juni,bataiju_zogen,ten_shisu_juni,gekiso_juni,25,3089,89.33,9.13,85.75,True
SURFACE_2_ダ_条件戦,bataiju_zogen+pace_shisu_juni+gekiso_juni,bataiju_zogen,pace_shisu_juni,gekiso_juni,32,4075,87.82,8.49,84.88,True
SURFACE_2_ダ_条件戦,manken_shirushi+bataiju_zogen+pace_shisu_juni,manken_shirushi,bataiju_zogen,pace_shisu_juni,8,835,89.5,7.65,84.2,True
SURFACE_2_ダ_条件戦,ten_shisu_juni+kijun_ninkijun_tansho+gekiso_juni,ten_shisu_juni,kijun_ninkijun_tansho,gekiso_juni,47,8268,85.54,7.28,83.45,True
SURFACE_2_ダ_条件戦,manken_shirushi+keibajo_code+ten_shisu_juni,manken_shirushi,keibajo_code,ten_shisu_juni,54,6357,85.41,9.02,83.01,True
SURFACE_2_ダ_条件戦,ichi_shisu_juni+bataiju_zogen+gekiso_juni,ichi_shisu_juni,bataiju_zogen,gekiso_juni,31,4102,85.02,6.29,82.8,True
SURFACE_2_ダ_条件戦,omo_tekisei_code+bataiju+gekiso_juni,omo_tekisei_code,bataiju,gekiso_juni,8,845,89.63,10.07,82.66,True
SURFACE_2_ダ_条件戦,bataiju_zogen+ten_shisu_juni+kijun_ninkijun_tansho,bataiju_zogen,ten_shisu_juni,kijun_ninkijun_tansho,37,4558,86.19,11.16,82.6,True
SURFACE_2_ダ_条件戦,manken_shirushi+keibajo_code+pace_shisu_juni,manken_shirushi,keibajo_code,pace_shisu_juni,66,7873,85.02,10.11,82.58,True
SURFACE_2_ダ_条件戦,bataiju+ten_shisu_juni+pace_shisu_juni,bataiju,ten_shisu_juni,pace_shisu_juni,12,1333,87.43,9.0,82.34,True
SURFACE_2_ダ_条件戦,bataiju_zogen+kijun_ninkijun_tansho+pace_shisu_juni,bataiju_zogen,kijun_ninkijun_tansho,pace_shisu_juni,42,5425,84.9,8.62,82.29,True
SURFACE_2_ダ_条件戦,kishu_kitai_sanchakunai_ritsu+kijun_ninkijun_tansho+gekiso_juni,kishu_kitai_sanchakunai_ritsu,kijun_ninkijun_tansho,gekiso_juni,7,886,89.62,10.27,82.01,True
SURFACE_2_ダ_条件戦,manken_shirushi+ten_shisu_juni+gekiso_juni,manken_shirushi,ten_shisu_juni,gekiso_juni,57,8439,85.05,12.33,81.85,True
SURFACE_2_ダ_条件戦,manken_shirushi+rotation_bin+ten_shisu_juni,manken_shirushi,rotation_bin,ten_shisu_juni,93,11180,83.73,10.47,81.6,True
SURFACE_2_ダ_条件戦,manken_shirushi+bataiju_zogen+kijun_ninkijun_tansho,manken_shirushi,bataiju_zogen,kijun_ninkijun_tansho,50,6489,84.83,12.34,81.41,True
SURFACE_2_ダ_条件戦,manken_shirushi+hizume_code+ten_shisu_juni,manken_shirushi,hizume_code,ten_shisu_juni,54,6398,84.38,11.38,81.35,True
SURFACE_2_ダ_条件戦,manken_shirushi+pace_shisu_juni+gekiso_juni,manken_shirushi,pace_shisu_juni,gekiso_juni,59,9092,84.03,11.49,81.1,True
SURFACE_2_ダ_条件戦,manken_shirushi+bataiju_zogen+gekiso_juni,manken_shirushi,bataiju_zogen,gekiso_juni,64,9413,83.87,11.76,80.99,True
SURFACE_2_ダ_条件戦,keibajo_code+ten_shisu_juni+gekiso_juni,keibajo_code,ten_shisu_juni,gekiso_juni,66,8651,83.64,11.11,80.96,True
SURFACE_2_ダ_条件戦,bataiju_zogen+ten_shisu_juni+pace_shisu_juni,bataiju_zogen,ten_shisu_juni,pace_shisu_juni,72,10862,83.12,9.41,80.94,True
SURFACE_2_ダ_条件戦,manken_shisu_decile+pace_shisu_juni+gekiso_juni,manken_shisu_decile,pace_shisu_juni,gekiso_juni,63,8761,83.73,11.27,80.94,True
SURFACE_2_ダ_条件戦,keibajo_code+pace_shisu_juni+gekiso_juni,keibajo_code,pace_shisu_juni,gekiso_juni,73,9876,83.08,9.49,80.9,True
SURFACE_2_ダ_条件戦,kijun_ninkijun_tansho+pace_shisu_juni+gekiso_juni,kijun_ninkijun_tansho,pace_shisu_juni,gekiso_juni,52,9272,83.04,7.98,80.87,True
SURFACE_2_ダ_条件戦,ichi_shisu_juni+bataiju_zogen+pace_shisu_juni,ichi_shisu_juni,bataiju_zogen,pace_shisu_juni,55,7859,83.59,10.47,80.83,True
