segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_ダ_条件戦,uma_deokure_bin+manken_shirushi,uma_deokure_bin,manken_shirushi,32,42238,80.91,7.19,78.42,False
SURFACE_2_ダ_条件戦,uma_deokure_bin+uma_start_shisu_decile,uma_deokure_bin,uma_start_shisu_decile,31,63288,80.31,8.53,77.31,False
SURFACE_2_ダ_条件戦,manken_shirushi+omo_tekisei_code,manken_shirushi,omo_tekisei_code,24,42079,80.12,7.25,77.21,False
SURFACE_2_ダ_条件戦,manken_shirushi+uma_start_shisu_decile,manken_shirushi,uma_start_shisu_decile,64,42549,78.68,7.08,76.94,False
SURFACE_2_ダ_条件戦,uma_start_shisu_decile+omo_tekisei_code,uma_start_shisu_decile,omo_tekisei_code,24,62695,79.6,7.0,76.8,False
SURFACE_2_ダ_条件戦,uma_deokure_bin+kyori_tekisei,uma_deokure_bin,kyori_tekisei,18,60568,79.76,6.64,76.69,False
SURFACE_2_ダ_条件戦,uma_deokure_bin+joshodo_code,uma_deokure_bin,joshodo_code,7,63452,80.39,5.38,76.41,False
SURFACE_2_ダ_条件戦,uma_deokure_bin+hizume_code,uma_deokure_bin,hizume_code,48,61356,78.6,8.12,76.31,False
SURFACE_2_ダ_条件戦,manken_shirushi+bataiju,manken_shirushi,bataiju,237,34856,77.64,11.2,76.22,False
SURFACE_2_ダ_条件戦,uma_deokure_bin+keibajo_code,uma_deokure_bin,keibajo_code,41,63353,79.04,9.31,76.19,False
SURFACE_2_ダ_条件戦,uma_deokure_bin+omo_tekisei_code,uma_deokure_bin,omo_tekisei_code,14,62647,80.89,9.21,76.06,False
SURFACE_2_ダ_条件戦,manken_shirushi+kyori_tekisei,manken_shirushi,kyori_tekisei,32,48045,78.39,6.76,76.05,False
SURFACE_2_ダ_条件戦,uma_deokure_bin+pace_yoso,uma_deokure_bin,pace_yoso,13,63600,80.8,8.83,76.0,False
SURFACE_2_ダ_条件戦,uma_start_shisu_decile+kyori_tekisei,uma_start_shisu_decile,kyori_tekisei,32,60692,78.06,6.22,75.91,False
SURFACE_2_ダ_条件戦,uma_deokure_bin+kyakushitsu,uma_deokure_bin,kyakushitsu,18,63560,78.6,5.9,75.88,False
SURFACE_2_ダ_条件戦,uma_deokure_bin+kyori_kubun,uma_deokure_bin,kyori_kubun,16,63495,79.49,7.69,75.72,False
SURFACE_2_ダ_条件戦,manken_shirushi+bataiju_zogen,manken_shirushi,bataiju_zogen,89,39606,77.43,8.21,75.72,False
SURFACE_2_ダ_条件戦,manken_shirushi+hizume_code,manken_shirushi,hizume_code,72,39173,77.62,8.57,75.65,False
SURFACE_2_ダ_条件戦,bataiju+bataiju_zogen,bataiju,bataiju_zogen,222,37815,76.93,10.38,75.56,False
SURFACE_2_ダ_条件戦,pace_yoso+uma_start_shisu_decile,pace_yoso,uma_start_shisu_decile,24,63646,77.41,4.74,75.51,False
