segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り平坦U字_ダ,ten_shisu_juni+chokyo_shisu_decile,ten_shisu_juni,chokyo_shisu_decile,3,365,84.3,2.45,81.53,True
COURSE_27_左回り平坦U字_ダ,ichi_shisu_juni+ten_shisu_juni,ichi_shisu_juni,ten_shisu_juni,4,568,85.04,4.56,80.56,True
COURSE_27_左回り平坦U字_ダ,ten_shisu_juni+kishu_kitai_tansho_decile,ten_shisu_juni,kishu_kitai_tansho_decile,3,379,85.0,3.96,80.53,True
COURSE_27_左回り平坦U字_ダ,ten_shisu_juni+kishu_kitai_rentai_decile,ten_shisu_juni,kishu_kitai_rentai_decile,3,378,84.45,3.55,80.44,True
COURSE_27_左回り平坦U字_ダ,ten_shisu_juni+kishu_shisu_decile,ten_shisu_juni,kishu_shisu_decile,3,371,84.43,3.62,80.34,True
COURSE_27_左回り平坦U字_ダ,ichi_shisu_juni+kishu_kitai_rentai_decile,ichi_shisu_juni,kishu_kitai_rentai_decile,4,573,83.47,5.18,78.4,False
COURSE_27_左回り平坦U字_ダ,ichi_shisu_juni+kishu_shisu_decile,ichi_shisu_juni,kishu_shisu_decile,4,544,82.31,4.21,78.18,False
COURSE_27_左回り平坦U字_ダ,ten_shisu_juni+ninki_shisu_decile,ten_shisu_juni,ninki_shisu_decile,5,598,83.34,5.91,78.16,False
COURSE_27_左回り平坦U字_ダ,ichi_shisu_juni+chokyo_shisu_decile,ichi_shisu_juni,chokyo_shisu_decile,5,651,82.19,5.14,77.68,False
COURSE_27_左回り平坦U字_ダ,manken_shisu_decile+ichi_shisu_juni,manken_shisu_decile,ichi_shisu_juni,4,602,84.82,7.81,77.17,False
COURSE_27_左回り平坦U字_ダ,pace_shisu_juni+ninki_shisu_decile,pace_shisu_juni,ninki_shisu_decile,5,612,81.85,6.59,76.07,False
COURSE_27_左回り平坦U字_ダ,agari_shisu_juni+chokyo_shisu_decile,agari_shisu_juni,chokyo_shisu_decile,3,373,77.85,1.67,75.96,False
COURSE_27_左回り平坦U字_ダ,ichi_shisu_juni+kyusha_shisu_decile,ichi_shisu_juni,kyusha_shisu_decile,4,487,83.54,7.88,75.82,False
COURSE_27_左回り平坦U字_ダ,ichi_shisu_juni+kishu_kitai_tansho_decile,ichi_shisu_juni,kishu_kitai_tansho_decile,5,661,81.12,6.28,75.61,False
COURSE_27_左回り平坦U字_ダ,rotation_bin+pace_shisu_juni,rotation_bin,pace_shisu_juni,20,2313,78.72,9.76,74.44,False
COURSE_27_左回り平坦U字_ダ,agari_shisu_juni+kishu_kitai_tansho_decile,agari_shisu_juni,kishu_kitai_tansho_decile,3,357,76.24,1.93,74.05,False
COURSE_27_左回り平坦U字_ダ,pace_shisu_juni+chokyo_shisu_decile,pace_shisu_juni,chokyo_shisu_decile,6,723,79.91,7.44,73.95,False
COURSE_27_左回り平坦U字_ダ,ichi_shisu_juni+ninki_shisu_decile,ichi_shisu_juni,ninki_shisu_decile,5,675,79.72,7.03,73.56,False
COURSE_27_左回り平坦U字_ダ,bataiju+tenkai_kigo_code,bataiju,tenkai_kigo_code,3,309,80.39,6.51,73.02,False
COURSE_27_左回り平坦U字_ダ,kijun_ninkijun_tansho+sogo_shisu_decile,kijun_ninkijun_tansho,sogo_shisu_decile,6,711,82.39,12.06,72.74,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+bataiju_zogen,uma_start_shisu_decile,bataiju_zogen,16,2366,76.94,8.68,72.68,False
COURSE_27_左回り平坦U字_ダ,kishu_minarai_code+omo_tekisei_code,kishu_minarai_code,omo_tekisei_code,12,6143,75.98,5.84,72.68,False
COURSE_27_左回り平坦U字_ダ,da_tekisei_code+kyusha_hyoka_code,da_tekisei_code,kyusha_hyoka_code,5,5664,77.05,5.0,72.66,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+kyusha_shisu_decile,uma_start_shisu_decile,kyusha_shisu_decile,18,2833,76.41,8.13,72.65,False
COURSE_27_左回り平坦U字_ダ,kijun_ninkijun_tansho+ichi_shisu_juni,kijun_ninkijun_tansho,ichi_shisu_juni,3,330,79.81,6.78,72.14,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+chokyo_shisu_decile,uma_start_shisu_decile,chokyo_shisu_decile,16,2684,75.63,7.28,72.06,False
COURSE_27_左回り平坦U字_ダ,uma_deokure_bin+kyusha_hyoka_code,uma_deokure_bin,kyusha_hyoka_code,6,5989,78.9,8.59,72.03,False
COURSE_27_左回り平坦U字_ダ,manken_shirushi+joken_class_code,manken_shirushi,joken_class_code,16,3642,74.2,4.45,72.02,False
COURSE_27_左回り平坦U字_ダ,idm_decile+chokyo_shisu_decile,idm_decile,chokyo_shisu_decile,26,3153,75.56,9.34,71.97,False
COURSE_27_左回り平坦U字_ダ,manken_shirushi+joshodo_code,manken_shirushi,joshodo_code,8,4054,73.55,2.34,71.92,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+agari_shisu_juni,uma_start_shisu_decile,agari_shisu_juni,15,1865,76.98,10.39,71.72,False
COURSE_27_左回り平坦U字_ダ,manken_shirushi+tenkai_kigo_code,manken_shirushi,tenkai_kigo_code,16,2965,75.37,8.08,71.41,False
COURSE_27_左回り平坦U字_ダ,da_tekisei_code+kishu_minarai_code,da_tekisei_code,kishu_minarai_code,9,5642,77.69,9.75,71.32,False
COURSE_27_左回り平坦U字_ダ,pace_shisu_juni+kishu_kitai_rentai_decile,pace_shisu_juni,kishu_kitai_rentai_decile,5,584,79.3,9.15,71.28,False
COURSE_27_左回り平坦U字_ダ,manken_shirushi+uma_start_shisu_decile,manken_shirushi,uma_start_shisu_decile,8,1083,76.11,7.04,71.23,False
COURSE_27_左回り平坦U字_ダ,uma_deokure_bin+omo_tekisei_code,uma_deokure_bin,omo_tekisei_code,15,6452,76.14,9.85,71.15,False
COURSE_27_左回り平坦U字_ダ,class_code+kishu_shisu_decile,class_code,kishu_shisu_decile,20,4297,77.68,14.99,71.11,False
COURSE_27_左回り平坦U字_ダ,ichi_shisu_juni+pace_shisu_juni,ichi_shisu_juni,pace_shisu_juni,5,710,77.21,6.97,71.1,False
COURSE_27_左回り平坦U字_ダ,pace_shisu_juni+kishu_shisu_decile,pace_shisu_juni,kishu_shisu_decile,5,570,78.7,8.66,71.1,False
COURSE_27_左回り平坦U字_ダ,pace_shisu_juni+kishu_kitai_tansho_decile,pace_shisu_juni,kishu_kitai_tansho_decile,5,581,79.38,9.44,71.1,False
COURSE_27_左回り平坦U字_ダ,manken_shirushi+kyusha_hyoka_code,manken_shirushi,kyusha_hyoka_code,8,3878,73.63,4.0,70.86,False
COURSE_27_左回り平坦U字_ダ,rotation_bin+gekiso_juni,rotation_bin,gekiso_juni,22,2458,75.69,11.65,70.82,False
