segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_左回り平坦U字_ダ,umakigo_code+rotation_bin+pace_shisu_juni,umakigo_code,rotation_bin,pace_shisu_juni,12,1288,83.31,5.99,79.92,False
COURSE_27_左回り平坦U字_ダ,da_tekisei_code+kijun_ninkijun_tansho+kyusha_shisu_decile,da_tekisei_code,kijun_ninkijun_tansho,kyusha_shisu_decile,3,489,85.0,4.87,79.49,False
COURSE_27_左回り平坦U字_ダ,kijun_ninkijun_tansho+kyori_tekisei+kyusha_shisu_decile,kijun_ninkijun_tansho,kyori_tekisei,kyusha_shisu_decile,3,503,81.56,2.62,78.6,False
COURSE_27_左回り平坦U字_ダ,joken_class_code+omo_tekisei_code+ichi_shisu_juni,joken_class_code,omo_tekisei_code,ichi_shisu_juni,5,561,87.59,12.04,77.03,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+hizume_code+class_code,uma_start_shisu_decile,hizume_code,class_code,5,576,80.75,4.44,76.86,False
COURSE_27_左回り平坦U字_ダ,joken_class_code+kijun_ninkijun_tansho+kyakushitsu,joken_class_code,kijun_ninkijun_tansho,kyakushitsu,5,590,80.03,6.4,74.43,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+kishu_minarai_code+kijun_ninkijun_tansho,uma_start_shisu_decile,kishu_minarai_code,kijun_ninkijun_tansho,5,519,76.38,2.33,74.34,False
COURSE_27_左回り平坦U字_ダ,uma_deokure_bin+uma_start_shisu_decile+kyusha_shisu_decile,uma_deokure_bin,uma_start_shisu_decile,kyusha_shisu_decile,7,859,83.23,12.1,74.26,False
COURSE_27_左回り平坦U字_ダ,joken_class_code+uma_deokure_bin+gekiso_juni,joken_class_code,uma_deokure_bin,gekiso_juni,3,329,81.66,6.69,74.09,False
COURSE_27_左回り平坦U字_ダ,omo_tekisei_code+kyakushitsu+ichi_shisu_juni,omo_tekisei_code,kyakushitsu,ichi_shisu_juni,14,1626,78.78,9.87,73.61,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+kyori_tekisei+idm_decile,uma_start_shisu_decile,kyori_tekisei,idm_decile,7,941,77.6,5.65,73.41,False
COURSE_27_左回り平坦U字_ダ,da_tekisei_code+hizume_code+rotation_bin,da_tekisei_code,hizume_code,rotation_bin,12,1546,80.75,13.2,73.28,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+bataiju_zogen+umakigo_code,uma_start_shisu_decile,bataiju_zogen,umakigo_code,12,1676,78.24,8.94,73.18,False
COURSE_27_左回り平坦U字_ダ,bataiju_zogen+kyori_tekisei+rotation_bin,bataiju_zogen,kyori_tekisei,rotation_bin,6,673,84.0,13.56,73.15,False
COURSE_27_左回り平坦U字_ダ,da_tekisei_code+uma_start_shisu_decile+idm_decile,da_tekisei_code,uma_start_shisu_decile,idm_decile,10,1280,78.61,9.06,72.99,False
COURSE_27_左回り平坦U字_ダ,kijun_ninkijun_tansho+omo_tekisei_code+kyakushitsu,kijun_ninkijun_tansho,omo_tekisei_code,kyakushitsu,5,586,83.7,12.34,72.89,False
COURSE_27_左回り平坦U字_ダ,da_tekisei_code+kyakushitsu+ichi_shisu_juni,da_tekisei_code,kyakushitsu,ichi_shisu_juni,17,2396,78.71,12.68,72.68,False
COURSE_27_左回り平坦U字_ダ,da_tekisei_code+kyori_tekisei+ichi_shisu_juni,da_tekisei_code,kyori_tekisei,ichi_shisu_juni,14,2636,75.96,6.29,72.66,False
COURSE_27_左回り平坦U字_ダ,da_tekisei_code+class_code+gekiso_juni,da_tekisei_code,class_code,gekiso_juni,20,2601,77.51,11.47,72.48,False
COURSE_27_左回り平坦U字_ダ,joken_class_code+uma_start_shisu_decile+hizume_code,joken_class_code,uma_start_shisu_decile,hizume_code,6,881,79.85,9.24,72.46,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+umakigo_code+kyusha_shisu_decile,uma_start_shisu_decile,umakigo_code,kyusha_shisu_decile,16,2256,77.36,10.01,72.46,False
COURSE_27_左回り平坦U字_ダ,umakigo_code+hizume_code+kyusha_shisu_decile,umakigo_code,hizume_code,kyusha_shisu_decile,14,1802,74.96,5.79,71.92,False
COURSE_27_左回り平坦U字_ダ,da_tekisei_code+kyakushitsu+gekiso_juni,da_tekisei_code,kyakushitsu,gekiso_juni,9,1227,76.84,7.64,71.84,False
COURSE_27_左回り平坦U字_ダ,uma_start_shisu_decile+ls_shisu_juni+kyakushitsu,uma_start_shisu_decile,ls_shisu_juni,kyakushitsu,8,1262,75.15,4.86,71.78,False
COURSE_27_左回り平坦U字_ダ,joken_class_code+da_tekisei_code+gekiso_juni,joken_class_code,da_tekisei_code,gekiso_juni,22,3286,76.19,10.63,71.75,False
COURSE_27_左回り平坦U字_ダ,kijun_ninkijun_tansho+joho_shisu_decile+kyusha_shisu_decile,kijun_ninkijun_tansho,joho_shisu_decile,kyusha_shisu_decile,5,743,77.28,6.42,71.66,False
COURSE_27_左回り平坦U字_ダ,manken_shirushi+joken_class_code+umakigo_code,manken_shirushi,joken_class_code,umakigo_code,16,3289,73.79,4.42,71.62,False
COURSE_27_左回り平坦U字_ダ,umakigo_code+ichi_shisu_juni+pace_shisu_juni,umakigo_code,ichi_shisu_juni,pace_shisu_juni,3,438,79.82,7.27,71.59,False
COURSE_27_左回り平坦U字_ダ,uma_deokure_bin+manken_shisu_decile+class_code,uma_deokure_bin,manken_shisu_decile,class_code,12,1544,75.66,7.29,71.54,False
