segment,factors,factor1,factor2,n_bins,n_bets,mean_roi,std_roi,clb,pass
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+class_code,kyori_tekisei_2,class_code,6,5043,77.06,1.97,75.49,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+kyusha_hyoka_code,kyori_tekisei_2,kyusha_hyoka_code,5,5274,77.8,3.0,75.17,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+pace_yoso,kyori_tekisei_2,pace_yoso,6,5387,76.98,2.39,75.07,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+kyori_kubun,kyori_tekisei_2,kyori_kubun,8,5422,78.21,4.82,74.87,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+manken_shisu_decile,kyori_tekisei_2,manken_shisu_decile,18,5016,77.03,5.64,74.42,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+shiba_tekisei_code,kyori_tekisei_2,shiba_tekisei_code,6,5476,76.77,3.72,73.79,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+keibajo_code,kyori_tekisei_2,keibajo_code,18,4768,76.89,6.85,73.72,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+kyori_tekisei,kyori_tekisei_2,kyori_tekisei,3,5382,76.43,2.4,73.71,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+uma_start_shisu_decile,kyori_tekisei_2,uma_start_shisu_decile,19,5233,77.36,8.16,73.69,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+omo_tekisei_code,kyori_tekisei_2,omo_tekisei_code,9,5484,78.61,7.64,73.61,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+bataiju_zogen,kyori_tekisei_2,bataiju_zogen,22,4316,77.08,8.38,73.58,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+agari_shisu_juni,kyori_tekisei_2,agari_shisu_juni,28,4186,77.29,10.5,73.4,False
SURFACE_2_芝_1勝クラス,kyusha_hyoka_code+umakigo_code,kyusha_hyoka_code,umakigo_code,6,12590,79.9,8.25,73.3,False
SURFACE_2_芝_1勝クラス,pace_shisu_juni+tenkai_kigo_code,pace_shisu_juni,tenkai_kigo_code,32,10046,76.34,9.03,73.21,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+ninki_shisu_decile,kyori_tekisei_2,ninki_shisu_decile,22,5042,76.7,8.7,73.06,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+gekiso_juni,kyori_tekisei_2,gekiso_juni,27,4304,76.98,10.46,73.03,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+rotation_bin,kyori_tekisei_2,rotation_bin,16,5081,77.33,8.83,73.0,False
SURFACE_2_芝_1勝クラス,keibajo_code+class_code,keibajo_code,class_code,14,11068,75.18,4.36,72.9,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+kishu_kitai_rentai_decile,kyori_tekisei_2,kishu_kitai_rentai_decile,25,5257,77.62,12.22,72.83,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+joho_shisu_decile,kyori_tekisei_2,joho_shisu_decile,18,5484,76.09,7.17,72.78,False
SURFACE_2_芝_1勝クラス,idm_decile+kishu_kitai_sanchakunai_ritsu,idm_decile,kishu_kitai_sanchakunai_ritsu,8,971,87.94,22.13,72.6,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+manken_shirushi,kyori_tekisei_2,manken_shirushi,21,3433,76.56,9.85,72.34,False
SURFACE_2_芝_1勝クラス,manken_shirushi+agari_shisu_juni,manken_shirushi,agari_shisu_juni,12,1654,76.93,8.12,72.33,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+ichi_shisu_juni,kyori_tekisei_2,ichi_shisu_juni,27,4014,76.86,12.02,72.32,False
SURFACE_2_芝_1勝クラス,kyori_tekisei_2+chokyo_shisu_decile,kyori_tekisei_2,chokyo_shisu_decile,25,5176,75.83,9.09,72.26,False
