factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,2731,73.67,0.53,73.07,False
kyori_kubun,距離区分,code,4,2731,73.8,0.85,72.96,False
kyori_tekisei_2,距離適性2,code,3,505,74.15,1.92,71.97,False
pace_shisu_juni,ペース指数順位,numeric,13,2561,74.23,6.41,70.75,False
omo_tekisei_code,重適性,code,3,2674,75.45,4.82,69.99,False
uma_deokure_bin,馬出遅率ビン,code,5,2682,73.87,5.22,69.29,False
manken_shirushi,万券印,code,8,1780,73.84,6.73,69.18,False
manken_shisu_decile,万券指数10分位,code,8,2608,72.3,5.43,68.54,False
ichi_shisu_juni,位置指数順位,numeric,13,2556,73.99,10.06,68.52,False
rotation_bin,ローテーションビン,code,7,2663,77.65,13.26,67.82,False
uma_start_shisu_decile,馬スタート指数10分位,code,8,2671,72.72,8.11,67.1,False
kyakushitsu,脚質,code,4,2731,75.74,9.35,66.58,False
agari_shisu_juni,上がり指数順位,numeric,13,2570,72.17,11.15,66.1,False
tenkai_kigo_code,展開記号,code,5,2731,76.68,12.22,65.97,False
ten_shisu_juni,テン指数順位,numeric,14,2645,72.62,12.98,65.82,False
gekiso_juni,激走順位,numeric,12,2481,71.93,11.62,65.36,False
bataiju_zogen,馬体重増減,numeric,9,2246,72.85,11.77,65.16,False
hizume_code,蹄コード,code,8,2456,69.4,8.58,63.45,False
joho_shisu_decile,情報指数10分位,code,6,2731,73.44,12.94,63.09,False
kishu_minarai_code,騎手見習,code,4,2717,69.09,7.15,62.08,False
idm_decile,IDM指数10分位,code,5,2599,70.92,12.86,59.64,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,12,2573,67.11,15.49,58.34,False
ls_shisu_juni,LS指数順位,numeric,5,2586,74.66,20.43,56.75,False
sogo_shisu_decile,総合指数10分位,code,7,2703,69.38,17.92,56.1,False
chokyo_shisu_decile,調教指数10分位,code,9,2636,65.96,15.57,55.78,False
kyusha_shisu_decile,厩舎指数10分位,code,10,2731,65.27,16.39,55.11,False
class_code,クラスコード,code,3,2527,72.9,15.88,54.93,False
kishu_shisu_decile,騎手指数10分位,code,9,2700,66.03,17.48,54.62,False
kishu_kitai_tansho_decile,騎手期待単勝率10分位,code,8,2648,65.86,17.04,54.05,False
kyori_tekisei,距離適性,code,4,2641,67.82,14.5,53.61,False
ninki_shisu_decile,人気指数10分位,code,9,2696,64.47,21.04,50.72,False
kishu_kitai_rentai_decile,騎手期待連対率10分位,code,8,2662,64.14,19.38,50.71,False
