factor,label,ftype,n_bins,n_bets,mean_roi,std_roi,clb,pass
pace_yoso,ペース予想,code,3,4876,75.7,0.73,74.87,False
omo_tekisei_code,重適性,code,3,4651,75.52,1.13,74.24,False
manken_shirushi,万券印,code,8,3173,77.59,6.12,73.35,False
joken_class_code,条件クラス,code,5,4876,74.77,2.05,72.97,False
uma_start_shisu,馬スタート指数,numeric,14,4256,77.15,8.08,72.92,False
rotation,ローテーション,numeric,9,4001,77.46,7.13,72.8,False
hizume_code,蹄コード,code,8,4277,74.23,3.11,72.07,False
ichi_shisu_juni,位置指数順位,numeric,14,4876,75.52,6.59,72.06,False
pace_shisu_juni,ペース指数順位,numeric,14,4876,74.09,5.04,71.45,False
gekiso_juni,激走順位,numeric,14,4876,74.31,6.25,71.03,False
ten_shisu_juni,テン指数順位,numeric,14,4876,75.11,7.82,71.01,False
uma_deokure_ritsu,馬出遅率,numeric,12,3180,77.86,12.31,70.9,False
ls_shisu_juni,LS指数順位,numeric,5,4531,77.82,8.04,70.77,False
class_code,クラスコード,code,8,4429,76.82,10.31,69.68,False
manken_shisu,万券指数,numeric,23,3341,73.7,11.68,68.93,False
kyakushitsu,脚質,code,5,4875,74.31,8.0,67.3,False
idm,IDM指数,numeric,15,1875,73.25,12.1,67.13,False
kishu_shisu,騎手指数,numeric,16,4147,71.86,11.83,66.06,False
umakigo_code,馬記号,code,3,4866,70.9,4.44,65.87,False
kyori_tekisei,距離適性,code,4,4713,72.75,7.47,65.43,False
agari_shisu_juni,上がり指数順位,numeric,14,4876,71.26,14.02,63.92,False
nyukyu_nannichimae,入厩何日前,numeric,6,800,68.36,10.35,60.08,False
tenkai_kigo_code,展開記号,code,5,4876,74.32,16.77,59.62,False
kishu_kitai_tansho_ritsu,騎手期待単勝率,numeric,10,1863,65.35,9.46,59.48,False
kijun_ninkijun_tansho,基準人気順単勝,numeric,13,4817,67.82,15.62,59.32,False
kishu_minarai_code,騎手見習,code,3,942,69.42,10.1,57.99,False
kishu_kitai_sanchakunai_ritsu,騎手期待3着内率,numeric,9,1230,61.48,8.56,55.89,False
kishu_kitai_rentai_ritsu,騎手期待連対率,numeric,9,1443,62.64,12.35,54.57,False
joho_shisu,情報指数,numeric,3,2024,64.15,17.27,44.6,False
