segment,factors,factor1,factor2,factor3,n_bins,n_bets,mean_roi,std_roi,clb,pass
COURSE_27_右回り急坂U字_芝,manken_shirushi+pace_shisu_juni+ten_shisu_juni,manken_shirushi,pace_shisu_juni,ten_shisu_juni,3,332,93.93,2.71,90.87,True
COURSE_27_右回り急坂U字_芝,manken_shirushi+ichi_shisu_juni+ten_shisu_juni,manken_shirushi,ichi_shisu_juni,ten_shisu_juni,3,320,91.16,4.29,86.3,True
COURSE_27_右回り急坂U字_芝,manken_shisu_decile+ichi_shisu_juni+ten_shisu_juni,manken_shisu_decile,ichi_shisu_juni,ten_shisu_juni,3,349,91.28,5.46,85.11,True
COURSE_27_右回り急坂U字_芝,manken_shirushi+pace_shisu_juni+ichi_shisu_juni,manken_shirushi,pace_shisu_juni,ichi_shisu_juni,3,326,89.7,4.86,84.2,True
COURSE_27_右回り急坂U字_芝,pace_shisu_juni+gekiso_juni+ten_shisu_juni,pace_shisu_juni,gekiso_juni,ten_shisu_juni,3,435,86.86,2.7,83.8,True
COURSE_27_右回り急坂U字_芝,joken_class_code+pace_shisu_juni+gekiso_juni,joken_class_code,pace_shisu_juni,gekiso_juni,4,530,87.13,3.96,83.25,True
COURSE_27_右回り急坂U字_芝,omo_tekisei_code+pace_shisu_juni+ten_shisu_juni,omo_tekisei_code,pace_shisu_juni,ten_shisu_juni,9,1487,82.86,3.67,80.46,True
COURSE_27_右回り急坂U字_芝,omo_tekisei_code+ichi_shisu_juni+ten_shisu_juni,omo_tekisei_code,ichi_shisu_juni,ten_shisu_juni,8,1260,84.81,6.38,80.39,True
COURSE_27_右回り急坂U字_芝,shiba_tekisei_code+kijun_ninkijun_tansho+ten_shisu_juni,shiba_tekisei_code,kijun_ninkijun_tansho,ten_shisu_juni,7,769,86.06,7.75,80.31,True
COURSE_27_右回り急坂U字_芝,kijun_ninkijun_tansho+ls_shisu_juni+gekiso_juni,kijun_ninkijun_tansho,ls_shisu_juni,gekiso_juni,4,627,84.66,4.5,80.25,True
COURSE_27_右回り急坂U字_芝,pace_shisu_juni+gekiso_juni+ichi_shisu_juni,pace_shisu_juni,gekiso_juni,ichi_shisu_juni,3,391,86.65,6.19,79.65,False
COURSE_27_右回り急坂U字_芝,kyori_kubun+pace_shisu_juni+gekiso_juni,kyori_kubun,pace_shisu_juni,gekiso_juni,5,583,83.17,4.29,79.42,False
COURSE_27_右回り急坂U字_芝,omo_tekisei_code+pace_shisu_juni+ichi_shisu_juni,omo_tekisei_code,pace_shisu_juni,ichi_shisu_juni,9,1243,84.07,7.21,79.36,False
COURSE_27_右回り急坂U字_芝,shiba_tekisei_code+gekiso_juni+ichi_shisu_juni,shiba_tekisei_code,gekiso_juni,ichi_shisu_juni,14,1620,85.02,12.18,78.64,False
COURSE_27_右回り急坂U字_芝,shiba_tekisei_code+pace_shisu_juni+gekiso_juni,shiba_tekisei_code,pace_shisu_juni,gekiso_juni,14,1619,84.28,11.53,78.24,False
COURSE_27_右回り急坂U字_芝,bataiju_zogen+kyori_tekisei+ichi_shisu_juni,bataiju_zogen,kyori_tekisei,ichi_shisu_juni,3,307,78.94,0.62,78.23,False
COURSE_27_右回り急坂U字_芝,shiba_tekisei_code+pace_shisu_juni+kijun_ninkijun_tansho,shiba_tekisei_code,pace_shisu_juni,kijun_ninkijun_tansho,11,1305,83.0,8.76,77.83,False
COURSE_27_右回り急坂U字_芝,omo_tekisei_code+kijun_ninkijun_tansho+gekiso_juni,omo_tekisei_code,kijun_ninkijun_tansho,gekiso_juni,11,1603,82.15,7.64,77.63,False
COURSE_27_右回り急坂U字_芝,shiba_tekisei_code+ichi_shisu_juni+ten_shisu_juni,shiba_tekisei_code,ichi_shisu_juni,ten_shisu_juni,11,1638,84.98,12.51,77.58,False
COURSE_27_右回り急坂U字_芝,uma_deokure_bin+ichi_shisu_juni+ten_shisu_juni,uma_deokure_bin,ichi_shisu_juni,ten_shisu_juni,4,738,83.91,6.46,77.58,False
COURSE_27_右回り急坂U字_芝,omo_tekisei_code+manken_shisu_decile+ichi_shisu_juni,omo_tekisei_code,manken_shisu_decile,ichi_shisu_juni,12,1292,83.96,11.4,77.52,False
COURSE_27_右回り急坂U字_芝,kijun_ninkijun_tansho+kyakushitsu+gekiso_juni,kijun_ninkijun_tansho,kyakushitsu,gekiso_juni,6,800,82.97,6.96,77.4,False
COURSE_27_右回り急坂U字_芝,kyori_kubun+bataiju+omo_tekisei_code,kyori_kubun,bataiju,omo_tekisei_code,13,1403,80.18,5.28,77.31,False
