bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
11,69,10,,14.5,,68.2,55.4,X
111,108,11,,10.2,,51.0,76.5,X
121,334,23,,6.9,,50.3,63.7,X
122,817,71,,8.7,,56.5,71.7,X
132,582,40,,6.9,,80.7,78.6,X
133,630,51,,8.1,,54.6,84.0,O
21,399,48,,12.0,,67.1,71.1,X
211,133,14,,10.5,,86.7,85.0,O
212,61,7,,11.5,,160.0,112.5,O
213,54,5,,9.3,,53.9,61.7,X
22,253,17,,6.7,,33.7,81.9,O
221,413,32,,7.7,,55.8,65.2,X
222,1145,114,,10.0,,67.2,70.4,X
223,49,9,,18.4,,41.0,85.2,O
232,789,89,,11.3,,113.5,94.9,O
233,897,79,,8.8,,71.8,85.7,O
32,581,41,,7.1,,66.2,68.3,X
321,54,10,,18.5,,99.5,65.2,X
322,140,16,,11.4,,113.0,87.5,O
323,121,9,,7.4,,72.6,121.6,O
33,189,13,,6.9,,122.6,93.1,O
332,158,14,,8.9,,99.5,79.6,X
333,99,8,,8.1,,67.8,54.6,X
