bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,910,282,,31.0,,81.0,80.1,O
A|10,493,16,,3.2,,115.0,65.1,X
A|11,373,8,,2.1,,101.8,92.3,O
A|12,297,9,,3.0,,149.7,113.4,O
A|13,207,0,,0.0,,0.0,67.1,X
A|14,132,3,,2.3,,69.0,135.9,O
A|15,77,1,,1.3,,177.5,65.3,X
A|2,844,172,,20.4,,84.4,79.5,X
A|3,843,110,,13.0,,81.2,83.1,O
A|4,805,102,,12.7,,98.7,84.2,O
A|5,788,52,,6.6,,59.9,79.3,X
A|6,734,39,,5.3,,75.2,73.9,X
A|7,749,39,,5.2,,95.9,85.3,O
A|8,699,21,,3.0,,69.9,83.7,O
A|9,584,24,,4.1,,103.0,77.1,X
B|1,555,164,,29.5,,73.1,82.8,O
B|10,455,12,,2.6,,69.5,72.9,X
B|11,351,8,,2.3,,149.3,104.9,O
B|12,276,2,,0.7,,26.4,74.4,X
B|13,212,3,,1.4,,93.2,69.6,X
B|14,135,1,,0.7,,20.2,99.5,O
B|15,75,0,,0.0,,0.0,37.7,X
B|2,570,105,,18.4,,84.4,83.2,O
B|3,583,77,,13.2,,66.7,76.6,X
B|4,580,77,,13.3,,99.5,79.2,X
B|5,570,41,,7.2,,84.0,80.3,O
B|6,617,43,,7.0,,84.8,88.9,O
B|7,548,26,,4.7,,103.5,68.8,X
B|8,560,20,,3.6,,123.9,82.1,O
B|9,511,16,,3.1,,85.9,65.6,X
C|1,568,159,,28.0,,68.6,76.4,X
C|10,650,15,,2.3,,94.4,108.8,O
C|11,475,8,,1.7,,73.2,62.3,X
C|12,423,8,,1.9,,50.8,82.2,O
C|13,293,3,,1.0,,11.8,52.7,X
C|14,176,5,,2.8,,174.4,117.5,O
C|15,97,1,,1.0,,27.8,46.8,X
C|2,637,89,,14.0,,54.9,77.3,X
C|3,670,60,,9.0,,51.6,68.6,X
C|4,716,58,,8.1,,66.0,74.7,X
C|5,720,43,,6.0,,66.1,81.7,O
C|6,778,29,,3.7,,55.5,77.2,X
C|7,761,29,,3.8,,77.2,62.3,X
C|8,753,18,,2.4,,47.1,71.8,X
C|9,720,16,,2.2,,52.1,70.7,X
D|1,146,46,,31.5,,79.5,72.1,X
D|10,381,5,,1.3,,47.6,78.2,X
D|11,319,3,,0.9,,26.5,53.3,X
D|12,286,5,,1.7,,133.5,82.3,O
D|13,197,3,,1.5,,51.7,50.4,X
D|14,157,0,,0.0,,0.0,55.8,X
D|15,79,0,,0.0,,0.0,76.4,X
D|2,234,25,,10.7,,42.1,73.3,X
D|3,254,26,,10.2,,59.3,81.0,O
D|4,318,21,,6.6,,65.2,65.0,X
D|5,369,22,,6.0,,62.1,62.4,X
D|6,356,16,,4.5,,42.3,68.6,X
D|7,419,17,,4.1,,62.3,75.7,X
D|8,423,6,,1.4,,36.6,68.4,X
D|9,428,6,,1.4,,58.9,61.3,X
S|1,864,293,,33.9,,76.2,87.0,O
S|10,272,10,,3.7,,130.6,102.7,O
S|11,259,10,,3.9,,123.1,109.7,O
S|12,164,2,,1.2,,36.1,92.2,O
S|13,123,4,,3.3,,121.8,98.4,O
S|14,81,3,,3.7,,211.1,107.3,O
S|15,47,2,,4.3,,174.2,92.2,O
S|2,754,162,,21.5,,98.4,82.7,O
S|3,698,113,,16.2,,96.0,81.3,O
S|4,625,71,,11.4,,89.1,80.5,O
S|5,595,59,,9.9,,103.5,69.2,X
S|6,544,35,,6.4,,71.3,91.8,O
S|7,510,21,,4.1,,79.8,79.6,X
S|8,429,23,,5.4,,96.3,76.2,X
S|9,368,12,,3.3,,67.8,52.0,X
