bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,3002,472,,15.7,,74.6,82.3,O
10.0,2277,162,,7.1,,80.2,78.4,X
11.0,2057,114,,5.5,,68.8,83.0,O
12.0,1784,93,,5.2,,64.9,76.3,X
13.0,1433,76,,5.3,,66.1,73.1,X
14.0,1233,53,,4.3,,70.5,62.2,X
15.0,764,22,,2.9,,62.2,54.0,X
16.0,212,8,,3.8,,21.8,55.5,X
2.0,2894,351,,12.1,,90.8,88.4,O
3.0,2812,320,,11.4,,99.2,84.8,O
4.0,2803,281,,10.0,,81.0,83.7,O
5.0,2720,250,,9.2,,72.3,73.0,X
6.0,2657,246,,9.3,,100.5,81.1,O
7.0,2648,227,,8.6,,85.6,76.4,X
8.0,2605,211,,8.1,,63.9,80.3,O
9.0,2452,153,,6.2,,67.8,71.1,X
