bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0.1|4,38,0,,0.0,,0.0,20.2,X
0.1|5,96,0,,0.0,,0.0,39.6,X
0.1|6,209,3,,1.4,,62.3,74.3,X
0.1|7,326,4,,1.2,,35.3,75.0,X
0.2|3,102,1,,1.0,,72.6,46.1,X
0.2|4,341,9,,2.6,,36.7,74.9,X
0.2|5,749,17,,2.3,,93.3,93.0,O
0.2|6,1310,31,,2.4,,107.0,86.9,O
0.2|7,1848,35,,1.9,,67.1,79.6,X
0.3|3,54,1,,1.9,,25.9,69.6,X
0.3|4,171,6,,3.5,,41.5,46.2,X
0.3|5,387,12,,3.1,,73.7,85.5,O
0.3|6,623,12,,1.9,,55.3,73.8,X
0.3|7,832,23,,2.8,,58.6,71.5,X
0.4|2,101,6,,5.9,,81.6,71.0,X
0.4|3,311,9,,2.9,,92.3,81.8,O
0.4|4,950,37,,3.9,,69.3,84.3,O
0.4|5,1690,52,,3.1,,87.0,83.1,O
0.4|6,2461,68,,2.8,,67.0,70.5,X
0.4|7,2903,94,,3.2,,75.4,85.9,O
0.5|2,34,1,,2.9,,21.8,58.8,X
0.5|3,123,7,,5.7,,64.3,86.6,O
0.5|4,307,12,,3.9,,48.8,73.1,X
0.5|5,490,20,,4.1,,77.4,84.4,O
0.5|6,655,29,,4.4,,96.7,75.9,X
0.5|7,716,19,,2.7,,84.8,74.0,X
0.6|2,148,10,,6.8,,112.1,80.0,O
0.6|3,477,23,,4.8,,60.5,70.5,X
0.6|4,1033,41,,4.0,,70.3,93.2,O
0.6|5,1596,76,,4.8,,93.8,75.9,X
0.6|6,1873,79,,4.2,,65.1,75.4,X
0.6|7,1835,69,,3.8,,92.4,77.1,X
0.7|2,181,9,,5.0,,64.2,91.7,O
0.7|3,502,28,,5.6,,73.9,74.8,X
0.7|4,937,38,,4.1,,63.9,80.5,O
0.7|5,1271,69,,5.4,,85.2,78.8,X
0.7|6,1258,51,,4.1,,75.3,83.4,O
0.7|7,1139,57,,5.0,,81.0,69.7,X
0.8|1,45,4,,8.9,,85.8,77.8,X
0.8|2,275,24,,8.7,,84.7,92.8,O
0.8|3,736,59,,8.0,,86.4,80.3,O
0.8|4,1285,91,,7.1,,91.5,86.1,O
0.8|5,1433,87,,6.1,,67.7,80.9,O
0.8|6,1334,82,,6.1,,85.1,76.0,X
0.8|7,1107,64,,5.8,,72.3,85.2,O
0.9|1,64,6,,9.4,,34.0,94.6,O
0.9|2,341,25,,7.3,,76.1,85.2,O
0.9|3,838,64,,7.6,,74.5,78.0,X
0.9|4,1277,77,,6.0,,69.5,77.0,X
0.9|5,1296,103,,7.9,,84.3,77.7,X
0.9|6,1184,89,,7.5,,89.1,80.7,O
0.9|7,848,53,,6.2,,73.5,71.2,X
1.0|1,38,2,,5.3,,50.2,73.5,X
1.0|2,192,10,,5.2,,47.5,82.0,O
1.0|3,500,28,,5.6,,44.3,65.9,X
1.0|4,671,57,,8.5,,86.6,86.4,O
1.0|5,689,51,,7.4,,72.6,73.6,X
1.0|6,572,46,,8.0,,77.6,85.7,O
1.0|7,393,27,,6.9,,94.3,89.8,O
1.1|1,105,12,,11.4,,73.4,82.1,O
1.1|2,516,59,,11.4,,93.9,89.2,O
1.1|3,1086,81,,7.5,,62.5,77.2,X
1.1|4,1213,105,,8.7,,79.7,82.8,O
1.1|5,1107,76,,6.9,,62.5,76.4,X
1.1|6,844,72,,8.5,,81.4,83.9,O
1.1|7,566,51,,9.0,,98.0,72.0,X
1.2|1,94,11,,11.7,,60.5,53.4,X
1.2|2,410,40,,9.8,,70.5,79.2,X
1.2|3,734,83,,11.3,,83.4,89.3,O
1.2|4,894,67,,7.5,,66.1,73.4,X
1.2|5,690,66,,9.6,,84.6,85.9,O
1.2|6,495,43,,8.7,,77.6,62.3,X
1.2|7,325,27,,8.3,,62.9,58.9,X
1.3|1,149,16,,10.7,,61.7,69.8,X
1.3|2,569,47,,8.3,,62.7,79.3,X
