bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|01,486,34,,7.0,,52.0,71.2,X
A1|02,881,77,,8.7,,86.4,78.1,X
A1|03,1221,88,,7.2,,77.3,81.7,O
A1|04,1492,89,,6.0,,86.3,78.1,X
A1|05,1582,100,,6.3,,99.0,91.2,O
A1|06,1579,97,,6.1,,67.7,84.2,O
A1|07,1465,78,,5.3,,83.1,71.7,X
A1|08,1379,58,,4.2,,69.9,79.1,X
A1|09,1207,63,,5.2,,84.9,90.3,O
A1|10,978,43,,4.4,,75.2,78.6,X
A1|11,824,25,,3.0,,80.9,81.8,O
A1|12,640,21,,3.3,,62.2,77.3,X
A1|13,482,14,,2.9,,64.8,53.4,X
A1|14,369,13,,3.5,,53.2,80.0,O
A1|15,236,7,,3.0,,58.2,77.1,X
A1|16,136,3,,2.2,,97.1,86.3,O
A2|01,388,30,,7.7,,64.7,78.2,X
A2|02,719,45,,6.3,,90.4,86.9,O
A2|03,988,62,,6.3,,82.5,73.1,X
A2|04,1386,99,,7.1,,104.9,85.5,O
A2|05,1503,73,,4.9,,82.4,77.2,X
A2|06,1616,77,,4.8,,76.1,77.4,X
A2|07,1484,60,,4.0,,55.0,79.3,X
A2|08,1367,57,,4.2,,85.4,77.2,X
A2|09,1260,59,,4.7,,99.0,84.2,O
A2|10,1052,37,,3.5,,63.2,84.2,O
A2|11,845,29,,3.4,,88.6,92.3,O
A2|12,734,23,,3.1,,80.8,74.1,X
A2|13,515,14,,2.7,,68.1,65.7,X
A2|14,372,8,,2.2,,43.3,86.2,O
A2|15,244,15,,6.1,,217.9,95.7,O
A2|16,131,4,,3.1,,14.1,60.6,X
A3|01,405,30,,7.4,,61.3,74.5,X
A3|02,613,36,,5.9,,68.7,78.0,X
A3|03,920,51,,5.5,,66.0,80.6,O
A3|04,1210,58,,4.8,,74.0,79.6,X
A3|05,1420,68,,4.8,,94.0,89.3,O
A3|06,1478,67,,4.5,,83.1,79.2,X
A3|07,1466,57,,3.9,,73.3,74.4,X
A3|08,1444,51,,3.5,,66.2,73.0,X
A3|09,1231,42,,3.4,,71.8,86.0,O
A3|10,1062,44,,4.1,,84.5,79.7,X
A3|11,877,29,,3.3,,73.8,73.6,X
A3|12,707,15,,2.1,,39.9,67.7,X
A3|13,519,19,,3.7,,124.2,80.5,O
A3|14,393,8,,2.0,,55.2,85.8,O
A3|15,238,4,,1.7,,42.0,52.8,X
A3|16,147,3,,2.0,,36.2,63.4,X
A4|01,313,29,,9.3,,91.1,81.0,O
A4|02,554,29,,5.2,,66.6,75.9,X
A4|03,842,60,,7.1,,89.6,81.8,O
A4|04,1048,44,,4.2,,57.8,75.2,X
A4|05,1186,42,,3.5,,72.6,78.5,X
A4|06,1419,51,,3.6,,65.5,75.6,X
A4|07,1447,48,,3.3,,70.3,74.6,X
A4|08,1389,50,,3.6,,62.5,73.2,X
A4|09,1240,45,,3.6,,94.8,86.3,O
A4|10,1093,33,,3.0,,69.1,77.7,X
A4|11,965,34,,3.5,,81.1,65.5,X
A4|12,705,15,,2.1,,57.5,61.9,X
A4|13,563,14,,2.5,,91.8,73.3,X
A4|14,390,11,,2.8,,77.6,59.8,X
A4|15,248,7,,2.8,,94.7,58.2,X
A4|16,155,5,,3.2,,82.8,91.6,O
B1|01,57,2,,3.5,,71.1,51.2,X
B1|02,92,3,,3.3,,69.8,108.5,O
B1|03,159,1,,0.6,,9.5,29.7,X
B1|04,277,8,,2.9,,90.8,63.6,X
B1|05,351,7,,2.0,,125.1,85.0,O
B1|06,446,7,,1.6,,37.7,75.1,X
B1|07,544,9,,1.7,,72.5,91.0,O
B1|08,672,9,,1.3,,56.4,78.6,X
B1|09,688,10,,1.5,,66.5,80.0,O
B1|10,678,12,,1.8,,91.9,87.4,O
B1|11,614,11,,1.8,,86.6,76.5,X
B1|12,575,5,,0.9,,60.4,69.9,X
B1|13,481,5,,1.0,,86.3,87.5,O
B1|14,405,1,,0.2,,6.7,63.4,X
B1|15,301,5,,1.7,,74.4,91.0,O
B1|16,171,5,,2.9,,193.3,190.5,O
B2|02,81,1,,1.2,,39.9,80.0,O
B2|03,113,1,,0.9,,87.8,90.5,O
B2|04,193,5,,2.6,,59.6,99.0,O
B2|05,264,5,,1.9,,109.7,84.2,O
B2|06,280,4,,1.4,,49.8,74.2,X
B2|07,374,11,,2.9,,109.2,111.4,O
B2|08,505,8,,1.6,,51.6,108.9,O
B2|09,546,7,,1.3,,84.6,83.9,O
B2|10,571,8,,1.4,,30.2,78.8,X
B2|11,541,19,,3.5,,169.7,101.2,O
B2|12,478,7,,1.5,,70.7,88.4,O
B2|13,407,3,,0.7,,66.7,77.4,X
B2|14,334,5,,1.5,,83.5,60.6,X
B2|15,235,1,,0.4,,14.8,70.9,X
B2|16,139,2,,1.4,,79.9,67.8,X
