bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|-1.0,631,14,,2.2,,89.3,89.8,O
A|0.0,2296,74,,3.2,,65.5,72.8,X
A|0.1,118,11,,9.3,,145.5,88.4,O
A|0.2,104,9,,8.7,,71.3,64.4,X
A|0.3,144,11,,7.6,,178.3,96.3,O
A|0.4,125,7,,5.6,,151.2,95.6,O
A|0.5,109,4,,3.7,,29.3,57.2,X
A|0.6,99,10,,10.1,,123.5,43.8,X
A|0.7,129,6,,4.7,,26.9,80.8,O
A|0.8,123,10,,8.1,,114.1,74.4,X
A|0.9,117,8,,6.8,,75.2,64.3,X
A|1.0,137,11,,8.0,,62.3,118.2,O
A|1.1,137,7,,5.1,,34.5,64.0,X
A|1.2,170,11,,6.5,,105.3,94.3,O
A|1.3,137,13,,9.5,,66.5,86.5,O
A|1.4,178,16,,9.0,,77.7,73.5,X
A|1.5,164,19,,11.6,,122.5,69.7,X
A|1.6,175,14,,8.0,,55.5,77.7,X
A|1.7,174,17,,9.8,,74.1,60.3,X
A|1.8,150,16,,10.7,,58.7,88.7,O
A|1.9,165,18,,10.9,,66.2,65.4,X
A|2.0,172,20,,11.6,,53.4,74.6,X
A|2.1,156,17,,10.9,,58.3,80.9,O
A|2.2,175,13,,7.4,,50.5,65.7,X
A|2.3,144,15,,10.4,,63.7,84.2,O
A|2.4,152,27,,17.8,,98.6,88.1,O
A|2.5,141,20,,14.2,,85.3,91.9,O
A|2.6,150,30,,20.0,,93.7,88.3,O
A|2.7,139,26,,18.7,,73.4,71.6,X
A|2.8,143,21,,14.7,,75.6,75.8,X
A|2.9,142,27,,19.0,,96.3,87.0,O
A|3.0,153,29,,19.0,,75.5,71.7,X
A|3.1,149,37,,24.8,,98.5,87.9,O
A|3.2,119,27,,22.7,,80.2,85.1,O
A|3.3,121,30,,24.8,,69.0,94.8,O
A|3.4,126,28,,22.2,,69.4,73.2,X
A|3.5,113,21,,18.6,,55.0,91.9,O
A|3.6,108,29,,26.9,,95.1,79.7,X
A|3.7,89,17,,19.1,,48.6,79.4,X
A|3.8,84,26,,31.0,,93.0,87.8,O
A|3.9,96,23,,24.0,,86.2,66.7,X
A|4.0,79,18,,22.8,,36.6,71.3,X
A|4.1,89,34,,38.2,,96.1,89.7,O
A|4.2,51,21,,41.2,,88.3,76.0,X
A|4.3,33,13,,39.4,,120.9,93.5,O
B|-1.0,722,12,,1.7,,47.3,72.2,X
B|0.0,2361,80,,3.4,,73.1,79.2,X
B|0.1,116,9,,7.8,,106.9,78.3,X
B|0.2,119,7,,5.9,,134.7,54.9,X
