bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,5714,428,,7.5,,63.0,76.7,X
A|2,6219,482,,7.8,,88.2,78.9,X
A|3,6695,511,,7.6,,79.4,77.8,X
A|4,7009,581,,8.3,,72.0,75.9,X
A|5,7278,602,,8.3,,66.2,77.4,X
A|6,7492,703,,9.4,,81.6,83.4,O
A|7,7682,629,,8.2,,69.3,78.2,X
A|8,7776,746,,9.6,,87.0,82.4,O
B|1,3943,244,,6.2,,79.0,74.9,X
B|2,4502,274,,6.1,,77.9,78.1,X
B|3,4822,296,,6.1,,73.4,77.1,X
B|4,5127,331,,6.5,,72.7,70.9,X
B|5,5289,360,,6.8,,75.0,74.6,X
B|6,5570,400,,7.2,,90.2,83.4,O
B|7,5618,399,,7.1,,78.3,77.3,X
B|8,5775,457,,7.9,,90.0,84.0,O
C|1,3011,163,,5.4,,101.7,76.8,X
C|2,3311,165,,5.0,,79.4,86.4,O
C|3,3525,186,,5.3,,66.7,81.7,O
C|4,3721,201,,5.4,,71.3,71.4,X
C|5,3948,246,,6.2,,92.5,85.9,O
C|6,4039,220,,5.4,,69.7,84.5,O
C|7,4073,202,,5.0,,69.1,76.7,X
C|8,4192,234,,5.6,,76.2,75.7,X
D|1,529,19,,3.6,,80.5,66.6,X
D|2,605,23,,3.8,,72.3,57.7,X
D|3,606,29,,4.8,,70.7,59.8,X
D|4,677,28,,4.1,,50.8,66.6,X
D|5,681,19,,2.8,,71.3,66.1,X
D|6,694,25,,3.6,,35.0,59.9,X
D|7,681,27,,4.0,,90.0,59.6,X
D|8,702,41,,5.8,,72.2,69.8,X
S|1,4853,616,,12.7,,78.0,76.0,X
S|2,5188,704,,13.6,,80.0,76.6,X
S|3,5549,721,,13.0,,70.0,78.9,X
S|4,5742,790,,13.8,,78.7,80.1,O
S|5,6061,874,,14.4,,84.0,79.4,X
S|6,6172,944,,15.3,,93.3,83.3,O
S|7,6319,920,,14.6,,84.5,83.5,O
S|8,6462,975,,15.1,,75.7,80.1,O
