bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.0,2456,241,,9.8,,78.9,69.9,X
10.0,1664,104,,6.2,,78.3,74.1,X
11.0,1413,77,,5.4,,89.5,87.5,O
12.0,1165,58,,5.0,,69.5,74.5,X
13.0,1011,53,,5.2,,76.3,80.9,O
14.0,877,39,,4.4,,41.3,69.1,X
15.0,597,29,,4.9,,78.0,70.5,X
16.0,405,23,,5.7,,157.5,98.9,O
17.0,59,5,,8.5,,101.1,124.1,O
18.0,39,1,,2.6,,48.9,124.4,O
2.0,3069,511,,16.7,,72.5,78.3,X
3.0,3130,422,,13.5,,72.6,78.2,X
4.0,3008,297,,9.9,,74.2,79.0,X
5.0,2893,300,,10.4,,83.2,84.0,O
6.0,2619,197,,7.5,,86.1,80.8,O
7.0,2432,169,,6.9,,67.0,82.3,O
8.0,2151,129,,6.0,,95.8,85.4,O
9.0,1976,115,,5.8,,93.5,80.2,O
