bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,34353,3039,,8.8,,78.6,78.7,X
1,37122,3283,,8.8,,78.3,77.6,X
2,7511,674,,9.0,,84.0,78.0,X
3,2302,196,,8.5,,86.2,87.1,O
4,431,33,,7.7,,87.7,85.8,O
