bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
00,63,4,,6.3,,73.4,91.6,O
01,892,94,,10.5,,75.3,72.2,X
02,1251,168,,13.4,,89.2,80.2,O
03,915,97,,10.6,,80.4,73.3,X
04,856,86,,10.0,,95.0,84.2,O
05,787,77,,9.8,,74.6,82.5,O
06,735,65,,8.8,,65.5,83.9,O
07,622,58,,9.3,,63.9,66.6,X
08,617,52,,8.4,,72.4,74.3,X
09,508,36,,7.1,,68.0,87.9,O
10,433,21,,4.8,,41.0,86.2,O
11,382,16,,4.2,,22.4,75.6,X
12,278,12,,4.3,,41.9,65.9,X
13,200,11,,5.5,,45.4,66.8,X
14,132,10,,7.6,,164.2,107.8,O
15,106,6,,5.7,,210.2,89.4,O
16,55,2,,3.6,,10.6,65.5,X
