bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,695,154,,22.2,,77.6,80.0,O
10,523,23,,4.4,,64.3,59.2,X
11,459,13,,2.8,,86.8,74.2,X
12,408,7,,1.7,,19.6,56.8,X
13,334,10,,3.0,,90.7,61.6,X
14,304,13,,4.3,,165.1,107.1,O
15,254,6,,2.4,,40.8,30.6,X
16,83,0,,0.0,,0.0,35.6,X
2,699,128,,18.3,,97.7,87.7,O
3,695,94,,13.5,,104.7,92.1,O
4,685,61,,8.9,,88.4,86.9,O
5,682,52,,7.6,,86.2,89.1,O
6,651,42,,6.5,,53.5,74.5,X
7,641,43,,6.7,,72.9,82.6,O
8,598,27,,4.5,,80.5,64.1,X
9,568,20,,3.5,,137.5,100.6,O
