bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A1|0,2740,143,,5.2,,79.3,80.7,O
A1|1,3857,166,,4.3,,63.4,80.5,O
A1|2,4452,267,,6.0,,82.7,77.9,X
A1|3,123,3,,2.4,,32.0,92.5,O
A1|5,3542,224,,6.3,,93.1,83.8,O
A1|6,36,2,,5.6,,155.0,65.3,X
A2|0,3332,149,,4.5,,98.1,81.6,O
A2|1,3551,177,,5.0,,85.5,78.6,X
A2|2,4197,198,,4.7,,73.4,78.8,X
A2|3,125,8,,6.4,,77.8,54.2,X
A2|5,3116,147,,4.7,,75.4,81.6,O
A2|6,37,2,,5.4,,145.9,123.4,O
A3|0,3569,135,,3.8,,82.6,82.0,O
A3|1,3226,114,,3.5,,62.7,69.8,X
A3|2,4035,192,,4.8,,86.9,85.9,O
A3|3,87,5,,5.7,,105.3,73.2,X
A3|5,2905,121,,4.2,,58.5,76.1,X
A4|0,3735,135,,3.6,,76.8,75.7,X
A4|1,3004,126,,4.2,,84.2,75.4,X
A4|2,3682,153,,4.2,,80.5,76.1,X
A4|3,86,1,,1.2,,1.2,54.9,X
A4|5,2701,95,,3.5,,62.1,77.0,X
A4|6,37,2,,5.4,,94.0,61.1,X
B1|0,1376,21,,1.5,,63.9,76.6,X
B1|1,1720,21,,1.2,,41.0,75.0,X
B1|2,1872,28,,1.5,,84.4,91.0,O
B1|3,56,2,,3.6,,77.3,20.4,X
B1|5,1386,25,,1.8,,98.5,87.5,O
B2|0,1248,22,,1.8,,95.1,97.2,O
B2|1,1248,25,,2.0,,92.2,85.0,O
B2|2,1457,32,,2.2,,85.7,82.0,O
B2|5,997,8,,0.8,,26.2,75.9,X
