bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,3830,1034,,27.0,,81.7,85.4,O
2,3835,738,,19.2,,82.1,81.4,O
3,3826,495,,12.9,,74.2,78.2,X
4,3819,371,,9.7,,78.5,78.1,X
5,3750,295,,7.9,,77.0,72.8,X
6,3631,189,,5.2,,64.7,70.3,X
