bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1,3049,793,,26.0,,81.2,82.4,O
10,2144,70,,3.3,,54.8,64.5,X
11,1901,72,,3.8,,81.9,81.9,O
12,1565,46,,2.9,,68.2,76.9,X
13,1181,37,,3.1,,73.3,72.5,X
14,972,29,,3.0,,99.8,80.3,O
15,619,13,,2.1,,74.6,50.4,X
16,153,1,,0.7,,1.2,34.7,X
2,3038,524,,17.2,,84.5,83.1,O
3,3039,402,,13.2,,93.4,85.8,O
4,3005,284,,9.5,,78.2,79.7,X
5,2976,231,,7.8,,85.8,86.3,O
6,2883,165,,5.7,,62.2,74.3,X
7,2814,164,,5.8,,70.3,78.0,X
8,2608,104,,4.0,,76.9,74.4,X
9,2406,104,,4.3,,94.8,80.8,O
