bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1,58,6,,10.3,,85.2,88.0,O
稍重|11,212,21,,9.9,,67.2,77.9,X
稍重|111,291,38,,13.1,,152.0,96.3,O
稍重|121,1019,92,,9.0,,90.3,78.2,X
稍重|122,2029,203,,10.0,,77.2,78.2,X
稍重|132,1569,140,,8.9,,74.1,71.4,X
稍重|133,1383,102,,7.4,,69.6,79.9,X
稍重|2,148,17,,11.5,,71.1,75.0,X
稍重|21,1397,130,,9.3,,66.1,81.4,O
稍重|211,361,35,,9.7,,92.8,82.3,O
稍重|212,161,14,,8.7,,93.3,78.4,X
稍重|213,148,18,,12.2,,51.2,74.3,X
稍重|22,880,81,,9.2,,82.4,78.3,X
稍重|221,1015,95,,9.4,,63.8,87.2,O
稍重|222,2733,276,,10.1,,83.1,75.5,X
稍重|223,145,9,,6.2,,27.7,48.3,X
稍重|232,1873,172,,9.2,,107.6,88.4,O
稍重|233,2101,162,,7.7,,75.9,73.4,X
稍重|32,2017,194,,9.6,,84.7,82.3,O
稍重|321,180,16,,8.9,,43.5,68.0,X
稍重|322,409,47,,11.5,,84.9,72.6,X
稍重|323,292,25,,8.6,,79.6,105.2,O
稍重|33,564,22,,3.9,,62.6,79.1,X
稍重|332,239,20,,8.4,,74.5,75.7,X
稍重|333,173,10,,5.8,,41.8,74.8,X
良|1,212,22,,10.4,,48.7,79.8,X
良|11,963,101,,10.5,,58.4,74.3,X
良|111,1402,143,,10.2,,83.4,76.3,X
良|112,52,5,,9.6,,98.9,79.6,X
良|113,67,9,,13.4,,109.2,98.9,O
良|121,4860,423,,8.7,,76.6,77.5,X
良|122,9683,912,,9.4,,79.6,80.4,O
良|132,7616,658,,8.6,,82.9,80.5,O
良|133,7155,549,,7.7,,77.1,83.1,O
良|2,558,62,,11.1,,89.3,75.9,X
良|21,7338,723,,9.9,,77.3,80.1,O
良|211,1665,191,,11.5,,94.3,84.2,O
良|212,805,98,,12.2,,86.4,75.4,X
良|213,681,72,,10.6,,82.4,86.5,O
良|22,4825,484,,10.0,,86.0,82.7,O
良|221,5257,544,,10.3,,73.2,77.3,X
良|222,13530,1398,,10.3,,78.7,79.8,X
良|223,654,62,,9.5,,56.4,66.5,X
良|232,9606,828,,8.6,,76.2,77.1,X
良|233,11498,1073,,9.3,,82.4,76.6,X
良|3,55,3,,5.5,,47.0,63.1,X
良|311,72,9,,12.5,,121.6,86.0,O
良|32,10371,825,,8.0,,69.7,74.2,X
良|321,901,93,,10.3,,80.9,78.6,X
良|322,1801,166,,9.2,,81.4,74.8,X
良|323,1409,100,,7.1,,71.0,78.6,X
良|33,2724,179,,6.6,,59.6,71.6,X
良|331,56,4,,7.1,,117.0,156.3,O
良|332,1192,108,,9.1,,81.9,83.1,O
良|333,916,71,,7.8,,65.8,65.4,X
重以上|11,85,3,,3.5,,17.2,55.5,X
重以上|111,155,17,,11.0,,73.0,95.3,O
重以上|121,455,38,,8.4,,103.0,72.9,X
重以上|122,1029,104,,10.1,,75.3,86.6,O
重以上|132,817,69,,8.4,,94.6,87.1,O
重以上|133,679,59,,8.7,,80.3,86.6,O
重以上|2,40,5,,12.5,,113.6,77.0,X
重以上|21,674,45,,6.7,,59.1,71.1,X
重以上|211,181,26,,14.4,,121.1,85.6,O
重以上|212,63,9,,14.3,,146.6,77.0,X
重以上|213,76,5,,6.6,,24.3,63.2,X
重以上|22,429,44,,10.3,,98.9,78.8,X
重以上|221,542,56,,10.3,,95.7,84.9,O
重以上|222,1481,131,,8.8,,68.5,79.6,X
重以上|223,76,5,,6.6,,163.0,123.0,O
重以上|232,978,76,,7.8,,69.5,76.1,X
重以上|233,937,90,,9.6,,108.5,78.5,X
重以上|32,946,81,,8.6,,91.0,87.5,O
重以上|321,100,13,,13.0,,91.1,72.6,X
重以上|322,184,14,,7.6,,49.0,70.6,X
重以上|323,139,9,,6.5,,33.3,78.6,X
重以上|33,251,9,,3.6,,18.2,64.8,X
重以上|332,111,9,,8.1,,176.6,106.4,O
重以上|333,93,12,,12.9,,152.1,132.2,O
