bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|00,246,19,,7.7,,111.0,83.4,O
A|01,1082,129,,11.9,,86.1,74.5,X
A|02,1499,186,,12.4,,93.8,82.8,O
A|03,1132,98,,8.7,,66.3,71.6,X
A|04,965,83,,8.6,,84.2,76.7,X
A|05,919,69,,7.5,,66.0,75.0,X
A|06,820,66,,8.0,,86.8,78.3,X
A|07,780,64,,8.2,,78.6,81.8,O
A|08,704,48,,6.8,,81.0,80.7,O
A|09,658,40,,6.1,,49.0,65.9,X
A|10,553,36,,6.5,,99.5,72.0,X
A|11,525,30,,5.7,,58.2,69.3,X
A|12,411,16,,3.9,,60.0,73.3,X
A|13,329,22,,6.7,,105.7,77.1,X
A|14,272,21,,7.7,,148.9,80.5,O
A|15,207,12,,5.8,,104.5,126.7,O
A|16,123,7,,5.7,,53.3,69.0,X
A|17,43,1,,2.3,,18.9,58.9,X
B|00,294,26,,8.8,,65.5,75.0,X
B|01,826,68,,8.2,,79.3,68.2,X
B|02,1057,88,,8.3,,83.9,80.7,O
B|03,882,70,,7.9,,71.2,64.4,X
B|04,637,46,,7.2,,91.8,84.5,O
B|05,759,60,,7.9,,77.3,79.5,X
B|06,639,39,,6.1,,82.9,79.1,X
B|07,699,40,,5.7,,63.3,69.4,X
B|08,618,35,,5.7,,91.7,95.9,O
B|09,530,28,,5.3,,123.9,91.1,O
B|10,489,21,,4.3,,47.4,78.2,X
B|11,464,20,,4.3,,93.0,71.7,X
B|12,378,19,,5.0,,85.7,76.1,X
B|13,292,9,,3.1,,57.5,95.2,O
B|14,227,9,,4.0,,34.4,63.9,X
B|15,193,8,,4.1,,80.6,54.4,X
B|16,125,8,,6.4,,122.0,50.5,X
B|17,55,2,,3.6,,9.7,77.6,X
C|00,241,8,,3.3,,28.1,97.2,O
C|01,443,22,,5.0,,78.9,84.3,O
C|02,524,32,,6.1,,53.9,72.0,X
C|03,449,29,,6.5,,83.1,94.8,O
C|04,381,15,,3.9,,51.9,67.1,X
C|05,365,24,,6.6,,108.1,76.1,X
C|06,324,21,,6.5,,49.4,58.8,X
C|07,367,11,,3.0,,25.2,67.2,X
C|08,320,9,,2.8,,70.0,61.6,X
C|09,285,10,,3.5,,61.7,93.6,O
C|10,294,10,,3.4,,24.7,107.7,O
C|11,262,6,,2.3,,32.0,90.1,O
C|12,202,6,,3.0,,14.5,53.7,X
C|13,171,6,,3.5,,95.9,104.5,O
C|14,134,8,,6.0,,113.3,69.2,X
C|15,102,3,,2.9,,137.9,110.6,O
C|16,67,3,,4.5,,75.3,58.0,X
D|00,135,6,,4.4,,36.5,44.1,X
D|01,177,10,,5.6,,41.5,40.1,X
D|02,179,10,,5.6,,103.8,67.4,X
D|03,153,4,,2.6,,28.7,66.0,X
D|04,127,3,,2.4,,42.8,27.9,X
D|05,118,3,,2.5,,56.4,48.6,X
D|06,132,8,,6.1,,84.0,52.0,X
D|07,150,6,,4.0,,98.9,63.3,X
D|08,112,8,,7.1,,355.6,133.8,O
D|09,104,5,,4.8,,70.1,98.7,O
D|10,113,3,,2.7,,56.1,65.6,X
D|11,98,2,,2.0,,14.9,32.7,X
D|12,65,0,,0.0,,0.0,87.5,O
D|13,57,1,,1.8,,15.0,72.3,X
D|14,51,1,,2.0,,10.6,124.9,O
D|15,40,0,,0.0,,0.0,4.8,X
S|00,189,23,,12.2,,158.1,80.4,O
S|01,981,139,,14.2,,74.1,81.5,O
S|02,1387,236,,17.0,,96.4,83.8,O
S|03,1133,164,,14.5,,78.4,82.1,O
S|04,997,155,,15.5,,80.6,81.9,O
S|05,965,143,,14.8,,68.0,75.2,X
S|06,870,127,,14.6,,97.3,88.3,O
S|07,804,103,,12.8,,83.5,84.4,O
S|08,750,94,,12.5,,83.1,74.0,X
S|09,629,87,,13.8,,110.9,90.0,O
S|10,535,61,,11.4,,68.9,81.4,O
S|11,448,45,,10.0,,60.0,78.4,X
S|12,381,32,,8.4,,53.4,64.4,X
S|13,272,15,,5.5,,23.4,68.3,X
S|14,206,28,,13.6,,108.3,101.2,O
S|15,174,21,,12.1,,60.5,101.7,O
S|16,105,12,,11.4,,52.3,72.5,X
