bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A,581,60,,10.3,,78.4,82.1,O
B,1294,75,,5.8,,56.3,74.1,X
C,328,16,,4.9,,72.2,83.4,O
D,368,6,,1.6,,38.0,62.5,X
S,997,147,,14.7,,82.6,74.0,X
