bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|1000,3971,336,,8.5,,75.4,74.3,X
05|1150,1762,139,,7.9,,88.7,81.8,O
05|1200,22892,1857,,8.1,,75.8,78.4,X
05|1300,708,59,,8.3,,59.6,75.9,X
05|1400,14075,1178,,8.4,,78.9,78.0,X
05|1500,513,46,,9.0,,93.8,83.8,O
05|1600,9922,922,,9.3,,73.9,78.6,X
05|1700,7990,701,,8.8,,83.2,77.8,X
05|1800,22997,2172,,9.4,,79.6,76.8,X
05|1900,1533,146,,9.5,,83.7,81.2,O
05|2000,8812,869,,9.9,,84.1,78.5,X
05|2100,1028,93,,9.0,,64.9,68.4,X
05|2200,2301,224,,9.7,,81.9,76.0,X
05|2300,87,10,,11.5,,58.5,71.6,X
05|2400,2708,282,,10.4,,82.4,91.8,O
05|2500,412,39,,9.5,,61.4,61.0,X
05|2600,1902,176,,9.3,,82.2,80.9,O
10|1000,954,77,,8.1,,78.2,73.8,X
10|1150,444,33,,7.4,,72.1,79.4,X
10|1200,10804,845,,7.8,,83.5,82.6,O
10|1300,492,39,,7.9,,122.9,69.4,X
10|1400,7553,629,,8.3,,83.4,77.1,X
10|1500,204,20,,9.8,,53.9,70.1,X
10|1600,5017,476,,9.5,,66.1,75.3,X
10|1700,2924,239,,8.2,,82.4,80.6,O
10|1800,10171,929,,9.1,,73.3,76.9,X
10|1900,837,73,,8.7,,76.2,73.7,X
10|2000,4427,459,,10.4,,72.7,74.9,X
10|2100,883,71,,8.0,,61.1,78.9,X
10|2200,965,103,,10.7,,69.5,72.4,X
10|2400,1748,183,,10.5,,68.2,77.2,X
10|2500,505,52,,10.3,,67.4,64.1,X
10|2600,890,80,,9.0,,82.3,77.8,X
16|1000,342,26,,7.6,,45.9,67.6,X
16|1150,211,16,,7.6,,108.1,93.4,O
16|1200,4964,377,,7.6,,76.1,78.0,X
16|1300,67,5,,7.5,,126.3,111.5,O
16|1400,3892,312,,8.0,,81.6,78.9,X
16|1500,75,6,,8.0,,62.4,72.2,X
16|1600,2599,228,,8.8,,98.0,82.5,O
16|1700,830,64,,7.7,,101.1,87.5,O
