bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A,2974,344,,11.6,,84.9,77.1,X
B,1923,178,,9.3,,76.1,81.0,O
C,1236,95,,7.7,,81.7,82.4,O
D,1008,70,,6.9,,106.9,81.4,O
E,279,18,,6.5,,68.5,82.0,O
