bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
111,1225,107,,8.7,,84.5,86.2,O
112,62,10,,16.1,,121.4,104.9,O
113,35,0,,0.0,,0.0,54.0,X
121,590,61,,10.3,,81.2,74.1,X
122,983,102,,10.4,,109.6,80.9,O
132,282,37,,13.1,,74.9,78.6,X
133,109,9,,8.3,,104.4,57.6,X
211,2564,203,,7.9,,79.9,84.7,O
212,286,17,,5.9,,46.9,71.9,X
213,94,10,,10.6,,39.7,61.9,X
22,2352,256,,10.9,,92.6,86.3,O
221,4175,411,,9.8,,83.2,81.9,O
222,75225,7171,,9.5,,78.1,80.8,O
223,5108,491,,9.6,,76.8,75.0,X
231,32,2,,6.2,,79.0,88.4,O
232,22711,1901,,8.4,,81.7,76.9,X
233,17693,1361,,7.7,,67.8,76.1,X
3,39,2,,5.1,,27.8,90.1,O
311,85,10,,11.8,,66.6,48.9,X
32,1116,102,,9.1,,83.0,76.4,X
321,265,24,,9.1,,129.7,79.4,X
322,3300,316,,9.6,,71.5,77.5,X
323,6755,564,,8.3,,73.9,73.0,X
33,1598,129,,8.1,,80.6,65.8,X
331,42,4,,9.5,,341.8,99.6,O
332,3120,251,,8.0,,78.1,83.2,O
333,11533,923,,8.0,,70.6,74.5,X
