bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
048,206,25,,12.1,,88.5,96.4,O
053,39,2,,5.1,,11.0,104.9,O
062,34,2,,5.9,,68.2,33.6,X
087,64,6,,9.4,,67.7,59.4,X
091,62,1,,1.6,,3.9,146.6,O
153,38,2,,5.3,,56.8,89.7,O
162,178,21,,11.8,,124.6,84.9,O
171,49,5,,10.2,,265.3,136.7,O
189,44,6,,13.6,,102.2,89.5,O
215,47,4,,8.5,,210.7,90.3,O
234,87,9,,10.3,,109.7,62.9,X
384,123,12,,9.8,,107.8,80.6,O
451,37,4,,10.8,,42.8,51.6,X
729,67,9,,13.4,,152.2,99.5,O
734,30,0,,0.0,,0.0,41.8,X
795,105,8,,7.6,,51.4,74.8,X
809,62,8,,12.9,,56.2,110.2,O
873,100,14,,14.0,,93.6,117.6,O
874,104,9,,8.7,,79.8,81.2,O
