bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
-10|360,37,0,,0.0,,0.0,71.3,X
-10|380,371,13,,3.5,,72.2,64.8,X
-10|400,2698,146,,5.4,,84.3,69.1,X
-10|420,9962,681,,6.8,,67.3,76.5,X
-10|440,21659,1686,,7.8,,76.2,76.5,X
-10|460,31742,2892,,9.1,,81.4,79.5,X
-10|480,28824,2910,,10.1,,82.5,80.6,O
-10|500,17489,1723,,9.9,,73.9,79.9,X
-10|520,6679,743,,11.1,,88.5,80.3,O
-10|540,1588,192,,12.1,,103.1,79.2,X
-10|560,283,36,,12.7,,110.3,82.5,O
-10|580,63,9,,14.3,,75.6,101.7,O
-20|400,154,1,,0.6,,6.7,69.6,X
-20|420,564,32,,5.7,,84.2,79.0,X
-20|440,1408,77,,5.5,,62.9,72.5,X
-20|460,2235,160,,7.2,,73.2,81.0,O
-20|480,2375,170,,7.2,,73.6,85.1,O
-20|500,1843,142,,7.7,,78.1,67.3,X
-20|520,896,74,,8.3,,79.9,83.9,O
-20|540,296,20,,6.8,,106.5,79.9,X
-20|560,48,5,,10.4,,83.7,37.9,X
-30|440,55,1,,1.8,,10.3,42.3,X
-30|460,68,2,,2.9,,39.8,51.0,X
-30|480,114,5,,4.4,,39.7,24.9,X
-30|500,90,5,,5.6,,103.7,151.3,O
-30|520,76,6,,7.9,,80.3,75.0,X
0|360,61,1,,1.6,,11.3,62.0,X
0|380,706,30,,4.2,,37.9,68.7,X
0|400,4616,313,,6.8,,80.5,74.7,X
0|420,16134,1218,,7.5,,72.4,76.7,X
0|440,33472,2928,,8.7,,77.9,80.6,O
0|460,44259,4174,,9.4,,76.7,77.7,X
0|480,36775,3761,,10.2,,81.6,80.2,O
0|500,19875,2132,,10.7,,82.3,79.2,X
0|520,6697,744,,11.1,,77.4,79.8,X
0|540,1334,130,,9.7,,83.5,77.2,X
0|560,223,15,,6.7,,61.1,62.7,X
0|580,34,2,,5.9,,22.5,33.7,X
10|380,168,7,,4.2,,101.4,89.9,O
10|400,983,65,,6.6,,96.0,80.8,O
10|420,2975,220,,7.4,,65.6,76.1,X
10|440,5532,430,,7.8,,80.1,81.1,O
10|460,6930,625,,9.0,,80.0,77.6,X
10|480,5514,471,,8.5,,67.3,77.6,X
10|500,2819,267,,9.5,,67.7,78.1,X
10|520,947,98,,10.3,,90.6,80.5,O
10|540,192,23,,12.0,,172.0,116.8,O
10|560,35,6,,17.1,,117.3,71.3,X
20|400,128,14,,10.9,,59.4,96.8,O
20|420,389,38,,9.8,,96.2,94.1,O
20|440,616,45,,7.3,,131.1,91.1,O
20|460,728,50,,6.9,,65.9,86.5,O
20|480,540,57,,10.6,,104.9,77.7,X
20|500,295,29,,9.8,,117.3,98.6,O
20|520,97,10,,10.3,,59.4,63.0,X
30|440,71,4,,5.6,,129.7,100.4,O
30|460,68,5,,7.4,,64.4,112.0,O
30|480,50,4,,8.0,,69.5,86.0,O
30|500,34,3,,8.8,,194.2,163.8,O
