bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
稍重|1,5868,1852,,31.6,,79.4,82.9,O
稍重|10,3879,101,,2.6,,81.5,82.5,O
稍重|11,3110,65,,2.1,,79.4,75.4,X
稍重|12,2444,39,,1.6,,56.6,80.1,O
稍重|13,1794,34,,1.9,,84.2,79.8,X
稍重|14,1259,22,,1.7,,103.4,89.4,O
稍重|15,781,8,,1.0,,55.8,72.3,X
稍重|16,477,13,,2.7,,118.3,92.2,O
稍重|17,90,0,,0.0,,0.0,77.8,X
稍重|18,42,1,,2.4,,123.6,111.1,O
稍重|2,5858,1127,,19.2,,80.2,81.9,O
稍重|3,5862,770,,13.1,,75.4,79.5,X
稍重|4,5847,544,,9.3,,73.5,73.1,X
稍重|5,5861,420,,7.2,,73.1,74.0,X
稍重|6,5808,315,,5.4,,71.9,75.7,X
稍重|7,5600,228,,4.1,,80.7,76.1,X
稍重|8,5225,176,,3.4,,76.3,77.7,X
稍重|9,4647,128,,2.8,,81.8,75.3,X
良|1,23011,7328,,31.8,,77.5,83.5,O
良|10,15042,378,,2.5,,82.1,78.3,X
良|11,11858,270,,2.3,,83.6,76.1,X
良|12,9387,183,,1.9,,82.0,79.4,X
良|13,6896,131,,1.9,,88.6,86.1,O
良|14,4976,83,,1.7,,93.3,85.7,O
良|15,3166,39,,1.2,,66.2,76.9,X
良|16,1821,34,,1.9,,87.6,88.7,O
良|17,407,8,,2.0,,117.6,74.5,X
良|18,215,1,,0.5,,41.7,47.5,X
良|2,22984,4271,,18.6,,77.8,80.8,O
良|3,23012,3064,,13.3,,77.3,79.8,X
良|4,22993,2258,,9.8,,79.4,79.3,X
良|5,22930,1661,,7.2,,80.0,77.4,X
良|6,22687,1198,,5.3,,76.8,75.0,X
良|7,21938,883,,4.0,,76.3,75.8,X
良|8,20375,696,,3.4,,77.9,79.6,X
良|9,17864,481,,2.7,,79.5,73.1,X
重以上|1,3964,1204,,30.4,,78.0,81.7,O
重以上|10,2815,78,,2.8,,89.6,83.0,O
重以上|11,2289,46,,2.0,,75.2,68.4,X
重以上|12,1773,35,,2.0,,71.5,70.8,X
重以上|13,1322,27,,2.0,,108.5,86.8,O
重以上|14,1015,10,,1.0,,42.1,71.5,X
重以上|15,683,12,,1.8,,91.6,68.3,X
重以上|16,352,6,,1.7,,96.6,96.6,O
重以上|17,62,2,,3.2,,340.8,186.8,O
重以上|18,35,0,,0.0,,0.0,132.1,O
重以上|2,3968,737,,18.6,,81.2,84.3,O
重以上|3,3973,514,,12.9,,77.1,76.6,X
重以上|4,3976,395,,9.9,,79.6,75.5,X
重以上|5,3961,280,,7.1,,72.0,76.5,X
重以上|6,3937,228,,5.8,,79.2,81.1,O
重以上|7,3848,174,,4.5,,80.7,82.1,O
重以上|8,3635,124,,3.4,,75.9,85.5,O
重以上|9,3252,98,,3.0,,85.6,78.0,X
