bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1|1,651,215,,33.0,,73.4,80.0,O
1|2,4213,1161,,27.6,,80.2,82.7,O
1|3,27381,3309,,12.1,,81.8,78.3,X
1|4,424,18,,4.2,,58.2,52.6,X
2|1,626,201,,32.1,,88.9,86.5,O
2|2,3921,891,,22.7,,77.1,81.0,O
2|3,36676,3553,,9.7,,78.7,79.4,X
2|4,672,22,,3.3,,67.0,72.2,X
3|1,743,249,,33.5,,82.7,86.4,O
3|2,5148,1113,,21.6,,79.7,81.9,O
3|3,56750,5050,,8.9,,83.2,78.6,X
3|4,1046,21,,2.0,,60.4,75.2,X
5|1,867,277,,31.9,,79.6,88.2,O
5|2,6128,1214,,19.8,,75.8,79.5,X
5|3,81625,6348,,7.8,,80.0,79.9,X
5|4,1792,47,,2.6,,80.2,79.2,X
6|1,259,76,,29.3,,81.6,83.2,O
6|2,2075,398,,19.2,,73.9,83.1,O
6|3,30635,2155,,7.0,,80.6,79.5,X
6|4,707,8,,1.1,,52.7,43.2,X
7|1,317,83,,26.2,,73.1,79.4,X
7|2,2096,402,,19.2,,89.6,79.8,X
7|3,33937,2217,,6.5,,75.1,78.1,X
7|4,786,20,,2.5,,76.2,69.8,X
8|1,414,106,,25.6,,72.8,79.1,X
8|2,2512,451,,18.0,,72.1,80.2,O
8|3,55967,3077,,5.5,,73.6,76.3,X
8|4,1710,31,,1.8,,69.9,58.1,X
9|2,43,9,,20.9,,132.4,88.0,O
9|3,353,34,,9.6,,153.2,96.7,O
