bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
02|1,379,92,,24.3,,64.2,77.2,X
02|2,403,66,,16.4,,70.5,79.0,X
02|3,403,39,,9.7,,63.8,67.7,X
02|4,401,39,,9.7,,66.4,81.5,O
02|5,414,25,,6.0,,63.0,80.5,O
02|6,401,18,,4.5,,52.3,63.3,X
02|7,380,12,,3.2,,58.2,85.2,O
03|1,615,175,,28.5,,87.5,79.5,X
03|2,613,113,,18.4,,86.6,73.7,X
03|3,603,74,,12.3,,77.9,80.1,O
03|4,603,59,,9.8,,97.2,84.1,O
03|5,581,40,,6.9,,73.4,66.7,X
03|6,520,26,,5.0,,110.3,88.1,O
03|7,521,22,,4.2,,55.6,75.0,X
04|1,90,28,,31.1,,77.3,81.9,O
04|2,93,14,,15.1,,71.2,77.8,X
04|3,82,12,,14.6,,96.5,111.0,O
04|4,94,13,,13.8,,135.9,92.2,O
04|5,75,6,,8.0,,85.9,81.7,O
04|6,91,4,,4.4,,29.7,90.9,O
04|7,68,7,,10.3,,160.4,61.5,X
06|1,38,12,,31.6,,112.4,86.0,O
06|2,33,9,,27.3,,98.6,80.1,O
06|3,45,7,,15.6,,85.6,63.3,X
06|4,39,6,,15.4,,107.8,72.3,X
06|5,48,0,,0.0,,0.0,39.6,X
06|6,45,2,,4.4,,70.1,20.6,X
06|7,44,2,,4.5,,70.8,54.9,X
07|1,46,14,,30.4,,95.3,87.0,O
07|2,43,3,,7.0,,18.4,66.7,X
07|3,64,8,,12.5,,63.6,82.6,O
07|4,53,5,,9.4,,261.8,91.4,O
07|5,42,2,,4.8,,109.1,81.1,O
07|6,51,1,,2.0,,50.3,57.0,X
07|7,36,2,,5.6,,28.7,114.3,O
09|1,37,10,,27.0,,90.4,85.5,O
09|2,55,14,,25.5,,97.9,90.2,O
09|3,35,3,,8.6,,71.7,81.3,O
09|4,40,2,,5.0,,33.1,91.6,O
09|5,50,4,,8.0,,81.7,85.3,O
09|6,39,1,,2.6,,17.6,65.9,X
09|7,33,1,,3.0,,9.8,31.1,X
10|1,1009,296,,29.3,,80.3,83.7,O
10|2,1014,198,,19.5,,89.2,83.4,O
10|3,1003,125,,12.5,,64.3,74.4,X
10|4,962,100,,10.4,,84.2,76.0,X
10|5,959,82,,8.6,,76.7,80.6,O
10|6,913,64,,7.0,,75.5,77.1,X
10|7,891,52,,5.8,,94.4,78.4,X
11|1,502,158,,31.5,,84.2,89.5,O
11|2,538,91,,16.9,,77.2,86.7,O
11|3,554,65,,11.7,,68.4,72.5,X
11|4,576,46,,8.0,,57.7,63.3,X
11|5,517,38,,7.4,,78.0,74.1,X
11|6,555,21,,3.8,,61.8,70.9,X
11|7,470,21,,4.5,,83.3,88.1,O
12|1,59,19,,32.2,,56.7,67.9,X
12|2,66,13,,19.7,,64.3,81.6,O
12|3,62,4,,6.5,,38.1,93.8,O
12|4,51,5,,9.8,,90.2,75.6,X
12|5,65,1,,1.5,,5.6,49.1,X
12|6,70,5,,7.1,,168.5,107.5,O
12|7,48,3,,6.2,,45.7,85.0,O
17|2,32,3,,9.4,,47.4,73.4,X
17|6,32,1,,3.1,,79.0,106.0,O
18|1,443,122,,27.5,,72.6,87.5,O
18|2,382,73,,19.1,,90.3,84.3,O
18|3,421,52,,12.4,,75.6,85.3,O
18|4,433,44,,10.2,,86.6,78.4,X
18|5,411,28,,6.8,,55.4,75.8,X
18|6,383,28,,7.3,,90.4,85.7,O
18|7,378,23,,6.1,,68.4,70.6,X
19|1,353,103,,29.2,,69.9,84.0,O
19|2,346,56,,16.2,,73.1,79.8,X
19|3,349,39,,11.2,,70.1,75.7,X
19|4,365,32,,8.8,,76.7,75.6,X
19|5,375,18,,4.8,,41.6,73.0,X
19|6,342,19,,5.6,,106.5,94.8,O
19|7,342,14,,4.1,,78.5,75.1,X
20|1,38,9,,23.7,,82.3,73.6,X
20|2,49,12,,24.5,,128.4,85.9,O
20|3,36,6,,16.7,,96.7,70.1,X
20|4,37,3,,8.1,,49.3,106.2,O
20|5,32,3,,9.4,,71.8,69.3,X
20|6,39,2,,5.1,,28.5,47.4,X
20|7,37,2,,5.4,,64.0,165.9,O
21|1,95,25,,26.3,,74.8,78.1,X
21|2,61,13,,21.3,,69.0,61.6,X
21|3,80,9,,11.2,,65.6,80.5,O
21|4,43,5,,11.6,,72.7,111.6,O
21|5,71,10,,14.1,,188.2,96.7,O
21|6,69,8,,11.6,,140.3,85.9,O
21|7,63,3,,4.8,,43.0,123.3,O
22|1,1295,382,,29.5,,77.2,79.9,X
22|2,1196,207,,17.3,,78.1,81.0,O
22|3,1210,152,,12.6,,78.7,78.0,X
22|4,1291,120,,9.3,,74.0,79.6,X
22|5,1200,87,,7.2,,94.9,85.6,O
22|6,1193,71,,6.0,,85.4,79.6,X
22|7,1189,67,,5.6,,83.8,78.4,X
23|1,1327,386,,29.1,,81.8,82.8,O
23|2,1427,269,,18.9,,82.2,84.9,O
23|3,1357,172,,12.7,,83.8,82.2,O
23|4,1312,123,,9.4,,79.4,77.0,X
23|5,1368,104,,7.6,,84.4,71.3,X
23|6,1343,92,,6.9,,93.7,83.7,O
23|7,1298,55,,4.2,,76.8,68.1,X
24|1,216,62,,28.7,,89.3,86.0,O
24|2,190,23,,12.1,,53.9,70.9,X
24|3,220,12,,5.5,,30.6,59.1,X
24|4,175,20,,11.4,,69.0,74.3,X
24|5,217,19,,8.8,,86.6,74.6,X
24|6,200,9,,4.5,,55.3,71.9,X
24|7,162,9,,5.6,,96.1,47.2,X
