bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
2|1,4014,1477,,36.8,,81.2,85.6,O
2|10,1855,35,,1.9,,76.6,81.1,O
2|11,1310,28,,2.1,,107.8,72.4,X
2|12,951,14,,1.5,,77.0,73.6,X
2|13,643,13,,2.0,,83.5,57.2,X
2|14,411,7,,1.7,,101.7,88.6,O
2|15,258,2,,0.8,,92.3,74.0,X
2|16,139,1,,0.7,,80.3,88.1,O
2|17,46,1,,2.2,,82.3,27.4,X
2|18,30,0,,0.0,,0.0,7.0,X
2|2,4006,785,,19.6,,80.9,83.1,O
2|3,4010,551,,13.7,,77.1,83.8,O
2|4,4007,369,,9.2,,83.8,83.5,O
2|5,3981,278,,7.0,,81.7,74.6,X
2|6,3871,186,,4.8,,84.5,72.1,X
2|7,3562,103,,2.9,,60.6,69.1,X
2|8,3056,97,,3.2,,85.6,77.4,X
2|9,2440,50,,2.0,,64.1,76.9,X
3|1,6778,2178,,32.1,,78.1,83.5,O
3|10,3472,100,,2.9,,91.7,81.9,O
3|11,2798,60,,2.1,,60.8,70.6,X
3|12,2289,47,,2.1,,76.8,80.4,O
3|13,1662,31,,1.9,,89.8,93.9,O
3|14,1207,18,,1.5,,86.3,73.5,X
3|15,809,10,,1.2,,75.1,77.8,X
3|16,520,11,,2.1,,75.5,89.7,O
3|17,218,3,,1.4,,124.1,101.1,O
3|18,102,0,,0.0,,0.0,39.4,X
3|2,6445,1251,,19.4,,80.1,82.9,O
3|3,6172,903,,14.6,,84.9,80.8,O
3|4,5952,572,,9.6,,76.7,75.1,X
3|5,5714,407,,7.1,,79.3,74.0,X
3|6,5606,316,,5.6,,78.7,74.1,X
3|7,5282,235,,4.4,,81.2,79.0,X
3|8,4818,160,,3.3,,74.7,72.8,X
3|9,4165,114,,2.7,,73.6,74.8,X
4|1,3357,940,,28.0,,77.1,80.6,O
4|10,1685,48,,2.8,,76.0,74.2,X
4|11,1417,41,,2.9,,102.3,80.2,O
4|12,1089,23,,2.1,,70.9,81.4,O
4|13,880,21,,2.4,,123.8,93.3,O
4|14,620,11,,1.8,,73.0,73.4,X
4|15,404,9,,2.2,,76.1,67.4,X
4|16,275,5,,1.8,,75.7,120.8,O
4|17,111,3,,2.7,,80.7,76.2,X
4|18,58,0,,0.0,,0.0,121.9,O
4|2,3213,613,,19.1,,79.2,81.1,O
4|3,3114,418,,13.4,,73.0,78.7,X
4|4,3002,298,,9.9,,72.2,77.9,X
4|5,2891,226,,7.8,,80.8,76.6,X
4|6,2653,175,,6.6,,81.4,84.3,O
4|7,2591,110,,4.2,,63.3,80.2,O
4|8,2357,99,,4.2,,78.1,87.2,O
4|9,2022,54,,2.7,,75.6,72.3,X
5|1,1272,319,,25.1,,68.8,78.0,X
5|10,1511,47,,3.1,,95.2,87.4,O
5|11,1193,40,,3.4,,117.4,93.2,O
5|12,965,30,,3.1,,115.2,85.9,O
5|13,734,22,,3.0,,106.5,81.5,O
5|14,574,6,,1.0,,71.6,78.6,X
5|15,414,7,,1.7,,57.9,99.9,O
5|16,271,9,,3.3,,200.8,110.9,O
5|17,85,1,,1.2,,82.0,105.9,O
5|18,49,1,,2.0,,149.2,75.7,X
5|2,1533,249,,16.2,,68.9,74.2,X
5|3,1731,228,,13.2,,84.3,82.0,O
5|4,1856,172,,9.3,,71.8,75.8,X
5|5,1981,144,,7.3,,73.3,82.6,O
5|6,2057,100,,4.9,,55.1,72.2,X
5|7,1977,83,,4.2,,84.9,75.9,X
5|8,1877,71,,3.8,,82.1,79.7,X
5|9,1768,60,,3.4,,83.2,65.6,X
6|1,305,60,,19.7,,70.1,74.9,X
6|10,817,29,,3.5,,114.5,59.4,X
6|11,697,14,,2.0,,61.6,98.2,O
6|12,557,13,,2.3,,93.1,78.4,X
6|13,418,7,,1.7,,67.8,106.6,O
6|14,324,8,,2.5,,106.7,112.2,O
6|15,202,0,,0.0,,0.0,62.7,X
6|16,166,2,,1.2,,22.4,74.0,X
6|17,63,2,,3.2,,314.1,126.8,O
6|18,33,1,,3.0,,136.2,87.7,O
6|2,475,61,,12.8,,65.4,78.1,X
6|3,604,77,,12.7,,82.6,64.9,X
6|4,725,50,,6.9,,66.9,72.4,X
6|5,832,53,,6.4,,94.5,74.5,X
6|6,962,33,,3.4,,60.1,71.8,X
6|7,978,34,,3.5,,73.4,75.6,X
6|8,992,27,,2.7,,52.7,66.0,X
6|9,864,18,,2.1,,69.0,69.1,X
7|1,47,5,,10.6,,35.0,68.8,X
7|10,313,7,,2.2,,67.0,41.7,X
7|11,260,5,,1.9,,95.7,71.6,X
7|12,243,7,,2.9,,158.9,89.5,O
7|13,193,8,,4.1,,226.0,113.0,O
7|14,157,1,,0.6,,102.1,53.9,X
7|15,95,1,,1.1,,50.9,29.0,X
7|16,55,0,,0.0,,0.0,61.3,X
7|2,92,10,,10.9,,66.2,77.3,X
