bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|-10,20910,1793,,8.6,,75.6,76.7,X
05|-20,1846,127,,6.9,,98.1,71.5,X
05|-30,108,3,,2.8,,19.1,36.8,X
05|0,29511,2715,,9.2,,79.6,78.0,X
05|10,5346,456,,8.5,,75.6,80.6,O
05|20,721,57,,7.9,,104.4,88.4,O
05|30,88,6,,6.8,,187.3,81.6,O
10|-10,8993,771,,8.6,,79.0,78.5,X
10|-20,762,46,,6.0,,56.6,74.7,X
10|0,12970,1076,,8.3,,78.2,77.4,X
10|10,2123,153,,7.2,,61.6,75.6,X
10|20,216,15,,6.9,,109.2,78.7,X
16|-10,3622,293,,8.1,,88.0,80.2,O
16|-20,269,15,,5.6,,59.7,66.5,X
16|0,5616,468,,8.3,,76.4,76.2,X
16|10,782,51,,6.5,,63.3,76.4,X
16|20,68,3,,4.4,,55.8,54.8,X
A3|-10,25283,2412,,9.5,,79.4,80.0,O
A3|-20,1906,146,,7.7,,61.0,73.4,X
A3|-30,83,4,,4.8,,86.6,73.6,X
A3|0,31159,3184,,10.2,,77.2,82.3,O
A3|10,3863,300,,7.8,,70.3,75.3,X
A3|20,406,35,,8.6,,84.1,96.1,O
A3|30,44,3,,6.8,,36.8,78.0,X
OP|-10,3029,246,,8.1,,79.4,77.2,X
OP|-20,210,11,,5.2,,63.3,90.3,O
OP|0,4075,348,,8.5,,74.7,76.4,X
OP|10,642,43,,6.7,,91.2,82.0,O
OP|20,46,0,,0.0,,0.0,95.2,O
