bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
2,5113,481,,9.4,,92.0,81.7,O
3,13225,1296,,9.8,,76.3,78.5,X
4,5888,520,,8.8,,79.1,79.7,X
5,3908,290,,7.4,,74.7,79.8,X
6,1864,99,,5.3,,74.5,75.0,X
7,632,24,,3.8,,75.9,60.6,X
8,173,2,,1.2,,11.7,75.4,X
9,31,0,,0.0,,0.0,21.9,X
