bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.8,586,11,,1.9,,75.5,59.0,X
10.3,38,1,,2.6,,58.4,81.7,O
10.4,45,1,,2.2,,57.0,85.9,O
10.5,40,2,,5.0,,300.4,138.6,O
10.7,34,2,,5.9,,149.6,82.0,O
10.8,53,3,,5.7,,67.7,66.8,X
11.1,35,0,,0.0,,0.0,23.5,X
11.4,158,7,,4.4,,61.0,106.8,O
11.5,77,4,,5.2,,78.0,84.2,O
11.6,330,15,,4.5,,91.7,80.2,O
11.7,42,2,,4.8,,52.5,52.5,X
12.2,30,2,,6.7,,56.9,55.3,X
13.3,187,13,,7.0,,91.9,97.9,O
13.4,483,30,,6.2,,60.0,71.4,X
14.4,38,2,,5.3,,40.4,59.5,X
15.1,104,10,,9.6,,108.5,116.1,O
15.2,103,8,,7.8,,103.3,73.6,X
15.3,116,11,,9.5,,77.6,72.9,X
15.4,109,10,,9.2,,109.5,78.0,X
15.5,238,18,,7.6,,92.9,74.9,X
15.6,33,2,,6.1,,14.9,52.1,X
15.7,32,2,,6.2,,60.9,134.4,O
16.3,39,2,,5.1,,24.7,36.5,X
16.4,40,3,,7.5,,70.3,88.9,O
16.5,102,9,,8.8,,83.5,76.6,X
16.6,64,5,,7.8,,62.3,59.0,X
16.7,93,7,,7.5,,89.3,67.2,X
16.8,38,4,,10.5,,107.5,66.1,X
16.9,33,2,,6.1,,44.7,80.8,O
17.1,35,2,,5.7,,29.7,111.8,O
17.8,31,0,,0.0,,0.0,51.8,X
17.9,31,2,,6.5,,47.9,57.3,X
18.0,42,4,,9.5,,172.2,91.6,O
18.6,314,27,,8.6,,93.3,89.7,O
18.7,113,12,,10.6,,88.1,74.2,X
18.8,68,6,,8.8,,84.6,65.1,X
2.6,31,0,,0.0,,0.0,30.2,X
2.7,46,1,,2.2,,93.7,71.4,X
2.8,47,0,,0.0,,0.0,40.5,X
2.9,55,1,,1.8,,482.0,89.8,O
20.8,40,1,,2.5,,20.1,87.2,O
20.9,227,28,,12.3,,99.5,87.6,O
21.0,34,4,,11.8,,81.1,90.4,O
21.1,130,15,,11.5,,108.5,83.5,O
21.2,58,4,,6.9,,48.1,71.6,X
23.1,39,2,,5.1,,18.9,72.0,X
23.5,30,5,,16.7,,171.2,66.0,X
24.0,264,35,,13.3,,87.5,88.2,O
24.1,78,7,,9.0,,45.1,64.9,X
24.2,129,14,,10.9,,75.2,75.6,X
24.3,34,6,,17.6,,164.4,67.4,X
27.5,95,20,,21.1,,117.7,83.6,O
27.6,262,32,,12.2,,56.8,70.0,X
27.7,248,33,,13.3,,62.0,67.3,X
27.8,35,5,,14.3,,61.7,74.2,X
29.2,41,6,,14.6,,81.8,92.2,O
3.0,76,1,,1.3,,72.3,91.5,O
3.1,30,0,,0.0,,0.0,58.1,X
3.3,76,1,,1.3,,27.3,33.1,X
3.4,701,11,,1.6,,106.3,81.9,O
3.5,376,6,,1.6,,41.9,94.5,O
3.6,1131,17,,1.5,,54.7,78.7,X
3.8,59,0,,0.0,,0.0,60.9,X
3.9,87,1,,1.1,,53.4,93.7,O
30.9,43,5,,11.6,,104.8,94.7,O
31.0,61,10,,16.4,,68.8,60.9,X
31.1,39,5,,12.8,,59.4,68.4,X
31.4,37,11,,29.7,,129.4,100.8,O
31.5,92,14,,15.2,,73.9,81.3,O
31.6,37,9,,24.3,,101.4,118.5,O
35.3,35,6,,17.1,,67.4,66.2,X
35.4,49,6,,12.2,,32.5,71.1,X
35.5,92,15,,16.3,,43.6,68.9,X
35.6,169,32,,18.9,,82.3,83.2,O
39.4,108,29,,26.9,,114.9,88.9,O
39.5,137,25,,18.2,,64.4,78.9,X
39.6,84,17,,20.2,,63.6,70.0,X
4.0,95,4,,4.2,,351.7,146.7,O
4.1,122,5,,4.1,,170.7,106.6,O
4.2,80,0,,0.0,,0.0,90.3,O
4.5,86,0,,0.0,,0.0,115.0,O
4.6,41,1,,2.4,,60.1,93.1,O
4.7,57,1,,1.8,,112.1,93.4,O
4.8,35,0,,0.0,,0.0,33.2,X
4.9,121,3,,2.5,,109.8,82.4,O
43.6,55,16,,29.1,,91.5,92.6,O
43.7,100,25,,25.0,,73.7,83.3,O
43.8,105,21,,20.0,,48.5,83.1,O
43.9,32,13,,40.6,,115.7,73.1,X
5.0,78,0,,0.0,,0.0,66.8,X
5.1,54,1,,1.9,,70.0,26.8,X
5.2,105,1,,1.0,,16.5,69.6,X
5.3,51,0,,0.0,,0.0,37.8,X
5.4,146,5,,3.4,,208.3,94.7,O
5.5,61,1,,1.6,,232.6,85.9,O
5.6,38,1,,2.6,,82.5,51.5,X
5.7,57,1,,1.8,,29.8,61.0,X
