bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|111,402,32,,8.0,,40.9,78.5,X
A|121,230,29,,12.6,,118.1,85.3,O
A|122,349,22,,6.3,,78.0,71.8,X
A|132,100,14,,14.0,,97.9,78.8,X
A|133,41,4,,9.8,,32.0,25.8,X
A|211,870,62,,7.1,,72.7,83.1,O
A|212,89,7,,7.9,,49.0,66.8,X
A|22,724,71,,9.8,,77.0,86.8,O
A|221,1368,135,,9.9,,76.8,82.2,O
A|222,24144,2155,,8.9,,74.3,79.8,X
A|223,1428,133,,9.3,,80.6,78.5,X
A|232,7423,596,,8.0,,82.0,79.0,X
A|233,5344,385,,7.2,,64.4,73.7,X
A|311,39,5,,12.8,,83.0,73.1,X
A|32,339,20,,5.9,,81.2,95.1,O
A|321,77,9,,11.7,,158.9,91.8,O
A|322,1025,98,,9.6,,84.5,77.6,X
A|323,1981,147,,7.4,,81.8,71.9,X
A|33,437,33,,7.6,,109.4,75.9,X
A|332,1009,77,,7.6,,79.7,85.8,O
A|333,3373,259,,7.7,,69.9,78.4,X
B|111,286,23,,8.0,,88.2,85.6,O
B|121,94,4,,4.3,,63.4,62.1,X
B|122,192,12,,6.2,,98.4,73.2,X
B|132,59,6,,10.2,,53.7,60.7,X
B|211,542,38,,7.0,,93.3,79.5,X
B|212,75,1,,1.3,,11.8,55.1,X
B|22,557,53,,9.5,,100.0,86.7,O
B|221,913,66,,7.2,,103.9,80.0,O
B|222,17390,1274,,7.3,,82.1,81.2,O
B|223,1192,85,,7.1,,65.6,74.1,X
B|232,4953,312,,6.3,,82.8,75.8,X
B|233,4053,267,,6.6,,71.0,74.0,X
B|32,242,20,,8.3,,45.3,54.8,X
B|321,62,5,,8.1,,163.2,102.1,O
B|322,768,56,,7.3,,75.9,86.8,O
B|323,1540,106,,6.9,,63.6,75.1,X
B|33,405,25,,6.2,,51.2,55.2,X
B|332,725,52,,7.2,,107.5,88.3,O
B|333,2660,150,,5.6,,76.4,71.1,X
C|111,189,15,,7.9,,138.0,94.7,O
C|121,84,0,,0.0,,0.0,48.4,X
C|122,160,18,,11.2,,225.5,115.7,O
C|132,48,4,,8.3,,64.7,43.5,X
C|211,418,16,,3.8,,78.9,88.7,O
C|212,38,0,,0.0,,0.0,73.5,X
C|22,421,33,,7.8,,125.7,99.1,O
C|221,720,41,,5.7,,62.0,77.0,X
C|222,11482,682,,5.9,,76.6,83.4,O
C|223,828,44,,5.3,,58.1,67.5,X
C|232,3798,201,,5.3,,84.2,78.6,X
C|233,3459,176,,5.1,,63.2,81.1,O
C|32,228,13,,5.7,,102.1,77.1,X
C|321,44,4,,9.1,,195.7,72.7,X
C|322,517,22,,4.3,,38.9,64.9,X
C|323,1258,65,,5.2,,66.4,69.6,X
C|33,372,21,,5.6,,68.7,66.0,X
C|332,532,20,,3.8,,61.5,86.8,O
C|333,2224,104,,4.7,,65.0,68.8,X
D|111,42,4,,9.5,,90.1,119.4,O
D|211,56,2,,3.6,,98.0,61.3,X
D|22,97,4,,4.1,,68.6,90.0,O
D|221,112,2,,1.8,,107.2,90.1,O
D|222,1483,70,,4.7,,56.7,59.5,X
D|223,310,19,,6.1,,72.7,80.5,O
D|232,591,22,,3.7,,109.4,52.8,X
D|233,685,21,,3.1,,56.7,58.9,X
D|32,44,1,,2.3,,32.4,10.2,X
D|322,109,5,,4.6,,48.9,42.0,X
D|323,299,18,,6.0,,112.7,64.7,X
D|33,60,4,,6.7,,57.3,41.5,X
D|332,117,5,,4.3,,44.2,69.4,X
D|333,523,17,,3.3,,29.0,65.9,X
S|111,304,33,,10.9,,105.4,87.3,O
S|121,168,28,,16.7,,90.4,78.2,X
S|122,266,49,,18.4,,99.6,78.6,X
S|132,73,13,,17.8,,69.0,112.0,O
S|133,40,3,,7.5,,195.4,100.4,O
S|211,678,85,,12.5,,77.6,90.4,O
S|212,74,8,,10.8,,50.1,85.7,O
S|22,552,95,,17.2,,84.7,74.6,X
S|221,1059,167,,15.8,,85.8,86.0,O
S|222,20680,2983,,14.4,,81.3,81.5,O
S|223,1346,210,,15.6,,95.0,75.9,X
S|232,5924,767,,12.9,,72.9,75.6,X
S|233,4133,512,,12.4,,74.2,80.1,O
S|32,263,48,,18.3,,111.8,82.1,O
S|321,69,5,,7.2,,27.7,56.0,X
S|322,878,135,,15.4,,73.7,80.2,O
S|323,1674,228,,13.6,,71.8,76.4,X
S|33,324,46,,14.2,,95.8,69.4,X
S|332,734,97,,13.2,,64.4,72.2,X
S|333,2750,393,,14.3,,77.7,78.7,X
