bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
10.6,40,3,,7.5,,57.2,65.0,X
10.7,64,4,,6.2,,51.1,88.3,O
10.8,66,4,,6.1,,58.6,48.9,X
10.9,51,2,,3.9,,23.4,78.5,X
11.0,54,3,,5.6,,40.2,58.2,X
11.1,65,3,,4.6,,76.8,86.8,O
11.2,54,3,,5.6,,52.9,60.1,X
11.3,63,9,,14.3,,144.8,76.3,X
11.4,63,2,,3.2,,10.4,46.7,X
11.5,66,5,,7.6,,101.6,74.4,X
11.6,51,5,,9.8,,267.1,82.4,O
11.7,70,2,,2.9,,10.7,83.4,O
11.8,63,0,,0.0,,0.0,40.9,X
11.9,66,3,,4.5,,61.1,58.8,X
12.0,52,3,,5.8,,39.8,51.0,X
12.1,63,4,,6.3,,38.4,82.7,O
12.2,58,3,,5.2,,57.4,65.9,X
12.3,59,5,,8.5,,107.9,53.8,X
12.4,64,0,,0.0,,0.0,49.9,X
12.5,58,4,,6.9,,103.0,77.6,X
12.6,57,5,,8.8,,113.6,46.4,X
12.7,65,2,,3.1,,59.3,78.0,X
12.8,48,2,,4.2,,59.2,65.3,X
12.9,42,1,,2.4,,22.3,35.4,X
13.0,48,3,,6.2,,90.1,72.4,X
13.1,51,3,,5.9,,66.6,48.0,X
13.2,70,5,,7.1,,126.2,99.8,O
13.3,54,2,,3.7,,92.2,71.4,X
13.4,53,6,,11.3,,180.9,84.2,O
13.5,37,2,,5.4,,227.9,106.4,O
13.6,59,5,,8.5,,170.8,101.2,O
13.7,49,1,,2.0,,140.7,68.9,X
13.8,49,1,,2.0,,13.2,73.0,X
13.9,45,0,,0.0,,0.0,63.0,X
14.0,56,3,,5.4,,82.2,80.5,O
14.1,59,5,,8.5,,109.5,73.3,X
14.2,44,1,,2.3,,36.5,103.4,O
14.3,41,6,,14.6,,282.2,87.3,O
14.4,56,1,,1.8,,31.9,57.0,X
14.5,52,3,,5.8,,118.3,88.3,O
14.6,58,4,,6.9,,140.9,125.9,O
14.7,50,1,,2.0,,2.5,101.3,O
14.8,60,4,,6.7,,88.1,36.6,X
14.9,60,2,,3.3,,39.5,89.2,O
15.0,53,2,,3.8,,41.6,101.4,O
15.1,48,3,,6.2,,100.7,49.0,X
15.2,45,1,,2.2,,15.5,122.9,O
15.3,58,4,,6.9,,99.6,84.7,O
15.4,56,2,,3.6,,74.2,43.2,X
15.5,54,4,,7.4,,186.2,70.9,X
15.6,56,3,,5.4,,250.5,94.0,O
15.7,51,1,,2.0,,46.3,48.4,X
15.8,57,2,,3.5,,103.0,136.6,O
15.9,43,3,,7.0,,156.1,92.9,O
16.0,62,2,,3.2,,119.4,86.0,O
16.1,40,1,,2.5,,16.4,54.8,X
16.2,54,2,,3.7,,32.9,51.8,X
16.3,52,4,,7.7,,200.8,132.1,O
16.4,42,2,,4.8,,197.6,102.9,O
16.5,38,1,,2.6,,29.9,27.4,X
16.6,50,2,,4.0,,31.3,79.6,X
16.7,53,3,,5.7,,118.4,115.8,O
16.8,56,2,,3.6,,54.6,112.3,O
16.9,50,1,,2.0,,40.2,68.3,X
17.0,49,1,,2.0,,54.4,75.4,X
17.1,46,0,,0.0,,0.0,58.8,X
17.2,48,2,,4.2,,68.9,58.6,X
17.3,41,1,,2.4,,53.9,108.1,O
17.4,40,2,,5.0,,159.8,71.4,X
17.5,38,0,,0.0,,0.0,81.8,O
17.6,52,1,,1.9,,30.7,38.5,X
17.7,45,2,,4.4,,93.5,82.1,O
17.8,53,2,,3.8,,66.1,27.8,X
17.9,47,0,,0.0,,0.0,64.8,X
18.0,36,0,,0.0,,0.0,88.5,O
18.1,36,1,,2.8,,37.4,94.8,O
18.2,40,2,,5.0,,159.0,115.1,O
18.3,48,2,,4.2,,46.4,32.9,X
18.4,41,0,,0.0,,0.0,56.8,X
18.5,55,2,,3.6,,68.4,88.5,O
18.6,33,1,,3.0,,237.2,97.3,O
18.7,42,0,,0.0,,0.0,62.3,X
18.8,43,0,,0.0,,0.0,42.2,X
18.9,40,0,,0.0,,0.0,56.9,X
19.0,48,1,,2.1,,6.5,56.4,X
19.1,45,4,,8.9,,95.6,121.6,O
19.2,33,1,,3.0,,60.9,53.1,X
19.3,49,2,,4.1,,136.7,85.1,O
19.4,36,1,,2.8,,54.8,37.9,X
19.5,35,2,,5.7,,129.8,148.5,O
19.6,36,0,,0.0,,0.0,50.8,X
19.7,44,1,,2.3,,80.3,54.3,X
19.8,45,1,,2.2,,34.4,79.3,X
19.9,50,1,,2.0,,85.0,48.1,X
2.1,31,18,,58.1,,86.9,92.7,O
2.2,37,20,,54.1,,93.8,106.1,O
2.3,63,26,,41.3,,64.1,70.7,X
2.4,61,26,,42.6,,83.0,77.5,X
2.5,84,29,,34.5,,76.6,87.8,O
2.6,92,34,,37.0,,74.7,86.0,O
2.7,96,30,,31.2,,69.3,89.3,O
2.8,105,29,,27.6,,72.4,79.8,X
2.9,106,31,,29.2,,81.4,88.2,O
20.0,41,1,,2.4,,154.8,101.3,O
20.1,38,0,,0.0,,0.0,15.9,X
20.2,33,2,,6.1,,194.2,74.4,X
20.3,35,2,,5.7,,140.9,162.0,O
20.4,36,1,,2.8,,44.0,96.7,O
20.5,38,2,,5.3,,118.1,134.9,O
20.6,31,0,,0.0,,0.0,130.6,O
20.7,43,2,,4.7,,213.8,88.4,O
20.8,57,0,,0.0,,0.0,42.0,X
20.9,49,1,,2.0,,22.4,65.0,X
21.0,35,2,,5.7,,93.9,88.7,O
21.6,42,3,,7.1,,78.6,81.6,O
21.7,34,0,,0.0,,0.0,58.1,X
21.9,31,1,,3.2,,14.5,64.7,X
22.1,42,0,,0.0,,0.0,88.4,O
22.2,53,2,,3.8,,34.6,115.1,O
22.4,39,1,,2.6,,45.1,79.9,X
22.5,37,1,,2.7,,228.9,144.7,O
22.7,35,1,,2.9,,17.3,47.1,X
22.8,45,1,,2.2,,120.0,40.6,X
22.9,36,4,,11.1,,380.3,107.1,O
23.0,40,1,,2.5,,27.0,88.7,O
23.2,37,1,,2.7,,173.1,38.2,X
23.3,41,1,,2.4,,52.2,89.3,O
23.4,40,1,,2.5,,59.1,48.3,X
23.5,34,0,,0.0,,0.0,78.9,X
24.1,30,3,,10.0,,233.4,136.7,O
24.6,30,0,,0.0,,0.0,50.5,X
24.8,32,1,,3.1,,241.0,92.7,O
24.9,36,1,,2.8,,52.6,21.9,X
25.0,41,1,,2.4,,10.4,16.8,X
25.3,32,0,,0.0,,0.0,49.3,X
25.6,31,1,,3.2,,220.7,126.1,O
25.8,36,1,,2.8,,46.8,159.6,O
26.0,35,0,,0.0,,0.0,123.5,O
26.2,38,0,,0.0,,0.0,24.2,X
27.4,30,0,,0.0,,0.0,83.3,O
27.7,30,0,,0.0,,0.0,23.7,X
28.2,37,0,,0.0,,0.0,11.3,X
28.7,33,1,,3.0,,206.5,94.8,O
28.8,32,1,,3.1,,17.7,19.9,X
3.0,112,36,,32.1,,101.9,95.3,O
3.1,94,28,,29.8,,83.0,82.5,O
3.2,127,31,,24.4,,80.5,85.0,O
3.3,127,23,,18.1,,54.9,81.1,O
3.4,121,28,,23.1,,76.0,78.3,X
3.5,108,30,,27.8,,94.6,79.4,X
3.6,119,27,,22.7,,70.5,67.4,X
3.7,117,27,,23.1,,97.6,91.3,O
3.8,121,24,,19.8,,88.5,92.0,O
3.9,128,26,,20.3,,69.7,69.5,X
30.3,30,0,,0.0,,0.0,101.4,O
32.2,31,0,,0.0,,0.0,179.2,O
4.0,139,16,,11.5,,40.6,75.7,X
4.1,116,18,,15.5,,52.8,67.1,X
4.2,111,21,,18.9,,81.7,74.7,X
4.3,102,18,,17.6,,66.6,85.5,O
4.4,112,23,,20.5,,81.0,92.6,O
4.5,117,25,,21.4,,94.9,89.5,O
4.6,90,19,,21.1,,103.9,83.0,O
4.7,126,17,,13.5,,63.5,74.2,X
4.8,121,9,,7.4,,50.8,67.6,X
4.9,105,22,,21.0,,96.2,82.4,O
5.0,98,16,,16.3,,103.7,79.6,X
5.1,109,19,,17.4,,108.8,67.8,X
5.2,95,15,,15.8,,90.4,73.7,X
5.3,117,21,,17.9,,110.1,91.4,O
5.4,111,11,,9.9,,59.5,76.4,X
5.5,99,11,,11.1,,56.7,67.7,X
5.6,92,8,,8.7,,57.4,60.4,X
5.7,106,10,,9.4,,52.3,80.8,O
5.8,97,11,,11.3,,68.6,71.6,X
5.9,110,10,,9.1,,83.2,84.0,O
6.0,90,11,,12.2,,72.4,83.0,O
6.1,102,14,,13.7,,101.2,78.7,X
6.2,90,16,,17.8,,121.2,105.0,O
6.3,87,13,,14.9,,108.1,90.0,O
6.4,83,5,,6.0,,60.5,74.6,X
6.5,95,11,,11.6,,67.3,101.2,O
6.6,80,13,,16.2,,121.1,97.2,O
6.7,85,10,,11.8,,86.5,85.1,O
6.8,97,13,,13.4,,94.1,85.5,O
6.9,80,3,,3.8,,31.3,50.5,X
7.0,77,8,,10.4,,64.0,73.6,X
7.1,84,4,,4.8,,57.1,65.1,X
7.2,90,15,,16.7,,145.1,107.3,O
7.3,80,12,,15.0,,112.7,81.8,O
7.4,81,5,,6.2,,52.3,79.9,X
7.5,60,9,,15.0,,116.0,56.9,X
7.6,90,8,,8.9,,102.8,76.4,X
7.7,88,12,,13.6,,75.8,72.6,X
7.8,71,11,,15.5,,136.9,98.7,O
7.9,73,5,,6.8,,51.4,62.5,X
8.0,86,9,,10.5,,83.1,62.7,X
8.1,73,6,,8.2,,68.4,61.7,X
8.2,84,9,,10.7,,88.5,79.3,X
8.3,71,5,,7.0,,80.6,69.0,X
8.4,68,5,,7.4,,43.8,72.5,X
8.5,75,2,,2.7,,56.6,74.3,X
8.6,77,7,,9.1,,98.0,81.1,O
8.7,70,6,,8.6,,74.3,73.4,X
8.8,70,3,,4.3,,40.4,91.0,O
8.9,70,3,,4.3,,37.7,50.4,X
9.0,82,2,,2.4,,16.9,59.7,X
9.1,85,10,,11.8,,160.3,83.6,O
9.2,75,5,,6.7,,71.6,84.4,O
9.3,77,5,,6.5,,51.4,89.5,O
9.4,59,8,,13.6,,195.3,100.4,O
9.5,41,3,,7.3,,78.0,85.5,O
