bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
05|2,1135,112,,9.9,,77.5,84.5,O
05|3,22458,2278,,10.1,,80.5,78.5,X
05|4,22457,1944,,8.7,,80.4,77.8,X
05|5,9224,660,,7.2,,72.1,76.0,X
05|6,2593,138,,5.3,,76.3,75.9,X
05|7,582,26,,4.5,,72.6,74.9,X
05|8,103,1,,1.0,,3.3,19.3,X
10|3,3417,524,,15.3,,84.9,79.8,X
10|4,9873,911,,9.2,,80.0,79.3,X
10|5,7427,467,,6.3,,74.8,79.7,X
10|6,3165,125,,3.9,,60.4,65.3,X
10|7,952,30,,3.2,,79.3,66.8,X
10|8,241,8,,3.3,,61.5,89.1,O
10|9,43,1,,2.3,,24.6,80.0,O
16|3,531,106,,20.0,,83.6,93.3,O
16|4,3466,372,,10.7,,82.3,81.2,O
16|5,3538,251,,7.1,,85.7,78.5,X
16|6,1893,76,,4.0,,67.9,70.8,X
16|7,689,22,,3.2,,59.7,63.6,X
16|8,214,5,,2.3,,42.8,50.6,X
16|9,43,0,,0.0,,0.0,63.8,X
A1|2,7381,656,,8.9,,92.3,78.0,X
A1|3,3658,290,,7.9,,78.4,87.1,O
A3|2,14292,1452,,10.2,,78.9,81.0,O
A3|3,50525,4718,,9.3,,76.5,79.7,X
OP|2,74,7,,9.5,,49.4,55.8,X
OP|3,1003,102,,10.2,,82.4,86.5,O
OP|4,1552,161,,10.4,,62.1,78.9,X
OP|5,2281,219,,9.6,,88.2,79.6,X
OP|6,1845,116,,6.3,,75.9,74.6,X
OP|7,891,36,,4.0,,81.6,69.9,X
OP|8,329,8,,2.4,,53.4,90.4,O
OP|9,66,2,,3.0,,66.4,43.3,X
