bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
1.2,70,28,,40.0,,59.2,89.6,O
1.3,144,47,,32.6,,78.6,82.6,O
1.4,190,69,,36.3,,96.6,90.9,O
1.5,220,44,,20.0,,61.7,77.8,X
1.6,207,42,,20.3,,72.0,75.4,X
1.7,211,41,,19.4,,95.2,89.8,O
1.8,216,48,,22.2,,105.7,80.7,O
1.9,190,29,,15.3,,90.2,85.8,O
2.0,177,16,,9.0,,69.2,68.1,X
2.1,162,12,,7.4,,37.4,68.6,X
2.2,163,13,,8.0,,70.5,89.1,O
2.3,131,14,,10.7,,122.3,81.7,O
2.4,139,7,,5.0,,49.7,71.0,X
2.5,137,6,,4.4,,26.3,63.0,X
2.6,143,11,,7.7,,85.4,59.1,X
2.7,141,6,,4.3,,22.6,63.9,X
2.8,120,12,,10.0,,156.1,69.4,X
2.9,141,11,,7.8,,109.2,101.7,O
3.0,117,10,,8.5,,154.7,76.7,X
3.1,140,4,,2.9,,30.9,53.8,X
3.2,110,7,,6.4,,106.2,66.1,X
3.3,114,6,,5.3,,172.3,116.7,O
3.4,102,3,,2.9,,40.0,57.7,X
3.5,112,3,,2.7,,37.7,49.8,X
3.6,99,5,,5.1,,58.4,42.6,X
3.7,88,2,,2.3,,53.2,118.2,O
3.8,91,6,,6.6,,92.2,129.8,O
3.9,100,5,,5.0,,124.4,91.8,O
4.0,73,1,,1.4,,4.9,22.9,X
4.1,79,2,,2.5,,88.1,51.4,X
4.2,75,2,,2.7,,132.8,69.1,X
4.3,88,1,,1.1,,111.6,81.6,O
4.4,65,2,,3.1,,59.9,78.5,X
4.5,65,2,,3.1,,78.4,61.2,X
4.6,58,0,,0.0,,0.0,67.9,X
4.7,59,2,,3.4,,154.5,72.8,X
4.8,71,2,,2.8,,175.9,72.2,X
4.9,60,1,,1.7,,13.9,62.0,X
5.0,66,2,,3.0,,38.5,47.6,X
5.1,63,1,,1.6,,95.5,114.2,O
5.2,50,3,,6.0,,287.7,155.5,O
5.3,51,1,,2.0,,70.8,145.7,O
5.4,44,0,,0.0,,0.0,111.4,O
5.5,46,0,,0.0,,0.0,47.3,X
5.6,58,0,,0.0,,0.0,17.0,X
5.7,38,2,,5.3,,177.8,33.9,X
5.8,49,2,,4.1,,137.4,123.2,O
5.9,31,0,,0.0,,0.0,16.6,X
6.0,30,2,,6.7,,155.1,64.9,X
6.1,44,3,,6.8,,98.6,91.2,O
6.2,30,1,,3.3,,21.6,90.3,O
6.3,37,0,,0.0,,0.0,72.7,X
6.5,36,1,,2.8,,30.8,88.5,O
6.7,30,1,,3.3,,128.9,64.1,X
7.1,32,1,,3.1,,51.2,70.0,X
