bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
0,37695,5835,,15.5,,81.9,83.8,O
1,19168,2328,,12.1,,79.6,79.8,X
10,20090,1481,,7.4,,78.6,77.5,X
11,17449,1268,,7.3,,77.5,78.2,X
12,15222,996,,6.5,,72.3,74.7,X
13,12599,814,,6.5,,69.5,73.3,X
14,9858,604,,6.1,,68.7,69.7,X
15,7568,466,,6.2,,74.4,72.8,X
16,5556,332,,6.0,,82.1,75.9,X
17,3998,209,,5.2,,66.6,70.2,X
18,2755,161,,5.8,,74.4,73.8,X
19,1957,122,,6.2,,79.2,84.9,O
2,21025,2145,,10.2,,81.8,78.9,X
20,1304,70,,5.4,,77.3,78.6,X
21,860,43,,5.0,,99.5,82.5,O
22,574,32,,5.6,,115.4,83.4,O
23,398,21,,5.3,,110.1,102.7,O
24,285,8,,2.8,,75.9,50.6,X
25,224,12,,5.4,,83.5,71.9,X
26,125,4,,3.2,,58.4,73.9,X
27,92,6,,6.5,,125.0,96.1,O
28,68,5,,7.4,,116.9,77.1,X
29,53,1,,1.9,,54.5,21.9,X
3,23293,2263,,9.7,,77.9,77.8,X
30,32,2,,6.2,,321.5,96.0,O
4,24575,2254,,9.2,,77.8,77.8,X
5,25444,2272,,8.9,,79.8,80.6,O
6,25644,2201,,8.6,,83.7,80.3,O
7,25005,2063,,8.3,,80.4,78.1,X
8,24029,1903,,7.9,,80.9,81.7,O
9,21868,1645,,7.5,,77.2,77.6,X
