bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|10.0,1387,89,,6.4,,69.8,75.9,X
A|11.0,1789,128,,7.2,,70.3,87.1,O
A|12.0,897,69,,7.7,,70.9,71.9,X
A|13.0,204,19,,9.3,,64.0,96.6,O
A|14.0,1146,85,,7.4,,73.1,78.2,X
A|15.0,2298,159,,6.9,,88.6,95.3,O
A|16.0,3107,244,,7.9,,86.7,81.7,O
A|17.0,3854,301,,7.8,,90.5,82.2,O
A|18.0,3622,292,,8.1,,86.1,78.6,X
A|19.0,1792,157,,8.8,,87.7,85.3,O
A|20.0,333,28,,8.4,,68.3,71.5,X
A|21.0,1823,151,,8.3,,77.0,74.5,X
A|22.0,3793,295,,7.8,,83.9,82.8,O
A|23.0,4543,384,,8.5,,81.6,84.3,O
A|24.0,4497,369,,8.2,,83.0,84.5,O
A|25.0,3624,332,,9.2,,87.0,90.6,O
A|26.0,1506,136,,9.0,,78.1,74.5,X
A|27.0,251,20,,8.0,,116.5,78.2,X
A|28.0,1254,107,,8.5,,70.8,74.5,X
A|29.0,2439,187,,7.7,,65.1,73.4,X
A|30.0,2581,199,,7.7,,86.6,77.6,X
A|31.0,2425,182,,7.5,,80.9,81.6,O
A|32.0,1647,124,,7.5,,91.9,86.2,O
A|33.0,620,51,,8.2,,57.2,76.8,X
A|34.0,118,5,,4.2,,32.4,49.9,X
A|35.0,595,56,,9.4,,89.7,88.6,O
A|36.0,1259,87,,6.9,,64.6,67.1,X
A|37.0,1269,82,,6.5,,70.8,73.4,X
A|38.0,1112,80,,7.2,,84.7,84.2,O
A|39.0,727,60,,8.3,,64.4,60.5,X
A|40.0,220,16,,7.3,,84.1,90.3,O
A|41.0,53,5,,9.4,,248.4,103.9,O
A|42.0,371,33,,8.9,,154.0,88.7,O
A|43.0,691,50,,7.2,,64.4,85.2,O
A|44.0,812,56,,6.9,,64.4,66.0,X
A|45.0,632,42,,6.6,,56.6,93.9,O
A|46.0,364,20,,5.5,,61.0,61.9,X
A|47.0,87,10,,11.5,,145.6,74.8,X
A|49.0,185,10,,5.4,,47.8,62.7,X
A|50.0,382,28,,7.3,,107.7,72.2,X
A|51.0,447,30,,6.7,,89.2,89.7,O
A|52.0,386,27,,7.0,,104.7,85.0,O
A|53.0,219,12,,5.5,,81.5,62.4,X
A|54.0,51,5,,9.8,,113.9,133.0,O
A|56.0,68,10,,14.7,,178.6,76.3,X
A|57.0,215,22,,10.2,,95.9,75.3,X
A|58.0,254,21,,8.3,,74.6,89.0,O
A|59.0,229,10,,4.4,,51.1,62.3,X
A|60.0,133,9,,6.8,,141.3,81.7,O
A|63.0,58,2,,3.4,,18.7,87.6,O
A|64.0,113,7,,6.2,,27.8,65.6,X
A|65.0,127,10,,7.9,,47.7,62.7,X
A|66.0,107,6,,5.6,,38.0,40.7,X
A|67.0,65,3,,4.6,,49.8,47.5,X
A|71.0,59,3,,5.1,,110.4,82.8,O
A|72.0,55,0,,0.0,,0.0,47.3,X
A|73.0,46,2,,4.3,,210.7,117.9,O
A|79.0,34,1,,2.9,,11.7,90.2,O
B|10.0,1223,81,,6.6,,101.0,80.7,O
B|11.0,1442,106,,7.4,,108.6,86.3,O
B|12.0,634,41,,6.5,,76.8,67.8,X
B|13.0,124,7,,5.6,,112.7,72.2,X
B|14.0,825,59,,7.2,,114.5,94.2,O
B|15.0,1527,92,,6.0,,67.7,72.3,X
B|16.0,2018,129,,6.4,,90.9,82.1,O
B|17.0,2360,140,,5.9,,84.4,79.1,X
B|18.0,2392,141,,5.9,,82.2,83.2,O
B|19.0,981,64,,6.5,,94.3,77.4,X
B|20.0,189,8,,4.2,,65.7,66.0,X
B|21.0,1063,64,,6.0,,86.3,83.4,O
B|22.0,2195,138,,6.3,,72.7,81.9,O
B|23.0,2517,140,,5.6,,81.7,75.4,X
B|24.0,2551,157,,6.2,,91.7,81.4,O
B|25.0,1906,130,,6.8,,80.5,73.1,X
B|26.0,751,44,,5.9,,92.7,72.8,X
B|27.0,128,11,,8.6,,86.9,92.2,O
B|28.0,678,43,,6.3,,76.7,82.4,O
B|29.0,1350,90,,6.7,,82.5,81.6,O
B|30.0,1438,72,,5.0,,66.5,66.9,X
B|31.0,1338,82,,6.1,,84.5,85.2,O
B|32.0,950,62,,6.5,,67.4,72.6,X
B|33.0,320,15,,4.7,,47.9,74.7,X
B|34.0,78,5,,6.4,,66.3,69.4,X
B|35.0,374,24,,6.4,,62.4,60.1,X
B|36.0,777,42,,5.4,,76.8,83.7,O
B|37.0,803,43,,5.4,,104.6,66.8,X
B|38.0,750,46,,6.1,,100.1,78.2,X
B|39.0,458,22,,4.8,,63.4,67.3,X
B|40.0,130,6,,4.6,,86.6,73.0,X
B|42.0,214,8,,3.7,,38.6,57.9,X
B|43.0,402,21,,5.2,,55.6,54.1,X
B|44.0,472,28,,5.9,,80.8,67.6,X
B|45.0,468,22,,4.7,,81.5,72.2,X
B|46.0,285,17,,6.0,,117.4,88.6,O
B|47.0,61,3,,4.9,,79.9,51.7,X
B|49.0,110,4,,3.6,,11.4,59.8,X
B|50.0,261,8,,3.1,,30.1,64.5,X
B|51.0,310,10,,3.2,,56.0,71.4,X
B|52.0,292,15,,5.1,,42.8,48.5,X
B|53.0,138,7,,5.1,,55.4,61.5,X
B|54.0,41,1,,2.4,,115.2,36.3,X
B|56.0,57,2,,3.5,,55.1,43.0,X
B|57.0,162,7,,4.3,,47.5,45.8,X
B|58.0,157,5,,3.2,,37.4,47.4,X
B|59.0,154,7,,4.5,,154.4,45.4,X
B|60.0,74,1,,1.4,,16.8,31.2,X
B|64.0,97,1,,1.0,,135.3,94.6,O
B|65.0,104,6,,5.8,,223.7,98.5,O
B|66.0,73,3,,4.1,,130.1,84.5,O
B|67.0,37,1,,2.7,,26.9,66.9,X
B|71.0,45,1,,2.2,,8.4,66.9,X
B|72.0,60,5,,8.3,,205.5,109.4,O
B|73.0,43,0,,0.0,,0.0,71.9,X
C|10.0,774,32,,4.1,,90.8,60.8,X
C|11.0,877,44,,5.0,,96.7,72.5,X
C|12.0,370,23,,6.2,,74.6,74.1,X
C|13.0,93,12,,12.9,,116.9,76.8,X
C|14.0,562,20,,3.6,,52.0,65.7,X
C|15.0,1111,45,,4.1,,75.5,79.8,X
C|16.0,1467,63,,4.3,,70.6,68.6,X
C|17.0,1708,82,,4.8,,70.4,82.0,O
C|18.0,1546,70,,4.5,,80.9,85.0,O
C|19.0,593,38,,6.4,,65.8,73.1,X
C|20.0,110,4,,3.6,,186.6,121.2,O
C|21.0,703,35,,5.0,,53.9,69.8,X
C|22.0,1443,68,,4.7,,61.0,85.3,O
C|23.0,1683,82,,4.9,,73.6,76.5,X
C|24.0,1759,72,,4.1,,58.6,82.0,O
C|25.0,1174,58,,4.9,,66.9,79.5,X
C|26.0,449,17,,3.8,,75.2,63.6,X
C|27.0,82,6,,7.3,,70.2,131.7,O
C|28.0,455,21,,4.6,,124.6,92.7,O
C|29.0,902,52,,5.8,,86.2,76.0,X
C|30.0,1015,56,,5.5,,127.8,69.3,X
C|31.0,863,41,,4.8,,85.4,85.7,O
C|32.0,584,21,,3.6,,78.6,60.7,X
C|33.0,200,7,,3.5,,61.0,63.4,X
C|34.0,47,3,,6.4,,51.8,71.8,X
C|35.0,267,15,,5.6,,61.7,76.6,X
C|36.0,533,33,,6.2,,118.7,64.6,X
C|37.0,589,27,,4.6,,72.1,70.8,X
C|38.0,545,26,,4.8,,97.5,94.3,O
C|39.0,302,7,,2.3,,37.0,59.9,X
C|40.0,90,4,,4.4,,55.3,113.8,O
C|42.0,121,6,,5.0,,83.0,69.5,X
