bin,n,win_count,place_count,win_rate,place_rate,win_roi,place_roi,decision_80pct
A|1,825,251,,30.4,,91.4,86.3,O
A|2,882,174,,19.7,,84.0,80.1,O
A|3,918,107,,11.7,,63.0,74.0,X
A|4,913,85,,9.3,,73.3,76.0,X
A|5,822,63,,7.7,,79.6,82.8,O
A|6,766,44,,5.7,,85.4,73.5,X
A|7,778,31,,4.0,,55.1,61.0,X
B|1,528,123,,23.3,,59.5,73.7,X
B|2,594,89,,15.0,,77.9,77.3,X
B|3,607,60,,9.9,,60.7,77.3,X
B|4,640,58,,9.1,,83.4,76.5,X
B|5,657,47,,7.2,,79.1,78.0,X
B|6,627,29,,4.6,,57.2,88.2,O
B|7,572,23,,4.0,,74.3,78.3,X
C|1,643,142,,22.1,,72.4,79.7,X
C|2,695,109,,15.7,,73.7,80.4,O
C|3,774,72,,9.3,,64.7,71.3,X
C|4,823,67,,8.1,,91.7,79.8,X
C|5,893,63,,7.1,,86.9,74.5,X
C|6,904,48,,5.3,,97.4,76.2,X
C|7,837,30,,3.6,,55.7,75.9,X
D|1,156,30,,19.2,,75.6,88.9,O
D|2,274,33,,12.0,,59.7,75.3,X
D|3,325,23,,7.1,,45.0,61.4,X
D|4,347,31,,8.9,,129.5,82.4,O
D|5,438,25,,5.7,,49.2,62.3,X
D|6,448,20,,4.5,,94.4,81.7,O
D|7,459,16,,3.5,,51.8,72.1,X
S|1,1676,563,,33.6,,88.6,86.3,O
S|2,1377,284,,20.6,,89.7,82.8,O
S|3,1206,184,,15.3,,79.1,86.0,O
S|4,1086,138,,12.7,,84.4,75.3,X
S|5,927,75,,8.1,,70.8,72.3,X
S|6,881,64,,7.3,,86.4,81.6,O
S|7,780,64,,8.2,,127.1,93.5,O
